Used Theory,Total Unique Positives,Total Unique Negatives,Default Accuracy,# Clauses,Mean # Litrals,T+,T-,Similarity of T+,Similarity of T-,Similarity of T_MF,Similarity of T_Comp,Similarity of T_MDL,Similarity - Common,Overlap Size,MF Theory,Comp Theory,MDL Theory,Compression of T+,Compression of T-,DL of T+,DL of T-,# Sampled Positives,# Sampled Negatives,# Unique Sampled Positives,# Unique Sampled Negatives
"[[-10, 2, 13], [3, 13, -4], [-6, 7, -11, 1, 3], [12, -3, -10, -7, 5, 6, -2], [-8, -4, 6, -5, -14, -2], [-7, 3, 14, -12, 13, 4, 8, -10], [8, 1, -4, -5, 2, -11, 3, 12, -6, 7]]",12096,4288,0.73828125,7,6,"[[2, 13, -10], [6, -13, -10, -7, -3, -2], [1, 3, 7, -11, -6], [1, 6, 7, 10, 11, -14, -13, -12, -9, -8, -5, -2], [3, -4, 13]]","[[11, -3, 14], [3, 4, 5, 13, -8], [-14, 11, 4, 13], [4, 7, 8, 12, 13, -6, -1], [1, 9, 11, 13, -2], [-11, -3, -10, -2], [10, -3], [-13]]",0.97265625,0.128173828125,0.128173828125,0.97265625,0.97265625,0.8933333333333333,0.128173828125,T-,T+,T+,0.9846686762746055,0.9205793694629746,332.44546280091697,1722.1623356037132,310,90,304,90
"[[-10, -12, 7, -8, 2, 5, -6, 3, -11], [2, 7, -5], [-9, -2, -7, 11], [6, 10, -11, 3, -12, -2, 9, 4], [6, -8, 11, 1, -13, 5, -3, 14, -4], [-12, 11, -7, 1, 6, 13, 2, 5, 9, -3, 14], [12, -3, 9, 6, -13, -4, 10, 14], [1, 7, -14, -4, -2, -3, 6, 12, -8, -10, -5, -9]]",13124,3260,0.801025390625,8,8,"[[1, 2, 5, 6, 8, 9, 11, 13, 14, -12, -10, -7, -4, -3], [2, -5, 7], [-7, 11, -2, -9], [6, 9, 10, 12, 14, -13, -4, -3], [3, 4, 6, 8, 9, 10, -14, -13, -12, -11, -2, -1]]","[[2, -6, 5], [2, 9, 14, -13, -12, -11, -8], [2, 11, 6], [-14, -11, -1, -9], [-7, 2], [11, -2, 7], [9, -7], [-11, -2]]",0.99224853515625,0.078369140625,0.078369140625,0.99224853515625,0.99224853515625,1.0,0.07061767578125,T-,T+,T+,0.9908799776552265,0.954129669907768,197.7591826686767,994.6553467580941,331,69,328,69
"[[8, 14, -5, 13, -4, -6, -12, 1, -7, 9], [-10, -2, 14, -13, 6, 12], [6, -4, 13, -5, 11, 10, -7, 3, -12], [-8, 14, -2, 12, 11, 4, -10, -7], [3], [-3, 5, -6, -12], [4, 12, 5, -8, -9, 11, -13, 3, 2, 1, 10, -7, -14], [-11, 12, -13, 9]]",6528,9856,0.6015625,8,6.875,"[[9, 12, -13, -11, -3], [6, 12, 14, -10, -3, -2], [-6, 5, -12, -3], [1, 2, 8, 9, 13, 14, -11, -10, -7, -3], [3]]","[[-6, -5, -3], [-3, -6, 12, 5], [-3, 6]]",0.990478515625,0.0390625,0.990478515625,0.990478515625,0.990478515625,0.8226666666666667,0.0457763671875,T+,T+,T+,0.990247037084738,0.9512402407380858,211.48390889913236,1057.3099247156651,161,239,159,236
"[[6, -4, -14, -11, 8, 5, -3, 2, 1, -9, 10], [-12, 4, 13, 3, 14, -7, -6, 5, -9, 2, 10, -1, 11], [-7, -12, 4, 6, -5, -14, 1, -2, 8, 3], [1, 12, 11, -3, 6, 14, -8, 10, -9], [8, -7, -3, -6], [-7, -1, 14, -5, 9, -10, -8]]",15174,1210,0.9261474609375,6,9,"[[1, 2, 6, 10, 11, 12, 14, -13, -9, -8, -7, -5, -4, -3], [8, -7, -6, -3], [9, 14, -12, -10, -8, -7, -5, -1]]","[[-7, 12, 6], [10, 14, -2], [-3, -7, 10, 13, -1], [10, 11, -3, -5], [-14, 4, -3], [3], [7], [-8]]",0.99261474609375,0.0574951171875,0.0574951171875,0.99261474609375,0.99261474609375,0.9975757575757576,0.05035400390625,T-,T+,T+,0.9941367419259898,0.9576615810071482,127.13928548171818,918.069147090267,376,24,371,24
"[[-6, -4], [-1, -13, 3, -11], [10, 11], [-1, 5, -6, 7, -14, 10, -8, -9, 3, -12]]",8446,7938,0.5155029296875,4,4.5,"[[3, -13, -11, -1], [-6, -4], [10, 11]]","[[-6, 4, -10], [10, -11, 6], [10, -6, 4, -11], [6, -10]]",0.9998779296875,0.0469970703125,0.0469970703125,0.9998779296875,0.9998779296875,1.0,0.046875,T-,T+,T+,0.9971887088376766,0.9578942412052824,60.96022810989705,913.0241275844845,211,189,208,188
"[[-8, 1, 9, 10, -12, 5, -13, -4, -7], [11, -13, -4, 9, -14], [13, -4, 10, -11, -9, -6], [10], [-6, -5, -11, 13, 14, 8], [6, -1, -12]]",6816,9568,0.583984375,6,5,"[[-12, -10, -1, 6], [9, 11, -14, -13, -10, -4], [8, 13, 14, -11, -10, -6, -5], [10]]","[[-6, -10, -1], [12, -1, 6, -10], [1, -10]]",1.0,0.021484375,1.0,1.0,1.0,1.0,0.021484375,T+,T+,T+,0.994954912413439,0.958754352003912,109.39802117721345,894.3734267296821,163,237,163,229
"[[10, -4, -2, -9, -7, 5, 3, 11, -12, -1, -6, -8], [-6, -14, 4, 7, 3, -1, -10, -11, -13], [-6], [11, -4, 14], [-4, -10, 14, 5, 3, 7, 2, 11, 12, 8, -6, 13], [2, 5, 1, -8, -12, -13]]",7056,9328,0.5693359375,6,7.166666666666667,"[[1, 2, 3, 4, 5, -13, -12], [11, -4, 14, 6], [-6]]","[[-4, -11, 6], [-14, 11, 6], [4, 6]]",0.9931640625,0.0068359375,0.9931640625,0.9931640625,0.9931640625,0.5,0.00390625,T+,T+,T+,0.9964122951283463,0.9916939965085367,113.39802117721345,180.10794268023898,178,222,177,222
"[[8, -6, 10, -3, 12, 5, 13, 7, -1, 4], [6]]",8176,8208,0.5009765625,2,5.5,[[6]],[[-6]],0.9990234375,0.0009765625,0.0009765625,0.0009765625,0.0009765625,nan,0.0,T-,T-,T-,0.9990900388878997,0.9990900388878997,17.94277759516109,17.94277759516109,203,197,194,193
"[[-11, -5, -7, -14, -3, -10, -12, -8, -9, -13, 1, 4, -6], [2, 9], [-5, 6, -12, -14, 11, -9, 8, 2, 4, 10, 7, -1, 3], [-1, -9, 2, 13, 6, -14, -12, 11, -4]]",12252,4132,0.747802734375,4,9.25,"[[5, 6, 7, 8, 10, 11, 13, -14, -12, -9, -4, -3, -1], [9, 2]]","[[-9], [-2]]",0.997802734375,0.002197265625,0.002197265625,0.997802734375,0.997802734375,0.5,0.0001220703125,T-,T+,T+,0.9964403944296154,0.9957654636753478,77.18672845418264,91.82197267575141,300,100,297,98
"[[-3, -1, 6, -10, -4, 13, 7, -12, -9, 14, 11, -8], [7, 3, 1, 8, -5, -4, 14, 12], [12, -14, -8, 13, 2, 1, -7, 11, -3], [-5, 1, -13, -7, 6, 3, 9, 2, 11, 10, -14, 8, -4]]",16282,102,0.9937744140625,4,10.5,"[[1, 2, 4, 11, 12, 13, -14, -8, -7, -6, -3], [1, 3, 7, 8, 9, 12, 13, 14, -6, -5, -4]]","[[11], [-11]]",0.9947509765625,0.0062255859375,0.0062255859375,0.9947509765625,0.9947509765625,1.0,0.0009765625,T-,T+,T+,0.9950261980461055,0.9881353540447929,107.85225868681576,257.27378706474667,396,4,393,4
"[[-10, 13, 1, 3, 14, 12, 7], [10, 14], [7, 13, -1, -14, 11, 6, 4, 2, 3, -5, 10, -9, -8], [-9, 6, 14, 1, 10]]",12158,4226,0.7420654296875,4,6.75,"[[1, 3, 4, 7, 12, 13, 14, -10, -5, -2], [10, 14]]","[[14, -10], [-14]]",0.9930419921875,0.0079345703125,0.0079345703125,0.9930419921875,0.9930419921875,1.0,0.0009765625,T-,T+,T+,0.9967901886923007,0.9930053245204217,69.6017659534615,151.67301719022421,313,87,307,87
"[[-2, -9, 1, 3, 7, -12, -10, 6, -4, -8, 13], [6, -13, 8, 11, -9, 1, -4, 3, 2, -5, 7], [10, 7, 8, -2, -11, 13, -3], [-5, -12, -6, -11, 2, -7, -14, 10, -3, -8, -13, -4], [11, -3], [12, -9, 2, -11, -4, 13, 14, 3, -6, 5, 8], [4, -3, 9, -12, -2, 11, 13, 1, 6, -10, -14, 8, 7], [-1, 8, 10, -2, 5, -9, -13, 12]]",12084,4300,0.737548828125,8,9.375,"[[5, 7, 8, 10, 13, -14, -11, -6, -3, -2], [1, 2, 3, 6, 7, 8, 12, 14, -13, -10, -9, -5, -4], [3, 5, 8, 10, 12, -14, -13, -1, -9, -2], [11, -3]]","[[3], [-11]]",0.989501953125,0.012451171875,0.012451171875,0.989501953125,0.989501953125,0.9705882352941176,0.0020751953125,T-,T+,T+,0.9921454768181669,0.9680047676834477,170.31801304540383,744.8278016102278,291,109,289,108
"[[-8, 7], [5, 8], [6, -13, -2]]",7168,9216,0.5625,3,2.3333333333333335,"[[-13, -2, 6], [8, 5], [-8, 7]]","[[8, 2, -5], [8, -6, -5, -2], [6, 8, 13, -5, -2], [-8, -7]]",1.0,0.03125,1.0,1.0,1.0,1.0,0.03125,T+,T+,T+,0.9972001338374167,0.9746751823870693,55.20826679670127,499.3593286839358,178,222,174,211
"[[-9, -4, -1, 12, 7, 14, 8, -6, 10, 11], [-6, -9, -14, 2, 11, 5, -7, -10], [-6, 5, 7, -10, -3, -2, 12, 11, -13, 4, 9, -8, -14], [8, 4, -2, -11, -7, 10]]",16046,338,0.9793701171875,4,9.25,"[[2, 5, 11, -14, -10, -9, -7, -6], [7, 8, 10, 11, 12, 14, -9, -6, -5, -4, -1], [1, 4, 8, 10, -11, -7, -2]]","[[9, -4, -11, 6], [5], [-5, -3], [3, -1], [-8, 1], [8, -6]]",0.9915771484375,0.0460205078125,0.0460205078125,0.9915771484375,0.9915771484375,1.0,0.03759765625,T-,T+,T+,0.9938182181754623,0.9697732596787375,134.04617607732672,655.4386858598947,389,11,382,11
"[[5, -8, -4, 6, 9, -1, 2, 12, -3], [2, 3, 12], [-9, 1, 3, -2, -10, 4, 11], [-4, 7, 13, -8], [-5, 1, 10, 6, 11, 12, -8, 9, 2, -14], [4, -7, 9, -12, 2, 11], [3, -7, 5, 13, 2, -9], [-8]]",6912,9472,0.578125,8,5.75,"[[8, 2, 3, 12], [1, 3, 4, 6, 14, -13, -7], [-8]]","[[8, 3, -2], [8, 2, 3, -12], [8, -3]]",0.982421875,0.015625,0.982421875,0.982421875,0.982421875,0.16666666666666666,0.0029296875,T+,T+,T+,0.9964122951283463,0.9914883417548199,77.79603560744407,184.56737429887627,161,239,160,235
"[[7, 13, 8, 4, -14, 11, -5, -9, 10], [-11, -14, 2, -1, 3, 6, 13, -10, -5]]",16320,64,0.99609375,2,9,"[[4, 7, 8, 10, 11, 13, -14, -9, -5]]","[[10], [-10]]",0.998046875,0.00390625,0.00390625,0.998046875,0.998046875,1.0,0.001953125,T-,T+,T+,0.9976035544240917,0.9906672218727338,51.96468829631783,247.83870009864955,396,4,394,3
"[[-11, 9, 4, -6, 3, -13, 7, 2, 14, -5, -12, -10, 1], [-9, 7, -11, 12, -5, 6, 8, 14, 2, -13, -3, -4, 10], [-12, -1, -13, 7, 4, 2], [3, -9, 11, 8, 5, -7, -2, -1, -10, -4, 13], [-5, -2, 10, -8, -14, 4, 7, -9], [2, -9, -8, -7, -6, 11, 1, 12], [5, -7, 2, -6, -14]]",15492,892,0.945556640625,7,9.142857142857142,"[[2, 5, -14, -7, -6], [2, 4, 7, -13, -12, -1], [4, 7, 10, -14, -9, -8, -5, -2]]","[[-4, 6], [-6, -5], [-8, 5, 7], [4, -1, -2], [8], [-7]]",0.996337890625,0.072021484375,0.072021484375,0.996337890625,0.996337890625,1.0,0.068359375,T-,T+,T+,0.9950119135089716,0.9474335460922398,108.16200555821827,1139.8545494295656,379,21,378,21
"[[-9, 1, -3, -8, -13, 5, 6, 2, -12], [-8, 1, 9], [4, -3, 12, -11, -14, 7, -10, -5, 6, -8, -13, 1], [5, 12, -6, -1, -2, 11], [-2, -7, 9, 12, 13, -14, 11, -5], [14, 5, 2, 11, 6, -10, -13, -1, -9, -12, 8], [-9, 1, 4]]",11960,4424,0.72998046875,7,7.428571428571429,"[[-8, 1, 9], [5, 11, 12, -1, -6, -2], [2, 5, 6, 7, 11, -14, -13, -12, -10, -8, -4, -3], [1, 4, -9]]","[[8, 1, 9], [-4, -9], [-1]]",0.99554443359375,0.02001953125,0.02001953125,0.99554443359375,0.99554443359375,0.9922779922779923,0.01580810546875,T-,T+,T+,0.9939806865977819,0.9343531076417994,130.5231997958257,1465.3204994382068,283,117,280,116
"[[-2, 3, 13, -8, 1], [-7, -14, 8, 1, 3], [-13, 3, -14, -9, -5]]",14912,1472,0.91015625,3,5,"[[3, -14, -13, -9, -5], [1, 3, 13, -14, -2], [1, 3, 4, 13, 14, -12, -9, -8, -2], [1, 3, 8, -14, -7]]","[[11, 14, -13], [2, 11, 13], [3, 4, 7, -2, -1], [3, 8, 12, 13, 14, -7], [3, 6, -12, -9, -2], [8, -12, -6, -5, -4], [-14, 11, 6, -13], [9, -5], [2, 7, 11, 12, -10, -9, -8, -6, -4, -1], [-11, 3, 5], [-3]]",0.978515625,0.113525390625,0.113525390625,0.978515625,0.978515625,0.9071274298056156,0.113037109375,T-,T+,T+,0.9857300158589051,0.9342882688508682,309.4313033185891,1424.897632103217,360,40,356,39
"[[-13, -9, -3, -10], [-14, 13, 12, 1, 8, -4, 11, -9, -2, -7, 5, 10, 6], [-11, -7, -5, 2, -3, -4], [-8, -12, 11, -3]]",14238,2146,0.8690185546875,4,6.75,"[[-8, 11, -12, -3], [-13, -3, -10, -9], [2, 10, -11, -7, -5, -4, -3]]","[[-11, -13, 5, -7], [-7, -14, 13, -10], [-8, 10, -5, -9], [-7, -5, 14, 9], [9, 11, -10, -6, -3, -2], [9, 12, -14, -8, -7], [7, 10, 12, -6, -3, -1], [1, 13, -11, -10, -3], [5, -9, -8, 11, -4, 14], [8, 13, 14], [9, 7], [8, 10, -14], [1, 6, 14, -13, -12, -7, -3, -2], [3]]",0.9940185546875,0.118896484375,0.118896484375,0.9940185546875,0.9940185546875,0.9914984059511158,0.1148681640625,T-,T+,T+,0.9957784272591954,0.9206864559990647,91.54086944494364,1719.840263896931,348,52,343,52
"[[6, 14, 5, -9, -12, -3, 1, -4, -13, 2, 7], [5, 11, -10, -4, -13, -7, -12, -3, -14], [7, -5, -8, 11, 9], [-10, 2, -5, -1], [-6, -10, -5, 1, 11, 13, 3, 7, -8, 2, -4], [-4, -6, -3, -12, 8, -11, 7], [-11, 3, 9, -2, -7, 5, -6, -8, 10, -12, 14]]",14740,1644,0.899658203125,7,8.285714285714286,"[[2, -5, -10, -1], [7, 9, 11, -8, -5], [7, 8, -12, -11, -6, -4, -3]]","[[-7, 12, 1], [10, -5, -1], [1, 4, 14, -5, -3], [-5, -2, -1, -10], [2, -14, -12, -7, -3], [1, 7, 12, -14, -11], [1, 6, 11, -14, -12, -3], [9, 12, -11, -6, -4, -3], [1, 3], [5]]",0.996826171875,0.076904296875,0.076904296875,0.996826171875,0.996826171875,1.0,0.07373046875,T-,T+,T+,0.9955791137291435,0.9458192827275075,95.86279753983099,1174.8583456433332,351,49,342,49
"[[-9, 5], [-7, -11, -3, 10, -14, 12, -2, 5], [2, -11, -6, 9, -13, 14, 1, -8, -5, 7, 10, -12, 4], [-13, 7, -3, -9, -5, -14, -11, 8, 10, 1]]",12238,4146,0.7469482421875,4,8.25,"[[1, 9, 10, 12, -14, -13, -11, -8, -7, -6, -4, -3, -2], [5, -9]]","[[9], [-5]]",0.9969482421875,0.0030517578125,0.0030517578125,0.9969482421875,0.9969482421875,0.5,0.0001220703125,T-,T+,T+,0.9964403944296154,0.9957654636753478,77.18672845418264,91.82197267575141,296,104,290,103
"[[-4, -7, -11, -1, 12], [14, -13, -9], [-12], [6, 10, 2], [-8, -14, -9, 12, 2, -10, 6, -4, 7, 13, -5], [-11, -2]]",4304,12080,0.7373046875,6,4.166666666666667,"[[12, -11, -2], [2, 10, 12, 6], [2, 3, 14, -10, -7, -4, -1], [-13, 12, 14, -9], [-12]]","[[-14, 11, 12], [9, 12, -10, 14], [2, 12, -11, 7], [4, 6, 11, 12, 14, -1, -8, -2], [1, 3, 10, 12, 14, -7, -6], [2, 4, 12, 13, -6, -1], [11, 12, 13, 14, -9, -4, -2]]",0.9892578125,0.114990234375,0.9892578125,0.9892578125,0.9892578125,0.9278557114228457,0.121826171875,T+,T+,T+,0.9944832827078517,0.9517962922197684,119.62487167968553,1045.252466698331,110,290,110,287
"[[-14, -12, 8, -7, 10, -6, 13, 5, -3, 2, 1], [2, -1, -10, 6, -13, -11, -3, 8, -7], [-11, -13, 12, 3, 1, -8], [-4, -1, -12, -8, -10, -3, 11, 9], [-4, -14, 5, 13, -9], [11, -3, 6, -4, -13, -5, -10, 9, 12, 7], [5, -9, -4, 6, -7, 11, -1]]",15402,982,0.9400634765625,7,8,"[[1, 2, 4, 5, 8, 9, 10, 13, -14, -12, -11, -7, -6, -3], [3, 5, 6, 8, 10, 11, 12, 14, -13, -2, -9, -7, -4, -1], [5, 13, -14, -9, -4], [1, 3, 12, -13, -11, -8], [9, 11, -12, -10, -8, -5, -4, -3, -1]]","[[-9, -12, 6, -2], [8, -6, -12, 5], [5, 12, -14, -13, -9], [1, 12, -14, -7, -6, -2], [3, -10, -1], [10, 3], [-5, -3], [9], [14]]",0.989013671875,0.0799560546875,0.0799560546875,0.989013671875,0.989013671875,0.9947460595446584,0.0697021484375,T-,T+,T+,0.9897797147546537,0.9510039887034736,221.6173579792522,1089.3912887365743,377,23,372,23
"[[14, 6, 11, -7, 1, -2, 10], [-6, -4, -11, -2, -12, -10, 1, 7], [14, -12], [12, -3, -10, 14, 9, 4, 5], [3, -12, -10, -5, 4], [-1, -6, -9, -11, 8, 3, 5, -14, 13, 10], [-9, 1, -14, -6, 4, -3, 8, 12], [9, 10, 5, -4, -12, -14], [12, -8, -3]]",9504,6880,0.580078125,9,6.222222222222222,"[[-8, 12, -3], [3, 4, 6, 11, -14, -12, -10, -5], [5, 9, 10, -14, -12, -7, -4], [1, 8, 10, 11, 12, -13, -7, -3], [1, 13, -11, -10, -6, -2], [-12, 14]]","[[8, 12, -3], [-14, -12, -11], [-14, 11, -12, 7], [8, 11, -14, -12, -7, -4], [3, 12]]",0.958251953125,0.080078125,0.080078125,0.958251953125,0.958251953125,0.7973484848484849,0.064453125,T-,T+,T+,0.9832693676866374,0.9689661868826704,362.78816506593944,672.939307072281,226,174,221,171
"[[-2, -5, -8, 6, 7, -9, -1, 3, 4, -11, 14, 10], [11, 8, 12, -14, 3, 1, 4, 2, -7], [-3, -10, -4, 9, -13, -11, 7, -5, -12], [11, -1, -4, 8, 12, -9, -10, -7, -13, 2, 5, 14]]",16312,72,0.99560546875,4,10.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,400,0,397,0
"[[-14, 3, 7, -4], [12, -11, 3, -2, 9, -6], [12, -7, -11, -13, 14, 1, 3, -4, 9]]",15112,1272,0.92236328125,3,6.333333333333333,"[[-14, 3, -4, 7], [3, 9, 12, 14, -11, -2, -6, -1]]","[[4, -1, 7], [-4, -10, -1, 7], [8, 2, 11, -1], [9, 11, 12, 14, -5], [2, -14, -6, -4, -1], [-8, -12, -10], [8, 11, -10], [-11, -10], [1, 10], [-8, 5, -1], [-7]]",0.98876953125,0.104736328125,0.104736328125,0.98876953125,0.98876953125,1.0,0.093505859375,T-,T+,T+,0.9966916138517521,0.9515973171437581,71.73926947721142,1049.5670557328383,377,23,373,23
"[[3, -14], [-3, 1, 5, -8, 10, -2, -6], [-8, 5], [-13, 7, 3, -4, -2, -9, -12, -11, -6], [-14, -10, -13, 3, -2, 12, 5, -1, 11, 8, 4, 6, -9]]",9204,7180,0.561767578125,5,6.6,"[[-8, 5], [-14, 3]]","[[8, 3, 14], [8, -3, 5], [-8, 3, 14, -5], [-5, -3]]",0.999267578125,0.000732421875,0.000732421875,0.999267578125,0.999267578125,nan,0.0,T-,T+,T+,0.9982774784878443,0.9961171542016877,37.351273220107245,84.1958914654206,219,181,215,177
"[[14, -9, -4, 8], [9, -3, 12, -6, 10, -14, 7, 2, 13], [8, 1, 11, 5, 9, 7, 14, -12, 10, 6, -2], [12, -1, -4]]",13536,2848,0.826171875,4,6.75,"[[12, -4, -1], [8, -4, 14, -9]]","[[10, -12, 6], [-6, -12, -3], [3, -12, -4, -10], [-12, 5, -10, 6], [2, 3, 10, -13, -12, -6], [6, -14, -12, -10, -9, -8, -3, -1], [3, 8, 9, 10, 14, -7, -6], [1, 12], [4]]",0.998046875,0.07666015625,0.07666015625,0.998046875,0.998046875,1.0,0.07470703125,T-,T+,T+,0.9976489360594087,0.9540393251331056,50.98062984018685,996.6143889753375,339,61,336,60
"[[1, -7, 5, 6, -10, 4, 11, 9, 2, 14, -8], [-2, 1, 9], [11, -12, -2, -7, 1, 5, 3]]",14264,2120,0.87060546875,3,7,"[[1, 9, -2], [1, 3, 5, 11, -12, -10, -9, -8, -7, -2]]","[[9, 2], [-1], [-9]]",0.99658203125,0.00439453125,0.00439453125,0.99658203125,0.99658203125,1.0,0.0009765625,T-,T+,T+,0.9965787448549414,0.9874636829857013,74.18672845418266,299.2704084035051,349,51,346,49
