Used Theory,Total Unique Positives,Total Unique Negatives,Default Accuracy,# Clauses,Mean # LitralsT+,T-,Similarity of T+,Similarity of T-,Similarity of T_MF,Similarity of T_Comp,Similarity - Common,Overlap Size,MF Theory,Comp Theory,Compression of T+,Compression of T-,# Sampled Positives,# Sampled Negatives,# Unique Sampled Positives,# Unique Sampled Negatives
"[[4, -12, 10, 1, 6, -11], [5, 11, 3, 9, 4, 7, 12, -1, -10, 8, 6, 13]]",10,16,0.6153846153846154,2,9,"[[1, 2, 4, 6, 7, 10, -13, -12, -11, -9, -8, -5]]","[[-4], [4]]",0.75,0.375,0.375,0.75,1.0,0.125,T-,T+,0.9967303472765262,0.9951829779939313,399,1,398,1
"[[11, -14, -9, 3, -5], [4, -1, -12, 7, -6, 5]]",6,16,0.7272727272727273,2,5.5,"[[2, 3, 7, 10, 11, 12, -14, -13, -9, -6, -5, -4], [4, 5, 7, -12, -9, -6, -1]]","[[3], [-3]]",0.75,0.625,0.625,0.75,1.0,0.375,T-,T+,0.9950019907623117,0.9899863257611831,397,3,397,3
"[[10, -14, 3, 11, 6, 5, 8, 1, 9, -7, -12], [-3, 9, -2, -14, -13, -11, -1, -10], [3, -5, -10, 12], [-2, -4, -11, 3, 5, -6, 10, -13, -8, 14, -12, -9, -7], [-7, -4, 12, -1], [-14, 9, -6, 4, 10, 1, 11, -7, -5, 13, -12, 3]]",5,11,0.6875,6,8.666666666666666,"[[-7, 12, -4, -1], [3, 12, -10, -5]]","[[-5], [5]]",0.9375,0.6875,0.6875,0.9375,1.0,0.625,T-,T+,0.9971359248128484,0.9585327476404331,385,15,385,15
"[[9, -11, -4, -14, -12, -3, -2, -5, -1, 7, -6], [13, -8, 12, 9, -4, -11, 5, -7, -10, -2, 14, -6, 3], [-1, 2, 14, 13, 3, 8, -6, -12], [-2, -11, -5]]",6,10,0.625,4,8.75,"[[-5, -11, -2]]","[[11, 6], [9, -7, 14], [-10], [-1], [-4], [-8], [5], [13], [2]]",0.875,0.625,0.625,0.875,1.0,0.5,T-,T+,0.9985797069162711,0.9382685856310365,376,24,376,24
"[[-3, 5], [5, -12, 10, 14, -4, 1, -3, 6, -7, -8, -9, -13, -2], [11, -4, -9, -2, -3, 6], [6, 2, -11, 13, 9, -12, -7, -10], [1, -4, -3, -11, 12, 6, -10], [9, -12, -4, -8, 5], [13, -9, -3, 7, -11, -10, 1, 8, 12, -14, 6, 5, -2]]",2,14,0.875,7,7.714285714285714,"[[-3, 5], [3, -12, -8, 9, -6, 11, -4]]","[[2, 5, 7, 10, -13, -9], [8, 1, -13], [4, -11, 7], [11, -3, 7], [9, 12, -7], [-12, 4, -3], [9, -1, 14, 7], [-13, -2, -9], [-14, -12, -4], [13, -9], [-8, 9, 2], [11, 13], [-7, -4, -11], [3], [-5]]",0.875,0.875,0.875,0.875,1.0,0.75,T-,T+,0.99696846994054,0.8475687417440898,332,68,332,68
"[[-5, -1, 10, 8, -9, -13, 14, 7, 6, -11], [9, 13, 5, 11, 4, -2, 14, -12, 10, -3], [8, 3, -6, -12, 13, -10, -5, 11, 2, -9, 1], [-8, -2, 12, 1, -14, 13]]",2,16,0.8888888888888888,4,9.25,"[[1, 4, 5, 6, 7, 9, 10, 12, 13, -14, -11, -8, -3, -2]]","[[2], [-2]]",0.1875,0.875,0.875,0.1875,1.0,0.0625,T-,T+,0.996719318044111,0.9952836818168971,399,1,399,1
"[[-12, -13, -6, 3, -11, 2, -9, -5, 10, 4], [-9, 11, -7, -8, 10, -13, 2, -5, -3], [2, 14, -9, -1, 4, 11, -6, 12, 13, 10]]",10,16,0.6153846153846154,3,9.666666666666666,None,None,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,400,0,400,0
"[[2, 12, 8, -1, -4], [10, 13, -1, -3, 14], [11, 13, 3, 8, 10, -4, 2, 5, -9, 6, -7]]",10,16,0.6153846153846154,3,7,"[[2, 3, 6, 8, 9, 12, 13, -14, -7, -5, -4, -1], [10, 13, 14, -3, -1]]","[[-13], [13]]",0.9375,0.375,0.375,0.9375,1.0,0.3125,T-,T+,0.9954676278369313,0.9845304292275575,395,5,395,5
"[[4], [-7, -6, -8, 4, 3, 12, -1, -5, 9, -13], [-13, -3, -9, -12, -4, -1], [9, 7, 4, 3, -5], [-14, 9, 1, 4, 5, -7]]",6,16,0.7272727272727273,5,5.6,[[4]],"[[2, 3, 6, 11, 12, 14, -10, -9, -7, -5], [5, 7, 8, -11, -9, -6, -3], [-8, 9, 6], [8, 3, -11], [-7, -14, 5], [11, -3, 6, 7], [9, 2, 12, -1], [6, 7, 11, -9, -8, -5], [-11, -3, -12, 13], [12, 13, -1, 7], [2, 7, 11, -13, -12], [3, 5, 14, 6], [1, 2, -14, -8, -6], [1, 6, 10, -13, -9], [3, 11, -14, -7, -1], [-1, 13, 14, 7], [1, 4, 7, -6, -5, 12, 14], [1, 4, 9, 13, 14, -11, -5, -3], [-14, -9, -12, 6, 7, 10, -1], [-6, -13, -5], [-4]]",0.875,0.625,0.625,0.875,1.0,0.5,T-,T+,0.9990631860612856,0.7937759456487252,228,172,228,172
"[[-11, -8, -4, 14, -7, 13, -2, -5, -10, -3, -12, 9], [4, -9, 5, 2], [1, 5, 14, -11, -12, 2, -13, 6, 8, 4, 10]]",10,16,0.6153846153846154,3,9,"[[2, 4, 5, -9]]","[[-3], [3]]",0.875,0.375,0.375,0.875,1.0,0.25,T-,T+,0.9983451710886231,0.9711508895541596,390,10,390,10
"[[-13, -1, -6, -4, -12, -3, -10, -5, -8, 14, 9, -11, 7], [3, 1, 9], [13, 1], [2, -12, 6, 4, -3, -8], [-1, -7, 13, 11, 10, 3, 9, 6], [5, -2, -8, 9, -11, 3, -7, -14, 1, 6]]",1,16,0.9411764705882353,6,7,"[[2, 4, 5, 6, 7, -14, -13, -12, -11, -10, -9, -8, -3, -1], [1, 3, 9], [1, 5, -10, -8, -7, -3], [1, 13]]","[[1, 6, 12, 14, -10, -5, -2], [4, 7, 8, 12, 13, -10, -5], [3, 6, 10, 13, 14, -12, -8, -7, -5], [-7, 4, 12], [-12, -10, -9], [9, -5, -3], [10, -11], [11, 12, 5, -9], [11, 10, 3, 7], [8, 4, -3], [9, 4, 14], [2, 3, 5, 13, -4], [-8, -4, -11, 6], [5, 6, 8, -9, -4], [-6, 12, -11, -2], [-6, 11, -4], [-13], [-1]]",0.625,0.9375,0.9375,0.625,1.0,0.5625,T-,T+,0.9902171130359502,0.8289451493144586,310,90,310,90
"[[11, 13, 3, 7, -8, -5, 4, 12, 2], [9, -12, 1, 3, 5, -11, -13, -7, 4, -8, 10, 14, -6], [-14, -2, 5, 7, -8, -9, 6, 12, -3, 4, -11, 1], [-3, 10, -8, -1, -2, -7, 12, -6, -14, -5]]",10,6,0.625,4,11,"[[1, 4, 6, 7, 12, -10, -9, -8]]","[[5], [-5]]",0.75,0.375,0.375,0.75,0.75,0.25,T-,T+,0.994363562901511,0.9924174664046936,398,2,398,2
"[[14, -12, 9, 13, 8, -2, 11, 10, 3, 4, 1, 7], [-9, 8, 2, -14], [-5, 4], [-2, 9, 4, 14, 13, -1], [4, -13, -7, -9, -11, -8, 10, 12, -1, 3, 5, 14], [5, -14, -11, 13, 9, 1, -10], [13, 9, -7, 6, -10, 4, -5, 12, 11, -1, -8, -14]]",2,16,0.8888888888888888,7,7.857142857142857,"[[2, 8, 13, -14, -10, -9], [1, 3, 5, 6, 8, 9, 13, -14, -11, -10, -7, -2], [-5, 4]]","[[2, 4, 6, 13, -12, -10, -9, -7, -1], [-6, -13, -3], [9, 10, -2], [-14, 3, -10], [11, 14, -10], [-8, -14, -3], [1, -11, 14], [2, 11, 13], [9, -13, 6], [10, -13, -1, 14], [10, -9, 13, 7], [12, 4, -3, 7], [11, -12, -13], [9, 3, -12], [-6, -11, -9], [-9, 14, -2], [9, -14], [8, 9], [10, -4], [2, 3, -10, 7, 12], [5]]",0.9375,0.875,0.875,0.9375,1.0,0.8125,T-,T+,0.9944954068983755,0.8573612229795681,335,65,335,65
"[[8, 10, -3, -14, 4, -1], [2, 9, 13, -7], [11, 6, -3, -14, -4, 8, -13], [-4, -2], [-2, 8, 1, 6, 12, 3], [-10, 4, 7, 5, -14, -11, 13, -12, -2, 6, -3], [2, -3, -10, 7, -8, -13, 5], [1]]",1,16,0.9411764705882353,8,5.5,"[[2, 9, 13, -7, -1], [5, 8, 9, 10, -12, -11, -7], [2, 4, 8, 9, -14, -12, -3], [-14, -11, 9, -6, -5], [-4, -2], [1]]","[[2, 4, 6, -14, -11, -3], [5, 8, -14, -11, -6, -4, -3], [6, 8, 10, 12, 14, -13, -7, -4, -3], [3, 8, 10, 14, -11, -7, -5, -4], [2, 6, 7, 8, 10, 11, 13, -9, -4], [-3, -1], [-8, 2, -10], [8, -6, 3, 12], [8, -5, 4, 6], [9, 10, 12, -8, -4], [4, -12, 6], [4, 5, 11, -13, -9], [-8, 3, 12, -10], [-8, -11, -1, 7], [8, -11, 5, 7], [11, 13, -9, -7, -4], [5, 6, 8, -14, -10], [2, 4, 14, -11, -6, -5, -3], [10, 2, 3, -1], [5, 12, 13, -9, -8, -6], [9, 11, -13, -7, -6], [13, 14, -12, -11, -5], [-8, 9, -3, -7], [-11, 10, 12, 13, -2], [4, 5, 8, -6, 11, 14], [9, -13, -1], [1, 10, 13, -12, -11, -9, -6, -2], [-14, 3, -1]]",0.9375,0.9375,0.9375,0.9375,0.9375,1.0,T+,T+,0.986056426226019,0.7500683584104129,177,223,177,223
