Used Theory,Total Unique Positives,Total Unique Negatives,Default Accuracy,# Clauses,Mean # LitralsT+,T-,Similarity of T+,Similarity of T-,Similarity of T_MF,Similarity of T_Comp,Similarity - Common,Overlap Size,MF Theory,Comp Theory,Compression of T+,Compression of T-,# Sampled Positives,# Sampled Negatives,# Unique Sampled Positives,# Unique Sampled Negatives
"[[-3, 5], [5, -12, 10, 14, -4, 1, -3, 6, -7, -8, -9, -13, -2], [11, -4, -9, -2, -3, 6], [6, 2, -11, 13, 9, -12, -7, -10], [1, -4, -3, -11, 12, 6, -10], [9, -12, -4, -8, 5], [13, -9, -3, 7, -11, -10, 1, 8, 12, -14, 6, 5, -2]]",2,14,0.875,7,7.714285714285714,"[[-3, 5], [3, 5, 9, -12, -8, -4]]","[[-5, -3], [-7, 11], [-4, -9], [8, 10, 7], [-6], [12], [3], [-13], [-8], [-1]]",0.875,0.875,0.875,0.875,1.0,0.75,T-,T+,0.9969255052441107,0.8748539692642181,351,49,351,49
"[[-5, -1, 10, 8, -9, -13, 14, 7, 6, -11], [9, 13, 5, 11, 4, -2, 14, -12, 10, -3], [8, 3, -6, -12, 13, -10, -5, 11, 2, -9, 1], [-8, -2, 12, 1, -14, 13]]",2,16,0.8888888888888888,4,9.25,"[[1, 4, 7, 9, 12, 13, -14, -11, -10, -8, -3, -2]]","[[11], [-11]]",0.1875,0.875,0.875,0.1875,1.0,0.0625,T-,T+,0.9965716941298995,0.9949975194358138,399,1,399,1
"[[-12, -13, -6, 3, -11, 2, -9, -5, 10, 4], [-9, 11, -7, -8, 10, -13, 2, -5, -3], [2, 14, -9, -1, 4, 11, -6, 12, 13, 10]]",10,16,0.6153846153846154,3,9.666666666666666,None,None,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,400,0,400,0
"[[2, 12, 8, -1, -4], [10, 13, -1, -3, 14], [11, 13, 3, 8, 10, -4, 2, 5, -9, 6, -7]]",10,16,0.6153846153846154,3,7,"[[10, 13, 14, -8, -3, -1], [2, 8, 12, -10, -9, -4, -1]]","[[-5], [5]]",0.9375,0.375,0.375,0.9375,1.0,0.3125,T-,T+,0.9957044547484248,0.983471056604178,395,5,395,5
"[[4], [-7, -6, -8, 4, 3, 12, -1, -5, 9, -13], [-13, -3, -9, -12, -4, -1], [9, 7, 4, 3, -5], [-14, 9, 1, 4, 5, -7]]",6,16,0.7272727272727273,5,5.6,"[[7, -13, -12, -9, -3, -1], [4]]","[[3, 11, 12, 14, -13, -8], [1, 6, -14, -13, -9, -3], [2, 3, 5, 12, -11, -9], [-7, 12, -2, -9], [6, -11, -10, -3, -2], [-6, 2, 7], [8, -3, 6], [9, -10], [-12, 13, 6], [1, 11, 12, -9], [10, -1, 7], [9, 12, -3], [8, 10, -13, -12], [-6, 11, -10, -9], [2, 13, 6, -1], [-3, -5, -11, 7], [1, -14, 3, -7], [11, 3, 13, 7], [9, 3, -1, -2], [8, -13, -1, 14], [10, -12, 5, 7], [-6, -5, -1], [-14, -6, -12, -1], [-12, -11, 14], [1, -14, 5, -9, 13], [-7, -11], [-8, -14, 10], [-4]]",1.0,0.625,0.625,1.0,1.0,0.625,T-,T+,0.9971843216971684,0.7420616909165206,266,134,266,134
"[[-11, -8, -4, 14, -7, 13, -2, -5, -10, -3, -12, 9], [4, -9, 5, 2], [1, 5, 14, -11, -12, 2, -13, 6, 8, 4, 10]]",10,16,0.6153846153846154,3,9,"[[2, 4, 5, -9]]","[[-1], [1]]",0.875,0.375,0.375,0.875,1.0,0.25,T-,T+,0.9981885662697365,0.9760603253993834,392,8,392,8
"[[-13, -1, -6, -4, -12, -3, -10, -5, -8, 14, 9, -11, 7], [3, 1, 9], [13, 1], [2, -12, 6, 4, -3, -8], [-1, -7, 13, 11, 10, 3, 9, 6], [5, -2, -8, 9, -11, 3, -7, -14, 1, 6]]",1,16,0.9411764705882353,6,7,"[[9, 3, 1], [1, 13], [4, 6, 10, 11, 14, -2, -7, -5, -1]]","[[-14, 5], [-6, 4], [-12, -11], [-5], [-13], [-9], [-2], [8], [11], [-1]]",0.5625,0.9375,0.9375,0.5625,0.9,0.625,T-,T+,0.9951295611103902,0.8494314747102821,344,56,344,56
"[[11, 13, 3, 7, -8, -5, 4, 12, 2], [9, -12, 1, 3, 5, -11, -13, -7, 4, -8, 10, 14, -6], [-14, -2, 5, 7, -8, -9, 6, 12, -3, 4, -11, 1], [-3, 10, -8, -1, -2, -7, 12, -6, -14, -5]]",10,6,0.625,4,11,None,None,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,400,0,400,0
"[[14, -12, 9, 13, 8, -2, 11, 10, 3, 4, 1, 7], [-9, 8, 2, -14], [-5, 4], [-2, 9, 4, 14, 13, -1], [4, -13, -7, -9, -11, -8, 10, 12, -1, 3, 5, 14], [5, -14, -11, 13, 9, 1, -10], [13, 9, -7, 6, -10, 4, -5, 12, 11, -1, -8, -14]]",2,16,0.8888888888888888,7,7.857142857142857,"[[1, 5, 7, 9, 12, 13, -14, -11, -10, -8, -6, -4, -3, -2], [8, -14, 2, -9], [-5, 4]]","[[9, 2, -3, -10], [1, 10, 3], [-13, -9], [14], [13], [11], [5], [-12], [-4], [-2], [-7]]",0.9375,0.875,0.875,0.9375,1.0,0.8125,T-,T+,0.9942524683705329,0.8795609703680424,356,44,356,44
"[[8, 10, -3, -14, 4, -1], [2, 9, 13, -7], [11, 6, -3, -14, -4, 8, -13], [-4, -2], [-2, 8, 1, 6, 12, 3], [-10, 4, 7, 5, -14, -11, 13, -12, -2, 6, -3], [2, -3, -10, 7, -8, -13, 5], [1]]",1,16,0.9411764705882353,8,5.5,"[[8, -14, 11, -4], [-7, 2, 13, 9], [4, 5, 10, 12, -9, -6, -3, -1], [-4, -2], [1]]","[[9, 13, 14, -8, -6, -2], [2, -14, -13, -12, -10, -6], [3, 7, 8, 9, 10, 13, 14], [3, 5, 6, 7, 9, 14, -13, -11], [8, -13, -9, -4, -3], [11, -9, -6, -4, -1], [2, -1], [-8, -14], [8, -3, 14], [6, -1], [10, -13, -4], [5, -12, -8, -7, -6, -3], [2, 11, -13], [3, 14, -10, -8, -2], [5, 6, 12, -11, -4], [-8, 9, -11, -3], [10, -5, 12, -3], [10, 13, -12, -3, -1], [3, -13, -2, 9, -6, 11, 14], [-14, 4, 6, -9], [9, -13, 4, -3], [11, -2, 14, 6], [-6, -13, -11, -1], [-8, 3, 11, 12], [-14, -5, 4, 13], [12, -1], [8, -7, 6], [3, 4, 10, 12, 13, 14, -8, -2], [-14, 3, 4, -12, 8, 9, 10], [-11, 13, -9], [-12, 5, -9, -6, 11, -3, -2], [-5, 4, -10], [7, 8, 9, 11, 12, -14, -6, -4]]",1.0,0.9375,0.9375,1.0,1.0,0.9375,T-,T+,0.9689782163208784,0.7582663847683818,222,178,222,178
