Used Theory,Total Unique Positives,Total Unique Negatives,Default Accuracy,# Clauses,Mean # LitralsT+,T-,Similarity of T+,Similarity of T-,Similarity of T_MF,Similarity of T_Comp,Similarity - Common,Overlap Size,MF Theory,Comp Theory,Compression of T+,Compression of T-,# Sampled Positives,# Sampled Negatives,# Unique Sampled Positives,# Unique Sampled Negatives
"[[3, -14], [-3, 1, 5, -8, 10, -2, -6], [-8, 5], [-13, 7, 3, -4, -2, -9, -12, -11, -6], [-14, -10, -13, 3, -2, 12, 5, -1, 11, 8, 4, 6, -9]]",9204,7180,0.561767578125,5,6.6,"[[-14, 3], [-8, 5]]","[[-5, -2, 7], [8, -3, -1], [-8, -5, -4, 14], [2, 6, 7, -9, -3], [2, 5, 8, 11, -9, -4], [1, 3, 6, -12, -10], [-11, 12, 4, 14], [10, 11, -9, -7, -5, -3], [1, -4, -3, 9], [2, 4, 10, 13, -14, -12, -11, -6], [9, -10, -1, -8, -6, -2], [2, 8, -13, -9, -7, -5], [-14, 11, -12, -3]]",0.999267578125,0.3046875,0.3046875,0.999267578125,0.9991980753809142,0.304443359375,T-,T+,0.995242466983278,0.8713882289651346,82,68,82,68
"[[14, -9, -4, 8], [9, -3, 12, -6, 10, -14, 7, 2, 13], [8, 1, 11, 5, 9, 7, 14, -12, 10, 6, -2], [12, -1, -4]]",13536,2848,0.826171875,4,6.75,"[[8, 14, -9, -5, -4], [12, -4, -1]]","[[1, 2, -6, 12], [-8, -12, -4], [10, -2, -1], [1, -3, 13], [3, 13, 14], [6, 13, -10, 7], [9, 10, -4, -3], [8, 5, -3, -9], [1, -14], [11, 4], [-13, -11], [-10, -5, 8, 11, -3]]",0.974609375,0.1766357421875,0.1766357421875,0.974609375,0.9824766355140186,0.15673828125,T-,T+,0.992903690440983,0.9121189143286457,125,25,125,25
"[[1, -7, 5, 6, -10, 4, 11, 9, 2, 14, -8], [-2, 1, 9], [11, -12, -2, -7, 1, 5, 3]]",14264,2120,0.87060546875,3,7,"[[1, -14, -13, -12, -8, -6, -2], [1, 9, -2]]","[[3, 12, -5], [3, -12, -10], [10, -3, 7], [12, -3, -10], [-8, 10, -12, -4], [-13, -11, -2], [1, 14, 6, 7], [11, 5, -1], [-6, 4], [4, -10], [8, 13], [2, 6]]",0.9921875,0.173583984375,0.173583984375,0.9921875,0.9768258426966292,0.173828125,T-,T+,0.991906155200975,0.9022601053347578,135,15,135,15
"[[14, 4, 13, 6, 10, 8, -5, -9], [-2, 14, -9, -10, 5], [8, -5, -12], [-7, 1, -2, -12, -5, 11, -14, 9, 3], [4, -5, 6, 9, 12, -8, 11, -10, -7, 3], [-1, 2, -8, -9], [6, -9, 3, -1, -8, -7, -10, -13, 4, 12]]",12730,3654,0.7769775390625,7,7,"[[-8, 2, -1, -9], [5, 14, -10, -9, -2], [8, -5, -12]]","[[10, 4, -11, 7], [12, 13, -9], [9, -14, -10], [-14, 10, -12], [7, -12, -10, 6], [1, -13, 14, -5], [-8, -2], [-7, 10], [9, -7], [5, 7]]",0.9957275390625,0.2415771484375,0.2415771484375,0.9957275390625,1.0,0.2373046875,T-,T+,0.9899261641084689,0.8303090916624637,116,34,116,34
"[[-1, -9, -8, 6, -14, -4, 5], [2], [-7, -14, 11, -12, 4, -5, -8, -10, -9, -1, -13]]",8124,8260,0.504150390625,3,6.333333333333333,[[2]],"[[8, -13, -12, -10, -9, -7, -6, -5, -4, -3], [-6, -12, -11, -1], [-8, 4, -12, -10], [1, 3, 9, 12, 14, -8, -5, -4], [-11, 10, -14, 13], [1, -12, 14], [5, 7, 8, 11, -4, 13, -1], [-2]]",0.995849609375,0.15087890625,0.15087890625,0.995849609375,1.0,0.146728515625,T-,T+,0.9976584732393652,0.9420274384869904,78,72,78,72
"[[9, -6, 5, -7, -10, 3, 13, 1], [-14, 8, -2], [-11, -3, -1, -14], [5, -7, 8], [2, -11, -14], [5, 7, 1, -10, -14]]",10468,5916,0.638916015625,6,4.333333333333333,"[[3, 4, 7, 8, 9, 11, 12, -14, -10, -2, -6, -5, -1], [8, 9, -11, -7, -2], [2, 4, -14, -11, -7, -5, -1], [1, -14, -11], [10, 12, -14, -13, -6, -2], [6, -2, -9, -7, -1], [8, -7, 5]]","[[10, -4, -1], [-8, 4, 13], [2, 4, 9, 11, 12, 14], [10, 12, 6, 14], [2, 3, 5, 8, 9, 12, -6], [9, -12, 6, -10], [12, 13, -5, -4, -1], [7, 10, -11, -9, -6, -2], [-8, 9, -3], [11, 6], [11, -3, -9], [-11, -10, 14], [2, -14, -13, -12, 8]]",0.8116455078125,0.33154296875,0.33154296875,0.8116455078125,0.7292806880375293,0.312255859375,T-,T+,0.9432815625970773,0.8563886657516149,111,39,111,39
"[[11, -5, 9, 4, 7, 2, 10, -1], [-8, 11, -2], [-13, -2, -14], [14, 2, -8, -7], [-3, 9, -2, -14, -6, -7, 11, -1, -10, -5, 13, -8]]",11712,4672,0.71484375,5,6,"[[2, 14, -8, -7, -6], [-14, -13, -2, -9], [-8, 11, -2], [3, 5, 9, 11, -13, -4]]","[[-6, 11, -1, 7], [2, -12, 7], [8, -13, -3], [4, 9, 13, -11, -5, -1], [2, 10, 12, -1], [-7, -11, -1, -2], [4, 10, 12, 13, -9], [11, -14, -13, -9, -8, -4], [5, 11, 12, -10, -7, -2], [7, 8, 9, 14, -11, -6], [-14, 2, 3], [-10, 6], [1, 13, -2], [-13, 4, -9, -8, -6, 12]]",0.91162109375,0.314453125,0.314453125,0.91162109375,0.8834368530020704,0.2947998046875,T-,T+,0.9784073537796012,0.9138851049543686,125,25,125,25
"[[7, -13, -6, -5, 12, 9, 10, 1, 14, -8], [-14, 1, -3], [11, 2, 9, 8], [12, 4, -6, -7, -2, 5, 11, -9, 3, 1, 14]]",13416,2968,0.81884765625,4,7,"[[8, 9, 2, 11], [1, -14, -3]]","[[-5, 14, -9], [-6, -12, -1, 7], [-8, 4, 5, -10], [2, 3, 4, 5, -14], [-4, 12, 13, 6], [8, 1, -2, -9], [-2, -3, 6, 14], [-8, 9, 3], [4, -11, -8, -6, -5], [11, -9], [8, 12, -11], [-10, 7, -6, 11, -3], [-7, -4]]",0.99853515625,0.2432861328125,0.2432861328125,0.99853515625,0.9984901862103673,0.2425537109375,T-,T+,0.9935252250249728,0.9001687454526097,130,20,130,20
"[[-13], [11, -13, -12, -3], [-8, 4, 10], [-11, -1, -5, 13, -14, 3, -6, 2, -4, 7, -12, 10], [-3, -8, -4, 11, -7, 1], [7, -14, 8, -11, 4, 5, -2, -6, 12, -9, 1], [5, 10], [-7, -10, -9, 1, -8]]",5306,11078,0.6761474609375,8,5.5,"[[4, 5, 7, 10, -3], [1, 10, -2, -9], [1, 2, -6, 5], [10, 3], [9, 10, -1], [-13]]","[[2, 3, 5, 6, 8, 11, 13, 14, -12, -7, -1], [2, 5, 7, 12, -14, -11, -10, -8, -6, -4, -1], [8, 13, -10, -9], [9, -5, 13], [2, 6, -14, -10, -7, -3, -1], [1, 4, 13, 7], [6, 13, -9, -8, -4], [7, 8, 9, -14, -2], [8, 11, 12, -9, -7, -3, -2], [2, -5, -4, 13], [9, 14, 6, -10]]",0.8726806640625,0.1925048828125,0.8726806640625,0.8726806640625,0.6336336336336337,0.243896484375,T+,T+,0.9211250328482958,0.8930399923887792,56,94,56,94
"[[1, 14, -7, -9, 2, 5, -13, 8, 4, 6, 3, 11], [10, -8, -11, 3, 13, -6, 14, -7, -9, -2, 4, 5, 12], [6, 4], [10, -9], [3, -10, -5, 2, -12, -6, 14, -4, -8, 1], [-11, -4, 2, -7, -5, -8, 14], [13, 3], [-13, -8, -6, 4, -3, 14, -10, -12, -9, 2, 11, 1, 7]]",6832,9552,0.5830078125,8,7.625,"[[10, -9], [4, 6], [3, 13]]","[[11, -4, 5, -10], [8, -5, -4], [3, 7, -13, -1, -6, -2], [4, 8, 11, -6, -3], [-8, -7, -14], [5, 9, 10, 14, -12, -7, -4], [8, -13, -11, -7, -2], [1, 5, 6, 7, -11, -8, -2], [1, 7, -12, -10, -6, -5, -4], [9, 10, 12, -13, -5, -3], [2, 3, 4, 9, -13, -12], [11, 12, 13, -10]]",0.9951171875,0.38671875,0.9951171875,0.9951171875,0.98875,0.390625,T+,T+,0.964733797644439,0.8523321843524246,65,85,65,85
"[[11, -14, 5, -13], [-12, -9]]",11520,4864,0.703125,2,3,"[[5, 7, -13, -10, -8, -4, -1], [-14, -13, 5, 10, 11, -3], [-12, -9]]","[[12, -4, -9], [-8, 9, -12], [-11, 3, 4, 5], [-10, -8, -7, -6, -2], [8, -13, 6, -5], [2, 10, -8, -7, -4, -3], [1, 11, 5, 7], [8, -6, 5, -1], [10, 11, -13, -5, -2], [4, 12], [9, -11]]",0.9619140625,0.18505859375,0.18505859375,0.9619140625,0.9413489736070382,0.16650390625,T-,T+,0.9883742756505219,0.9118287035858772,113,37,113,37
"[[-7], [8, 14, 11, -3, 12, -1, 2], [-5, -7, 3, -9, -8, -14, -6, 10, -2, -4, 12, 1]]",8128,8256,0.50390625,3,6.666666666666667,[[-7]],"[[2, 3, 9, 11, -12, -8, -1], [1, 4, 8, 9, 10, -14, -11], [1, 5, -6, -3, -2], [9, 10, 11, 13], [13, -12, -5, -4, -1], [1, 8, 14, -12, -9, -5], [6, 11, -9, -8, -2], [7]]",0.99609375,0.0927734375,0.0927734375,0.99609375,1.0,0.0888671875,T-,T+,0.9976508537775477,0.9290231570118723,85,65,85,65
"[[13, -1, 3, 6, -12, 8, 4, 2], [6, -11, -8, 14, -10, -12, 5, 7, 3], [9, -14, 13, -10, -11, 12, -7, -8], [-8, -13, -3, -1, -2, -9, -11, 7, 10, -14, -5, -6], [-7, -4, -14, 1, -10, 13], [-3, -13, 6, -5, 11, -8, -12, -10, -4, -9, 14]]",15972,412,0.974853515625,6,9,"[[1, 3, 13, -14, -10, -7, -4]]","[[9, -6, 4], [8, -5, -4, -11], [5, 14, 6], [-8, 1, -9], [12, -10], [2, -13], [-14], [7]]",0.982666015625,0.0899658203125,0.0899658203125,0.982666015625,0.9925496688741722,0.07373046875,T-,T+,0.9943228981663,0.967787037064996,148,2,148,2
"[[-5, -7, -13, 11, 3, 10, 8, -2, 12, -14, -6, -1, -4], [12, 14, -2, 10, 3, -11, 4, 6, 9, -7, 1, -8, -13], [3, -12, 5], [-6, -9, 2, 12, 7, 1, -13, 11, 3, -4, -10, -5], [-13], [-3, 14, 12, 9, 10, -6, -8, 7, -11, 1, -4], [13, -8, -1, -10, 6, 3, -7, -14], [-11, 13, 3, 7, -6, -12, -10, 5, -2], [6, 5, -14, 10, -13, -8, 1]]",7116,9268,0.565673828125,9,8.555555555555555,"[[1, 7, 9, 11, -12, -8, -6], [2, 3, 4, 6, -14, -11, -10], [-13]]","[[4, 6, 14], [3, 12, -10, -9, -4, -1], [6, 7, -10, -9, -8, -3], [4, -14, -6, -5, -1], [13]]",0.93115234375,0.157470703125,0.157470703125,0.93115234375,0.9448529411764706,0.099609375,T-,T+,0.9884529693091099,0.9205687301976667,77,73,77,72
"[[-13, -14, 6, 4, 10, 12, -5, -7, -2, 9, -3, -1], [7, -14, -2], [-6, -12, -8, -9], [-13, -10, 14], [4, 9, 1, 8, -2], [-5, 10, -12, 13, 2, -3, 6, 7, -14], [-2, 6, -5, -13, -14, -12], [7]]",6372,10012,0.611083984375,8,5.375,"[[1, -14, -13, -12, -11, -8], [2, 10, -12, -9, -8, -6], [-13, -11, 14, -10], [1, 4, 8, 10, 11, 14, -13, -7, -6, -3, -2], [7]]","[[4, 13, 14, -12, -11, -10, -8, -7, -5, -3, -1], [3, 5, 9, 10, 11, 14, -13, -12, -2, -8, -6, -1], [-8, -7, -12, 6], [1, 2, -14, -11, -7], [9, -11, -7, -4, -1], [-7, -6, 3, 12], [-14, -5, 4, -9], [1, 10, -6, -3, -2], [8, -7, 5, -1], [2, 3, 11, -14, -13, -6], [2, 3, 6, 12, 13, -11], [2, 5, 11, -10, -9, -8, -6, -4, -1], [12, -3, 6]]",0.925537109375,0.30169677734375,0.925537109375,0.925537109375,0.8601276842716192,0.31549072265625,T+,T+,0.9654074630254583,0.837718971600178,69,81,69,81
"[[-8, 5, 1, 3, 10, -14, 2, 6, 12, 7], [-1, -11, -6, -13, 7, -9, -4], [-6, 8, 12, 3], [6, -12, -5, 3, -11, -7], [-3, -13, -7, 4, 12, -10, 14, -5], [4, 10, 12, -2, -9, -11, 3, 13], [-13], [-1, -9, 4]]",6576,9808,0.5986328125,8,5.875,"[[3, 4, 7, -11, -10, -5, -2], [2, 3, 8, 12, 13, -6], [4, -1, -9], [-13]]","[[3, 7, -14, -12, -2, -8, -6, -5, -1], [9, -14, 11, 13], [1, -14, -12, -10, -9, -8, -7, -6, -4], [6, 13, -11, -7, -3], [1, 3, 4, 5, 11, 13, -2], [2, 11, 13, -7, -5], [1, 10, 13, -14, -11, -5], [5, 8, -6, -3, -1], [2, 7, 10, 11, -5], [11, 6, 14], [2, 3, -11, -8, 13], [13, -11, 7], [-13, 4, -2, -8, -3, 14]]",0.975341796875,0.2735595703125,0.975341796875,0.975341796875,0.9463660245183888,0.27880859375,T+,T+,0.9866001288246112,0.8600467075317217,75,75,75,75
"[[1, 13, 4, 10, -5, 12, -6, 8, -14, 3, -9, -2, -11], [7, 1, -9, 11, 13, 12], [-9, 7], [-13, -2, -5], [-8, -5, -4], [4, 2, -8, 14, -6, 7, -5, 3, 1, 13, -11, 9], [-2, 13, -14], [-11, 10, 5, -9, 1, -13, 7]]",8252,8132,0.503662109375,8,6.125,"[[-14, 13, -2], [10, 12, -13, -8, -5, -1], [4, 7, 12, 14, -13, -2], [3, 11, -13, -5, -2], [-9, 7]]","[[-7, 12, -11], [9, 12, 6, 7], [5, 14, -12, -3, -1], [-7, 3, 4, -9], [1, 7, 9, 10, -14, -13, -12, -11, -2], [1, 10, 14, -9, -7, -2], [6, 13, -12, -11, -5, -3, -1], [3, 8, 14, -12, -5, -2], [1, -14, -10, -8, -6, -3], [8, 2, 12], [9, 3, -10], [2, -5, 4], [-7, -14, -1], [-13, 5, 7, 8, -4]]",0.8739013671875,0.364990234375,0.364990234375,0.8739013671875,0.831470189701897,0.3603515625,T-,T+,0.9682484772913424,0.84806727044165,95,55,95,55
"[[-10, -3, 5, 6, -8, -9, 4, 14, 2], [-2, 12, -13, -9], [-8, -5, 6, -10, -2, 4, -1, -12, 9, 3, -13, 14]]",15324,1060,0.935302734375,3,8.333333333333334,"[[-13, 12, -2, -9]]","[[1, -5, -11], [-12, -2], [8, 14], [2, 13], [9], [12, 5, -1, -10], [10, 4], [-6]]",0.997802734375,0.091064453125,0.091064453125,0.997802734375,0.9918918918918919,0.09033203125,T-,T+,0.9958923343548466,0.9549235207324549,144,6,144,6
"[[-8, -1, -6, -12, -4], [-1, 7, -11, -10], [6, 1], [1, 11, -9], [10, -2, -4, 11], [-8, 5], [12, 8, -1]]",5344,11040,0.673828125,7,3.2857142857142856,"[[11, 12, -4], [10, -12, -4, -3, -2], [3, 4, 12, -10, -1], [11, -12, -6, -4, -1], [-4, -11, 6, -10], [8, -1, 7], [11, 12, 4, -9], [3, 4, 5, 7, -8], [-8, 9, 5], [1, 6]]","[[1, 2, 4, 5, 7, 12, -10, -9, -3], [4, 6, 9, 10, 11, -12, -7, -3], [-8, 9, -5], [1, 7, 8, -12, -2], [1, 2, 8, 11, -6, -4], [2, 7, -1, 6], [1, 3, -7, -6, -5], [2, -11, -9, -7, -3, -1], [3, 11, -1, -9, -10, -2], [9, 2, -12, 4], [1, 7, -9, -6, -2], [2, 9, 12, -11, -10, -6, -4], [3, 10, -9, -7, -5, -4], [1, 5, -12, -11, -10, -7]]",0.78564453125,0.355224609375,0.78564453125,0.78564453125,0.6855305466237942,0.379638671875,T+,T+,0.8746719261741924,0.8342991043984009,62,88,62,87
"[[6, 13], [-8, -5, -13, -10]]",11264,5120,0.6875,2,3,"[[2, 11, -10, -8, -7, -5], [13, 6]]","[[5, 7, 9, 11, -10], [2, 3, 4, -10, -8, -7], [7, 9, 13, -12, -11, -5, -2], [3, 8, -7, -4, -2], [8, 1, -11, -7], [-11, -10, -8, -3, -2], [3, 4, -9, 7], [9, 2, 11], [-6], [-13]]",0.94140625,0.14892578125,0.14892578125,0.94140625,0.9601990049751243,0.09814453125,T-,T+,0.9924882367241115,0.895972479360511,110,40,110,40
"[[9, -13, -1, -4, -3, 11, 14, 12, -2, -7], [6, -12, -9, 4, -3, -5, -13, -14, -11, -8, -1], [8, 2, 10, -5, -6, -13, 7, 14], [-11, 1, -13, 12, -5, 8, -2, -10, -6, 14, 4], [13, 10, -14, -5, -2, 6, 12, -8, 4, 9], [-11, -3], [14, 6, 13, -1, 7, -12], [-10, 11, 6, 2, -12, 1, -8, 7, -5, -13, -3, 4, 14], [-8]]",5988,10396,0.634521484375,9,8,"[[-3, -11], [-8]]","[[8, 2, 11, -10], [8, 10, -12, 13], [2, 10, 12, -14, -13, -7, -6], [3, 4, 5, 10, -12, -11, -9], [7, 9, 11, 12, 14, -2, -1], [11, 12, 13, -10, -7, -2], [2, 7, 13, -11, -10, -4], [1, 5, 8, -14, -13, -12], [1, 14, -13, -10, -9, -7, -6], [7, -14, -13, -9, -6, -3], [10, 11, -5, -4, -3], [8, 3]]",0.990478515625,0.1439208984375,0.990478515625,0.990478515625,0.9902048085485308,0.1370849609375,T+,T+,0.9879610098150197,0.911176751078371,65,85,65,85
"[[3, -8, -2, 7, 9, 1, 5, 10, 12, -11, 13, -6], [14, -7, -6, -1, 9, 4, 2, 5, -8, -11, -3], [5, -4, -7, -1, 11, 2, -3, 14, 8, 12, -9], [1, -4, -10, -14, 6, -12, -9, -11, -5, -3, 8, -7, -2], [10, 3]]",12270,4114,0.7489013671875,5,9.8,"[[10, 3]]","[[8, 11, 4], [2, 4, 13, -14, -11, -5], [3, 9, -14, -12, -1], [3, 5, 9, 13, -11, -1, -7, -2], [1, -13, 12, 9], [-8, -6, -5, 12], [-13, 5, 7, -6, -1], [2, 14, 6], [-3], [-10]]",0.9989013671875,0.109375,0.109375,0.9989013671875,1.0,0.1082763671875,T-,T+,0.9970426851698693,0.9201704484667894,120,30,120,30
"[[7, 14, -6], [6, 8, -2], [-14, -3, 7, -4, -11, -13], [-3, -1, 8, -7, 10, -2], [4, -7, 10, -8, 11, -13, 9, -14, 1, -3], [-13, 14, -6, 8, 12, -9, -4, -3], [1, 4, -10, -7], [4, -13, 3, -7, 10, -8, 6, -11, 9], [5, -7, 12, -10, -4, 8, -11, -6]]",10904,5480,0.66552734375,9,6.333333333333333,"[[4, 6, 9, 13, -10], [10, -6, 14, 7], [4, 14, -13, -12, -10, -7], [1, 7, 8, -11, -3, -2], [7, 12, -11, -5, -4, -2], [8, -1, 6, -2]]","[[-11, -14, -6, 13], [2, 10, -3], [-8, 10, 6, -2], [7, 11, -14, -10, -9, -5], [3, -12, -10, -5], [2, 9, 12, -8, -4], [5, 11, 12, 13, -8, -7, -1], [3, -10, -9, -6, -4, -2], [8, 10, 3, -5], [1, 6, 8, 9, 10, -13, -11], [1, 8, 9, 13, -7, -3], [4, 9, 10, -8, -7, -5], [-1, 13, 14, 7], [1, -14, 7, -8, -5], [-13, 4, -1], [1, 6, 7, 11, -3, -2], [2, -12, 5]]",0.788818359375,0.3629150390625,0.3629150390625,0.788818359375,0.7006780755569907,0.3780517578125,T-,T+,0.9488373229099338,0.8851745025453954,120,30,120,30
"[[5, -14], [-3, 14, 6, -4, 10], [-5, 3, 1, 14, -10], [11, 5, 2, -9, -14, 1, 10, -3, -6], [14, 13, -9, -6, 3], [9, -10, 13, -7, 14, 2], [1, -11], [12, -11, -2, 7, -4, 6, 14, 1, -9, 8]]",8048,8336,0.5087890625,8,5.5,"[[1, 2, 14, -12, -10], [2, 5, 8, 10, 12, -9], [-14, 5], [3, 6, 11, 12, 14, -10, -9, -8, -5, -2], [1, -11]]","[[-5, -12, -3, -1], [2, 12, 6, -1], [10, 11, 4, -9], [11, -14, -12, -5, -3, -2], [8, 3, -9, -5], [2, 6, 11, -13, -12, -8, -3], [7, 10, -12, -8, -1], [4, 7, 12, 14, -6, -5], [-8, -7, 12, -3], [9, 13, -10, 7], [1, -6, 9, 10, 11], [3, 14, 6], [3, 5, 8, 9, -14, -13, -11, -1, -2], [-6, -4, 14], [10, 4, -1, 6]]",0.921875,0.351806640625,0.351806640625,0.921875,0.9091240875912409,0.33447265625,T-,T+,0.9665050677510839,0.8581918898767311,91,59,91,59
"[[2, 13, -10, 6, 11, 5, 4, 8, 9], [2, 4, -5, 10, 14], [-12], [-8, 9, -13, 4, 7, -11, 12, -5], [-13, -8, 11, 3]]",7368,9016,0.55029296875,5,5.4,"[[4, 9, 10, 14, -11, -3, -1], [1, 2, 3, 9, -13, -10, -6], [1, 3, 10, 11, 12, -13, -9, -8, -5, -2], [-12]]","[[4, 7, -14, -11, -5, -3], [2, 3, 7, 8, 13], [2, 8, 9, -14, -10, -7], [1, 5, 7, 8, -13, -9, -2], [5, 8, 10, 11, -9, -1], [1, 2, 10, -13, -11, -9, -8, -6, -5, -4], [3, 8, 9, 13, -11, -6, -4], [9, 14, -1, -8, -2], [-11, 6, -8, -7, -3], [12]]",0.947265625,0.126220703125,0.947265625,0.947265625,0.9337175792507204,0.084716796875,T+,T+,0.9824676769021499,0.877136189193424,68,82,68,82
"[[-3, 12, 10], [-11, -10, 5, 1, -12, 8], [-7], [-1, 10, 11, -9, 14, 13, 12, -4, -5, -3, -7, -2, 8], [9, 11, -2, -10, 14, -1, -4, 5, 7, -8, -3], [3, 7, -12, -11], [7, -11, 8], [-9]]",2424,13960,0.85205078125,8,5.25,"[[8, -11, 7], [6, 11, 12, -13, -8, -5, -3], [5, 6, 9, 10, -8, -3, -2], [3, -12, -11], [-9], [-7]]","[[2, 4, 6, 9, -14, -13, -12, -10, -8, -3, -1], [1, 3, 4, 5, 6, 9, 10, 11, -14, -12, -2], [9, 11, 7], [2, 4, 5, 7, 9, 12, -11], [3, 7, 12, -13, -6, -1], [2, 5, 6, 7, 11, 13, -10, -8], [5, 9, 14, -13, -12, -6, -2], [2, 9, 10, 11, 14, -4, -1]]",0.97607421875,0.0760498046875,0.97607421875,0.97607421875,0.8846846846846846,0.0677490234375,T+,T+,0.967842296286393,0.9462404214828153,33,117,33,117
"[[-12, 8, -14], [-10, -8, 11, 13, -14, -7, 6], [5, 4, 9, -7, 14, 10, -11, -3, 6, -8, 2, -1], [8, 14, 11, 2, 3, -12, -5, 10, 1, 4], [10, -1, -2, -13, 3, 9, 4, 12, 6, -14], [8], [9, -1, 7, -8, 10, -3, 13, 2, 6, 11, 4, -12], [2, -9, 13, 14, -12, -4, -7, -3, 8, -11, 1]]",8048,8336,0.5087890625,8,8.25,"[[4, 11, 12, 13, -14, -10, -7], [8]]","[[1, 4, 13, -10, -5], [4, 6, 7, -13, -10, -9, -1], [6, -14, -13, -12, -7, -4, -3], [11, -1, -6, -5, -3, -2], [1, 3, -13, -11, -7, -2], [9, 10, 13, -11, -4, -1], [1, 2, 4, -12, -6], [6, 13, 14, -12, -10, -4, -1], [9, 11, -14, -10, -6], [5, -11, -9, -7, -3], [-8]]",0.9912109375,0.1007080078125,0.1007080078125,0.9912109375,0.9796178343949045,0.0958251953125,T-,T+,0.984860521710188,0.9287536600186175,80,70,80,70
"[[-3, -1, -12, -9, 14, -10, -7], [1], [-13, 11, 6, 5, -8, -14, 9, 10, -3, -12], [6, 5, 9, 1, -12, 2, 7, -14, -11, 13, 4], [2, -11, -10], [4, -9, 11, 12, 1, 14, 8, 6, -7, 5]]",7064,9320,0.56884765625,6,7,"[[2, 6, 8, -14, -10], [2, 12, -13, -11, -10], [1]]","[[10, 11, 13, -12, -9, -8, -7, -5, -4, -3, -2], [-8, -5, 12, 7], [8, 9, -11, -4, -2], [8, 10, 13, -7, -6], [4, 7, 8, 11, -10], [-8, 3, -9, -13], [3, 5, 11, 13, -10, -7], [2, 9, 13, -4, -3], [6, 8, 9, 11, -13, -5, -2], [-1]]",0.94482421875,0.198486328125,0.198486328125,0.94482421875,0.9508448540706606,0.158935546875,T-,T+,0.9758338827185374,0.8932963062444419,82,68,82,68
"[[10, 5, 4, -8], [12]]",7680,8704,0.53125,2,2.5,"[[5, 6, 11, -8, -7, -2], [12]]","[[7, 8, 11, -6, -5, -1], [1, 11, -10, -9, -8, -5, -4, -3], [1, 5, 6, 9, -8, -7, -4, -3, -2], [1, 2, 3, 9, -5], [7, 10, 11, -1, -4, -2], [6, 9, 11, -5, -2], [2, 8, -11, -9, -3], [-12]]",0.96484375,0.0947265625,0.0947265625,0.96484375,0.9178082191780822,0.0712890625,T-,T+,0.9926321050918803,0.9489316362120712,81,69,81,68
"[[-7, -4, 5, -14, -9, -6], [-5, 6, 4, 9, 12, 1, 8], [-7, -11, 1, 3, -10, -5, 9]]",15880,504,0.96923828125,3,6.666666666666667,"[[1, 2, 4, 9, 14, -11, -10, -7, -5]]","[[8, -14, 2, 3], [1, 8, 13, -11, -6, -2], [10, -12, 6, -9], [1, -4], [4, 5], [11, 7], [-8], [-1]]",0.969482421875,0.0533447265625,0.0533447265625,0.969482421875,0.8303886925795053,0.0345458984375,T-,T+,0.9933543294765236,0.9729404786228043,148,2,148,2
"[[-4, -10, 13, -1, -2, 6], [-10, -7, 4, 8, -12, 11, -13, 5, -14, -2, 9], [12, 8, 11, 7], [-7, -13, -10, 1, -8, 2, 12, -3, -6, 4, 14], [-11, -10, -4, 13, 3], [10, -12, -11, 9, 8, -13, 14, 3, -2], [-2, 1, 7, 8, -10, -4, -14, 3, -13, -11, -9], [13], [-3, -11, -2, 1, -10, -13]]",7368,9016,0.55029296875,9,7.111111111111111,"[[6, 7, 8, 10, 11, 12, -14, -13, -9, -4, -3, -2], [-6, -4, 14, -2], [1, 8, 9, -11, -10, -6, -5], [13]]","[[2, 6, 8, -14, -12, -11, -9, -5, -4, -1], [-3, -6, -13, -11], [6, 7, 9, 11, -8, -4, -3], [10, -6, -2, -1], [1, 2, 3, 4, 8, 11, -6, -5], [9, -12, -10, -7, -2], [8, 12, -14, -11, -3], [-7, -13], [1, 2, 5, 6, 10, 12, 13, 14, -11, -9, -8, -4], [-13, 3, 7]]",0.925537109375,0.1641845703125,0.1641845703125,0.925537109375,0.7511961722488039,0.1785888671875,T-,T+,0.9683998472462176,0.9245605595401397,81,69,81,69
"[[13, 2, -9, -3, 14], [11, 10, 13, 4, 9, 12, 5, 8, 2], [-14, 1, 7], [12, -10, -14, -6, 4, 1, 9, -8, 7, 2, -3], [-10, 12, 11, -2, -3, 9, -13, 14, 7, 6], [-6, 9, -11, -2, -3, 10, 4], [10, -14, 4, -8, -9, -2, -11, -13], [13, 11, -12, -2, -6, -7, -9], [14, -12, 11, 4, -13, -2, -7, 8, 9, 6, 5, 1]]",13488,2896,0.8232421875,9,8,"[[4, 5, 9, 10, 12, -13, -11, -8, -6, -3, -2], [1, 10, 11, -12, -9, -8, -4], [1, -14, 7]]","[[1, 3, 5, 10, 11, -9, -7, -2], [-11, -5, 13, -2], [1, -6, 13], [1, 3, 6, -13], [9, -6, -13, -5], [1, -3, -10, 6], [-6, -13, -2, -9], [2, -13, -12, -8, -4], [8, -14, 11], [2, -14, 5, 6, -9, -8, 12], [-1], [14]]",0.94476318359375,0.175537109375,0.175537109375,0.94476318359375,0.9633286318758815,0.12982177734375,T-,T+,0.9855101499861999,0.8737298032948476,128,22,128,22
