Used Theory,Total Unique Positives,Total Unique Negatives,Default Accuracy,# Clauses,Mean # LitralsT+,T-,Similarity of T+,Similarity of T-,Similarity of T_MF,Similarity of T_Comp,Similarity - Common,Overlap Size,MF Theory,Comp Theory,Compression of T+,Compression of T-,# Sampled Positives,# Sampled Negatives,# Unique Sampled Positives,# Unique Sampled Negatives
"[[-10, 2, 13], [3, 13, -4], [-6, 7, -11, 1, 3], [12, -3, -10, -7, 5, 6, -2], [-8, -4, 6, -5, -14, -2], [-7, 3, 14, -12, 13, 4, 8, -10], [8, 1, -4, -5, 2, -11, 3, 12, -6, 7]]",12096,4288,0.73828125,7,6,"[[2, 13, -10], [6, 12, -10, -7, -3], [4, 7, 8, 12, 13, -14, -10, -9, -6, -2], [1, 3, -11, -5, 14], [3, -4, 13]]","[[-12, 14, -2], [-14, 4, -12], [12, 5, -10], [1, 4, 14], [10, -2, -9], [2, 5, 9, -12, -6, -4], [3, 12, -14, -13, -5], [2, 7, -9, -4, -1], [5, 6, 9, 10, -2], [5, 8, -12, -4, -3, -1], [1, 6, 8, -7, -5], [3, 6, 7, 12, 13, 14], [1, 4, 8, -14, -6, -3], [1, 10, -3], [10, -6, 12], [-14, 3, -12, -11, -7, -5], [-8, -6, -13, 5], [-5, -11, -1], [11, -13]]",0.940185546875,0.25146484375,0.25146484375,0.940185546875,0.8819951338199513,0.2508544921875,T-,T+,0.983179691559553,0.8404058289000212,238,62,237,61
"[[-10, -12, 7, -8, 2, 5, -6, 3, -11], [2, 7, -5], [-9, -2, -7, 11], [6, 10, -11, 3, -12, -2, 9, 4], [6, -8, 11, 1, -13, 5, -3, 14, -4], [-12, 11, -7, 1, 6, 13, 2, 5, 9, -3, 14], [12, -3, 9, 6, -13, -4, 10, 14], [1, 7, -14, -4, -2, -3, 6, 12, -8, -10, -5, -9]]",13124,3260,0.801025390625,8,8,"[[-7, 11, -2, -9], [6, 9, 10, 12, 14, -13, -11, -1, -8, -4, -3, -2], [2, -5, 7]]","[[-8, -11, -2], [2, -12, -10, 6], [8, 1, -5, -2], [-8, 9, 11], [-7, -5, -1, -13], [5, -4, -11, -10], [3, -12, 14, 7], [8, -14, 12], [9, 11, 13, 14], [8, 14, -13, -10, -3, -1], [3, 7, -9, -5, -2], [1, 14, -13, -11, -7], [8, -3, -6, 13], [-7, 2, 4], [-8, 1, -9], [-14, 11, -10], [3, -13, 5, 14, 7, -1], [8, 10, 5], [-14, -12, 6, -8, -1]]",0.98876953125,0.21533203125,0.21533203125,0.98876953125,0.995260663507109,0.2060546875,T-,T+,0.9934114937505347,0.9029041697952128,258,42,258,41
"[[8, 14, -5, 13, -4, -6, -12, 1, -7, 9], [-10, -2, 14, -13, 6, 12], [6, -4, 13, -5, 11, 10, -7, 3, -12], [-8, 14, -2, 12, 11, 4, -10, -7], [3], [-3, 5, -6, -12], [4, 12, 5, -8, -9, 11, -13, 3, 2, 1, 10, -7, -14], [-11, 12, -13, 9]]",6528,9856,0.6015625,8,6.875,"[[-11, -6, -12, 5], [8, 9, 12, -14, -13, -11, -6, -4], [4, 5, 7, -13, -10, -3, -1], [5, 11, 14, -12, -8, -7], [2, 4, 6, 8, 14], [1, 2, -14, -12, -9, -6], [3]]","[[2, 7, 8, 9, 14, -13, -12, -6, -4, -1], [4, 9, -13, -12, -11, -2, -8, -7, -6, -5, -1], [4, 6, 7, 8, -14, -12, -10, -9, -5], [1, 12, 13, -14, -10], [4, 5, 14, -11, -8], [1, 2, 7, 9, 10, 12], [5, 8, -14, -11, -9, -7, -4, -1], [8, 9, 12, -14, -13, -6, -2], [11, 14, -12, -9, -8, -7, -5], [-3]]",0.9141845703125,0.15185546875,0.9141845703125,0.9141845703125,0.7771516393442623,0.119140625,T+,T+,0.9757110720957023,0.8924684222421707,129,171,129,171
"[[6, -4, -14, -11, 8, 5, -3, 2, 1, -9, 10], [-12, 4, 13, 3, 14, -7, -6, 5, -9, 2, 10, -1, 11], [-7, -12, 4, 6, -5, -14, 1, -2, 8, 3], [1, 12, 11, -3, 6, 14, -8, 10, -9], [8, -7, -3, -6], [-7, -1, 14, -5, 9, -10, -8]]",15174,1210,0.9261474609375,6,9,"[[2, 4, 9, 12, 14, -13, -11, -10, -8, -5, -1], [8, -7, -6, -3]]","[[4], [-4]]",0.9886474609375,0.0738525390625,0.0738525390625,0.9886474609375,0.9961240310077519,0.06298828125,T-,T+,0.9947721334268776,0.9391448656308865,283,17,283,17
"[[-6, -4], [-1, -13, 3, -11], [10, 11], [-1, 5, -6, 7, -14, 10, -8, -9, 3, -12]]",8446,7938,0.5155029296875,4,4.5,"[[3, -13, -11, -8, -1], [3, 4, -13, 10, -1], [-6, -4], [10, 11]]","[[1, 5, 7, 9, 10, 12, -14, -13, -6, -2], [1, -11, 6], [-8, -9, -11, 7], [-7, 4, 5], [1, 13, 9, 7], [11, -14, -12, -7, -2], [-6, -13, 4, -10], [4, 8, 12, -6, -2], [3, 13, -14, -8, -1], [2, 3, 8, 14, -5], [-7, 2, -12, 6], [2, 9, -13, -11, -10], [4, 13, -1, 7], [-13, -9, 6, 7], [5, 12, -10, -9, -2], [2, 9, 13, -14, -12, -6, -5, -3], [11, -10, 6], [8, 9, -12, -11, -10, -6, -3, -2], [-5, -1, 6]]",0.9842529296875,0.276611328125,0.276611328125,0.9842529296875,0.9917165209387943,0.2652587890625,T-,T+,0.9899450457537092,0.8471740351540318,181,119,181,119
"[[-8, 1, 9, 10, -12, 5, -13, -4, -7], [11, -13, -4, 9, -14], [13, -4, 10, -11, -9, -6], [10], [-6, -5, -11, 13, 14, 8], [6, -1, -12]]",6816,9568,0.583984375,6,5,"[[7, 8, 9, 11, 12, -14, -13, -10, -6, -5, -4, -3, -2], [4, 7, 8, 14, -11], [-12, -1, 6], [10]]","[[4, 5, 7, 13, -14, -12, -2, -9, -1], [9, 12, 5, 6], [-13, 3, -9], [2, 4, 11, -12, -6, -1], [2, 5, 6, 13, -12, -7], [4, 12, -14, -8, -3, -1], [5, 7, 13, -9, -6], [2, 14, -13, -5, -4], [3, 4, 13, -2, -7, -5, -1], [1, 6, 8, 10, 11, -9, -7, -5, -3], [-10]]",0.9688720703125,0.2320556640625,0.9688720703125,0.9688720703125,0.9477693144722524,0.224365234375,T+,T+,0.9923542563497695,0.8480427284959183,146,154,146,154
"[[10, -4, -2, -9, -7, 5, 3, 11, -12, -1, -6, -8], [-6, -14, 4, 7, 3, -1, -10, -11, -13], [-6], [11, -4, 14], [-4, -10, 14, 5, 3, 7, 2, 11, 12, 8, -6, 13], [2, 5, 1, -8, -12, -13]]",7056,9328,0.5693359375,6,7.166666666666667,"[[11, -4, 14], [-6]]","[[12, 6, 7], [12, -14, -13, -7, -5], [2, 3, 7, -14, -8], [6, 9, 10, -7, -4, -2], [-11, -3, 14, -9], [2, 9, 10, -11, -3], [11, -13, -12, -10, -2], [3, 4, 13, 14, -12, -10, -8], [1, 5, -14, -11, -7, -4], [2, 4, 8, 12, -14, -3, -1], [2, 11, 13, -14, -7, -5, -1], [3, 5, 7, 8, 14, -4, -1], [7, 8, 10, 11, -5, -3], [1, 2, 5, 7, 11, 14, -13, -12], [10, 3, 4, -5], [1, 3, 8, 9, 12, 14, -7, -5, -4], [-3, 13, 6, -10], [4, 6]]",0.9931640625,0.26165771484375,0.9931640625,0.9931640625,0.9940828402366864,0.25787353515625,T+,T+,0.9976208849540039,0.873494416993015,126,174,126,173
"[[8, -6, 10, -3, 12, 5, 13, 7, -1, 4], [6]]",8176,8208,0.5009765625,2,5.5,[[6]],"[[2, 5, -13, -12, -11, -10, -7, -3, -1], [1, 8, 11, 12, 13, -10, -9, -7, -5, -3, -2], [-8, 1, 10, 9], [11, -4, -3, -1], [-11, 5, 9, 7], [9, 12, -10, -5, -4, -3], [10, 12, 13, -9, -5], [4, 5, -13, -1, -10, -8, -2], [3, 9, 10, -13, -12, -7, -2], [11, 3, -12, 7], [2, -13, 4, -9, -8, 12], [-6]]",0.9990234375,0.15576171875,0.15576171875,0.9990234375,1.0,0.15478515625,T-,T+,0.9987419051885033,0.9029745259745457,168,132,167,132
"[[-11, -5, -7, -14, -3, -10, -12, -8, -9, -13, 1, 4, -6], [2, 9], [-5, 6, -12, -14, 11, -9, 8, 2, 4, 10, 7, -1, 3], [-1, -9, 2, 13, 6, -14, -12, 11, -4]]",12252,4132,0.747802734375,4,9.25,"[[9, 2]]","[[8, -14, 7], [8, -3, 14], [4, 8, 13, -14, -6], [11, 14, -10, -8, -6], [1, 8, -14, -7, -4, -3], [2, -13, -12, -5, -1], [-7, -12, 14, 6], [-3, 7, 9, -6, -5, 12, 13], [-8, -4, -12, -1], [3, 12, -5], [-9], [-2]]",0.997802734375,0.138916015625,0.138916015625,0.997802734375,1.0,0.13671875,T-,T+,0.9985284017698889,0.882616051017045,231,69,231,69
"[[-3, -1, 6, -10, -4, 13, 7, -12, -9, 14, 11, -8], [7, 3, 1, 8, -5, -4, 14, 12], [12, -14, -8, 13, 2, 1, -7, 11, -3], [-5, 1, -13, -7, 6, 3, 9, 2, 11, 10, -14, 8, -4]]",16282,102,0.9937744140625,4,10.5,"[[1, 2, 4, 5, 9, 11, 12, 13, -14, -10, -8, -7, -3]]","[[-7], [7]]",0.993896484375,0.0062255859375,0.0062255859375,0.993896484375,1.0,0.0001220703125,T-,T+,0.9959735546940812,0.9941835450612246,299,1,299,1
"[[-10, 13, 1, 3, 14, 12, 7], [10, 14], [7, 13, -1, -14, 11, 6, 4, 2, 3, -5, 10, -9, -8], [-9, 6, 14, 1, 10]]",12158,4226,0.7420654296875,4,6.75,"[[1, 7, 9, 12, 13, 14, -6], [10, 14]]","[[-8, 9, 12], [2, 4, -7, -5, -1], [8, 9, -12], [-9, 12, 13, 7], [6, 7, 14, -12, -9], [6, 11, -7, -4, -2], [4, 6, 7, 9, 12], [-13, -12, -9, -6, -5], [2, 5, 9, 10, 11, -13], [1, 8, 11, -9, -2], [2, 10, -11, -9, -4, -1], [-10], [-14]]",0.9920654296875,0.1380615234375,0.1380615234375,0.9920654296875,0.9854280510018215,0.134033203125,T-,T+,0.996235635459629,0.9078927689274959,243,57,243,57
"[[-2, -9, 1, 3, 7, -12, -10, 6, -4, -8, 13], [6, -13, 8, 11, -9, 1, -4, 3, 2, -5, 7], [10, 7, 8, -2, -11, 13, -3], [-5, -12, -6, -11, 2, -7, -14, 10, -3, -8, -13, -4], [11, -3], [12, -9, 2, -11, -4, 13, 14, 3, -6, 5, 8], [4, -3, 9, -12, -2, 11, 13, 1, 6, -10, -14, 8, 7], [-1, 8, 10, -2, 5, -9, -13, 12]]",12084,4300,0.737548828125,8,9.375,"[[6, 8, 10, 11, -7, -1], [-11, -2, 7, 8, 10, 13, 14], [11, -3]]","[[1, 8, -13, -10, -6, -5, -4, -3, -2], [-4, -12, 13, 14], [-7, 2, -13, 14], [13, 12, 4, 5], [4, 6, 9, -10, -1], [1, -14, 7, 9, -2], [8, 2, -12, -10], [-12, 5, 6, -7, 11, -4, -1], [-13, 12, -2, -9], [3], [-11]]",0.980224609375,0.102294921875,0.102294921875,0.980224609375,0.8912037037037037,0.10546875,T-,T+,0.9901411317786991,0.9135185619490198,238,62,238,62
"[[-8, 7], [5, 8], [6, -13, -2]]",7168,9216,0.5625,3,2.3333333333333335,"[[-13, 6, -2], [8, 5], [-8, 7]]","[[-8, -7, -4], [2, -5, -3], [11, -10, -9, -8, -7], [3, 4, 13], [3, -4, -1, -5], [-12, -11, -10, -9], [1, 10, 4, -11], [1, 9, 13, -11, -10, -6, -2], [-6, 11, -3, -9], [4, 10, -12, -11, -8, -1], [5, 6, 10, -8, -4], [2, 11, 12, -6, -5, -4], [1, 5, 6, 9, 11, 12], [7, 8, -12, -10, -5, -3], [3, 10, -1, -9, -2], [1, -5, -7], [5, 7, 9, 10, 12, -6, -3, -2], [8, -5, 13]]",1.0,0.322998046875,0.322998046875,1.0,1.0,0.322998046875,T-,T+,0.9588548394762202,0.8277019856870225,154,146,154,145
"[[-9, -4, -1, 12, 7, 14, 8, -6, 10, 11], [-6, -9, -14, 2, 11, 5, -7, -10], [-6, 5, 7, -10, -3, -2, 12, 11, -13, 4, 9, -8, -14], [8, 4, -2, -11, -7, 10]]",16046,338,0.9793701171875,4,9.25,"[[4, 8, 10, 12, -13, -11, -2, -9, -7, -5, -1], [2, 5, 11, 12, -14, -10, -9, -7, -6]]","[[8, -13], [-12, -9], [-8], [10], [-5], [3, 2, 11], [13, -2], [-11]]",0.9818115234375,0.0260009765625,0.0260009765625,0.9818115234375,1.0,0.0078125,T-,T+,0.9935153080057991,0.9859032333097674,297,3,297,3
"[[5, -8, -4, 6, 9, -1, 2, 12, -3], [2, 3, 12], [-9, 1, 3, -2, -10, 4, 11], [-4, 7, 13, -8], [-5, 1, 10, 6, 11, 12, -8, 9, 2, -14], [4, -7, 9, -12, 2, 11], [3, -7, 5, 13, 2, -9], [-8]]",6912,9472,0.578125,8,5.75,"[[2, 3, 6, 14, -7], [1, 2, 3, 7, 8, 12, -6], [1, 4, 6, 8, 11, 12, -13, -9, -7, -2], [2, 3, 5, -10], [-8]]","[[8, -14, -12], [8, -3, 5, 14], [1, 11, 6, -2], [4, 5, 9, 13, -11, -10], [4, 10, 14, -7, -6, -5], [4, 5, 6, 11, -14, -10, -9], [1, 7, -11, -3, -2], [5, 7, 8, 10, 11, -2], [4, 7, 8, -11, -9], [1, 2, 5, 6, 9, 10, 11, -4], [9, 11, -13, -12, -10, -7, -6, -3], [5, -10, 7, 12, -3, -1], [8, -5], [-7, -4, -11], [2, -14, -13, 6, 7, 9, -5]]",0.935546875,0.2445068359375,0.935546875,0.935546875,0.8975741239892183,0.2264404296875,T+,T+,0.9827702497892303,0.8899342221096942,145,155,144,155
"[[7, 13, 8, 4, -14, 11, -5, -9, 10], [-11, -14, 2, -1, 3, 6, 13, -10, -5]]",16320,64,0.99609375,2,9,None,None,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,300,0,299,0
"[[-11, 9, 4, -6, 3, -13, 7, 2, 14, -5, -12, -10, 1], [-9, 7, -11, 12, -5, 6, 8, 14, 2, -13, -3, -4, 10], [-12, -1, -13, 7, 4, 2], [3, -9, 11, 8, 5, -7, -2, -1, -10, -4, 13], [-5, -2, 10, -8, -14, 4, 7, -9], [2, -9, -8, -7, -6, 11, 1, 12], [5, -7, 2, -6, -14]]",15492,892,0.945556640625,7,9.142857142857142,"[[1, 2, 3, 5, 13, -14, -7, -6, -4], [4, 7, 10, 13, -14, -2, -9, -8, -5, -3, -1], [2, 8, 9, -13, -12, -10, -6, -1]]","[[-6, -3, -10], [3, -4], [-1, 6], [-7, 4], [8, 12], [-8], [10], [-14]]",0.947021484375,0.0650634765625,0.0650634765625,0.947021484375,0.84375,0.017578125,T-,T+,0.9909505820263237,0.9713357873377428,293,7,291,7
"[[-9, 1, -3, -8, -13, 5, 6, 2, -12], [-8, 1, 9], [4, -3, 12, -11, -14, 7, -10, -5, 6, -8, -13, 1], [5, 12, -6, -1, -2, 11], [-2, -7, 9, 12, 13, -14, 11, -5], [14, 5, 2, 11, 6, -10, -13, -1, -9, -12, 8], [-9, 1, 4]]",11960,4424,0.72998046875,7,7.428571428571429,"[[5, 11, 12, -7, -6, -2], [1, 6, 13, -7, -5, -2], [1, 4, -9], [-8, 9, 1]]","[[8, 9, -5], [1, -4, -9], [-7, -14, 10, -12], [8, 13, -10], [8, -13, 6, -2], [8, -7, 10, -6], [4, 12, -9, -8, -2], [3, 14, -10, -7, -4], [1, 3, 9, 10, 12, -13], [3, 7, 12, 13, -14, -11], [1, 2, 13, 14], [4, 5, 6, 8, 9, 10, 11, -7, -3], [2, -14, -10, -13], [2, 5, 7], [1, 4, 12, 14, -13, -7, -6, -5, -2], [-1]]",0.97705078125,0.16583251953125,0.16583251953125,0.97705078125,0.9343228200371058,0.16448974609375,T-,T+,0.9888716036218478,0.8874096370469897,235,65,235,64
"[[-2, 3, 13, -8, 1], [-7, -14, 8, 1, 3], [-13, 3, -14, -9, -5]]",14912,1472,0.91015625,3,5,"[[1, 3, 8, 10, -14, -7], [1, 3, 13, -8, -2], [2, 3, 6, 7, -14, -13, -10, -9, -5]]","[[3, 4, -1, -5], [9, 10, -14], [14, 7], [-13, -2], [-3], [6], [-10], [13], [-8]]",0.958984375,0.0927734375,0.0927734375,0.958984375,0.9818181818181818,0.0537109375,T-,T+,0.9928309136989706,0.932399742834814,282,18,282,18
"[[-13, -9, -3, -10], [-14, 13, 12, 1, 8, -4, 11, -9, -2, -7, 5, 10, 6], [-11, -7, -5, 2, -3, -4], [-8, -12, 11, -3]]",14238,2146,0.8690185546875,4,6.75,"[[-13, -3, -10, -9], [2, 14, -12, -8, -4, -3], [9, 11, -12, -8, -3, -2], [2, -11, -7, -5, -4, -3]]","[[-4, 5, 6, -2], [-6, 11], [1, -14], [-13, 5, -9, 8, -7, 10], [-5, -3, -2], [9, 2], [13, -1], [14], [3]]",0.9625244140625,0.1309814453125,0.1309814453125,0.9625244140625,0.9453488372093023,0.10498046875,T-,T+,0.9918176345115189,0.9140178018650347,273,27,272,27
"[[6, 14, 5, -9, -12, -3, 1, -4, -13, 2, 7], [5, 11, -10, -4, -13, -7, -12, -3, -14], [7, -5, -8, 11, 9], [-10, 2, -5, -1], [-6, -10, -5, 1, 11, 13, 3, 7, -8, 2, -4], [-4, -6, -3, -12, 8, -11, 7], [-11, 3, 9, -2, -7, 5, -6, -8, 10, -12, 14]]",14740,1644,0.899658203125,7,8.285714285714286,"[[2, 6, 7, -12, -8, -3], [1, 3, 7, 9, 11, 12, -14, -8, -5], [2, 12, -10, -5, -1]]","[[-5, -1, -2], [2, 11, 12], [9, 3, -4, -12], [8, -14, -1], [-14, 6], [1, -13, -3], [1, 2], [-8, -7], [4], [13, 7], [10], [5]]",0.924560546875,0.100341796875,0.100341796875,0.924560546875,0.7256637168141593,0.05517578125,T-,T+,0.9852633292721139,0.9595765236334042,289,11,289,11
