Used Theory,T+,T-,Similarity of T+,Similarity of T-,Similarity of T_MF,Similarity of T_Comp,Similarity - Common,Overlap Size,MF Theory,Comp Theory,Compression of T+,Compression of T-,# Sampled Positives,# Sampled Negatives,# Unique Sampled Positives,# Unique Sampled Negatives
"[[13, -2, -14, -9, 7, -4, -1], [11, 2, 12, -9, -1, -13, -10, 6], [11, 14, 9, 8, -4, 6, -13, 5, 3], [10, 4, -5, -13], [-4, 14, 3, 13]]","[[1, 3, 11, 12, 13, 14, -6, -4], [2, 6, 11, 12, -14, -10, -9, -3, -1], [10, -13, 4, -5]]","[[2], [-2]]",0.927734375,0.138671875,0.138671875,0.927734375,0.9857142857142858,0.068359375,T-,T+,0.9935633791236703,0.9782801751500023,393,7,393,7
"[[7, 9, -6, -8, 3, 4, -5, 11, 2, -10, 1, -13], [4, 6, -7, 5, -2, -11], [13, -11, -12, 14], [-5, -6, 13, -3], [12, 8]]","[[-6, 13, -5, -3], [8, 12], [-11, -12, 13, 14]]","[[-8, 10], [-9, 5, 7], [4, -3], [9, 2, 6], [2, -4], [1, -14, -2], [9, -14, -11], [11, -7, 2, 3], [-13, 6, -9], [1, 12, 14], [-10], [-5], [-12], [-6]]",0.989990234375,0.35845947265625,0.35845947265625,0.989990234375,1.0,0.34844970703125,T-,T+,0.9960897001808758,0.8390903601576006,338,62,338,62
"[[11, 14], [2], [1, 12, -9, -8, -13, 3, 14, 4, -5, -6], [14, 3, 13, -6, 10, -1, 2, 12, 8, 11, 4]]","[[11, 14], [2]]","[[7, 11, 13, -14, -9, -5, -1], [9, 12, 13, 14, -11, -10, -7, -6, -5, -1], [4, 6, 9, 13, -11, -10, -8, -3], [1, 4, 6, 10, -13, -11, -9, -8, -7], [4, 7, 8, 11, -3], [3, 9, 10, 11, 13, -8, -1], [6, -14, -12, -10, -8, -3, -1], [-11, -2], [-10, 7], [10, 3, -4, -12], [-14, 4, -2], [8, -7, 4], [12, -3, -2], [9, 11, -14, -10, -1], [10, -14, -13, -12], [-12, -11, -1], [-6, -9], [-13, -12, -1, -5, -2], [3, 12, -14, -10, -5], [-2, 6], [8, 5, -11, -9], [-6, -12, 4, -3], [1, 11, -4, -2], [11, 1, -14, -5], [8, 9, -14, -11], [-8, -5, 7, -13], [3, 4, -11, -7, -1], [1, -13, -11, 14], [10, 13, 5, 7], [-14, 3, -13, 6, -10, 11, 12], [-8, 5, 14]]",0.999755859375,0.5452880859375,0.5452880859375,0.999755859375,1.0,0.5450439453125,T-,T+,0.9981761983098935,0.7555802190205628,223,177,223,177
"[[4, -12, -3, 13, -11, 6, 14, 10], [3], [-11], [-7]]","[[3], [-11], [-7]]","[[1, 12, 14, -10, -3, -2], [4, 7, 13, -14, -10, -9, -6, -5], [1, 4, 8, -14, -6, -5, -3, -2], [2, 7, 10, 12, 14, -5], [14, -13, -12, -2, -5, -4, -3, -1], [1, 9, 11, -8, -6, -5, -4, -2], [4, 5, 9, 11, 13, -14, -10, -1], [1, 11, -10, -9, -8, -6], [-13, 6, -2, -9], [1, 7, 13, -14, -10, -8, -5], [5, 6, 11, -12, -10, -8, -2], [2, 11, -3], [9, 2, 5, -10], [11, 7], [10, -6, 12, 7], [-3, 4, 5, 14], [6, -14, -10, -8, -1], [11, -12, -2, -6, -1], [2, 9, -13, -12, -10, -8, -5], [-3, 10, 13, 14], [-8, -12, -3, -9], [8, 10, -2, 7], [2, 10, 12, -13, -9, -8], [4, 5, 12, -10, -6, -2], [7, -13, -8, -5, -2], [10, 14, -8, -4, -2], [7, 9, -13, -10, -4], [4, 10, -14, -13, -3], [-3, -10, 7]]",1.0,0.53692626953125,1.0,1.0,1.0,0.53692626953125,T+,T+,0.9947995814418334,0.8340603886149578,109,291,109,291
"[[1, -11, 4, -14, -12], [10, 7, 3, -1, 4, -13, 9, -6, -12, -8, 2], [-9, -8], [-5], [12, -4, -10, 13, 1, -14, -6, 5], [-7, 10, -3]]","[[4, -14, -12, -11, -7], [-8, -9], [-7, 10, -3], [-5]]","[[4, 8, 11, -13, -7, -6], [1, 12, 14, -10, -3, -2], [4, 6, 10, -14, -13, -3, -2], [-13, 6, -2, -9], [3, 7, 10, -14, -13, -12, -8, -6], [4, 6, 9, -14, -10, -2, -8, -3, -1], [1, 3, 6, 8, 9, -14, -2], [6, -14, -12, -10, -8, -3, -1], [5, 7], [-7, 2], [1, -12, 4], [8, 10, 12], [1, 11, 12], [3, 9, 10, -8, -1], [-13, -12, -11, -8, -2], [-6, 10, -12, -2], [-8, 10, -4, 14], [13, -3, -10], [2, 7, 12, -14, -6], [1, 3, -12, -10, -6], [3, 6, 7, 9, -8], [8, 11, 4, -3], [-12, 13, 14, -1], [13, 3, 4, -11], [5, 6], [2, -4, 14], [9, 4, 13, 7], [-13, 4, 10, -2, -8, -6, 14], [-10, -11, -1, 7], [-12, -2, -8, -6, 11, 13, -1], [8, -10, -9], [1, -13, -11, 6, -8, -3, 14], [-14, 4, -12, 7, -8, 9, 11], [2, -11, -1], [9, 5]]",0.986572265625,0.62799072265625,0.62799072265625,0.986572265625,0.9929501615587976,0.62335205078125,T-,T+,0.9920623922667786,0.737090482679874,219,181,219,181
"[[9, -8], [-13, -3, 8], [13, -12, -7, 3, -1, -14, -6, -8], [-12, -8, -6, 9, 5, 13, -14, 10, -3]]","[[-8, 9], [8, -13, 12, -3], [14, -13, -12, -10, -3], [9, 10, -13, -3]]","[[-11, -10], [-14, 3, -5], [-3, -2], [-7, 11, 5], [10], [7], [4], [2], [-9]]",0.958984375,0.376953125,0.376953125,0.958984375,0.9777777777777777,0.3515625,T-,T+,0.9913016488160282,0.8102488277686383,330,70,330,70
"[[-13, 8], [-5, 1, 8, 10, -7, 4, 14, -12], [-3, -12, 9, -10], [11, 1, 9, -10, 2, -7, -13, 8, -3, -5, -6, -4, -12], [7, -12, -14, 6, -4, -5, -10, 11], [-6, -14, -7, 11, 5, 12, 10, -8, 9, 2, 3, -13], [-9, -12, 11, -4, -1, -6, -8, -3, 10, 14, -5, 7], [4, 1, 7, -3, -14, 10, 8, 11, 5, 13, 2], [-14, 2, 1, 9, -13]]","[[8, -13], [1, 2, 9, -14, -13, -8, -4], [9, -12, -3, -10]]","[[9, 2, 5], [12, 7], [-7, 2, -4], [4, 14], [4, -12], [11, 4, -10], [-7, 3], [-2], [-8], [-11], [13], [1]]",0.98822021484375,0.31219482421875,0.31219482421875,0.98822021484375,1.0,0.3004150390625,T-,T+,0.9953919335285091,0.8591993044816733,343,57,343,57
"[[-9, -10, -8, -4, 11, -6, 2, 7, 12, -14], [-4, -14, 1, -13, -10, -12, -3, 7, 11], [-4, 10]]",[],"[[-6, -9, 7], [1, -2], [8, 4], [3, 5, -11, 9, -6, -2], [6], [-7], [-5], [-13], [2], [-8], [-10]]",0.7470703125,0.252197265625,0.252197265625,0.7470703125,0.0,0.000732421875,T-,T+,1.0,0.8809788841396546,356,44,356,44
"[[3], [6], [4, 8, 10, -11, -14, 2, 9, 13, -1, 5, -6]]","[[3], [6]]","[[2, 7, 10, 12, 14, -5], [2, 10, -14, -12, -11, -8, -6, -1], [1, 11, -10, -9, -8, -6], [4, 7, 8, 11, -3], [2, 11, 12, 14, -13, -7, -5, -4], [-3, -10, -2], [-6, 4], [2, -3], [-11, 14, -10], [-8, 14, 7], [9, 5, -10], [10, -14, 12, 13], [1, 2, -12, -9, -7], [4, 9, -12, -8, -1], [-11, 12, -3], [-8, 13, -10, 7], [8, 10, 12, 7], [-5, -4, -2, 7], [8, -14, -12, -11, -9], [11, 13, -14, -9, -1], [2, 7, 12, -13, -11], [-8, 1, -4, -2], [-5, 12, 7, -13], [-6, -12, 13, -9], [8, 9, -11, -3], [-4, -3, 14, -2], [-12, -13, -4, 5], [1, -10, -7, 11, 12, -2]]",0.999755859375,0.619140625,0.999755859375,0.999755859375,1.0,0.618896484375,T+,T+,0.9984387542382642,0.7257306881001435,173,227,173,227
"[[14, -10], [-5, -8, 12, -6], [10, 4, 1, 8, -2, 9, 6, 13, 5, -3, -7, -11, -12], [3, 5, 1, -9, 4, -8, 11, 10], [7, -8, 11, 14, 4, -10, 6], [14, 9, -7, -1, -11, 8, -2, 13, 6], [8, -14, 12, -3, 13, -4, -5, -10], [-13, -2, -10, -7, -12, 14, 9, 3, -1, -8]]","[[1, 3, 4, 5, 11, 13, 14, -12, -9, -8, -7, -6, -2], [14, -10], [12, -8, -6, -5, -3]]","[[-5, -4, -2], [11, 5, 6, -10], [-7, -13, 12], [-13, -12, -10, 8, 9, -6, -4], [12, 5, 7], [-3, -11, -10], [-9], [2], [10], [4], [-14]]",0.96771240234375,0.3016357421875,0.3016357421875,0.96771240234375,1.0,0.26934814453125,T-,T+,0.9941283680433267,0.8471510328937621,333,67,333,67
"[[-8, -12, -3, 7, 10, 11, 14, 4, -9, -1, 6], [2, -7, -8, 9, 11, 13, -6, -5, -10, 4], [-5, 10, -1, 14, 8, -6, 4, 7], [11, 9, 7, -8, -10, 12, -14, -2, -1, 4, 13, 6, -5]]",None,None,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,400,0,400,0
"[[13, 8, 1, 5, -4, 2, 3, -6, 12, 11, 7, -14], [-6, 7, -4, -12, -13], [-4, -10, 13, 14, -11, 2, -9, 12], [6, -12, 10], [-9, -1, 8, 4, 12, -6, 5], [11, 9, -14, 6, 5, 8]]","[[4, 5, 8, 12, -10, -9, -2, -6, -1], [10, -12, 6], [4, 5, 6, 8, 9, 11, -14, -10], [-14, 3, 5, -11, 8, 10, -1], [-13, -12, 7, 11, -4]]","[[-13, -2, 6], [-4, -3, 14], [-8], [-5], [8, -12, -11], [-6, -12], [-10], [-14], [12], [-7], [4]]",0.955322265625,0.17919921875,0.17919921875,0.955322265625,0.9218989280245024,0.159423828125,T-,T+,0.9902877351965119,0.9112230441052271,369,31,369,31
"[[-11, 12, 9, -8, -3, -7, -1, -14, -4, 2, -10, -5, -6], [-8]]",[],"[[2, -13, -12, -7, -5, -4, -3, -1], [-11, 5, 6, -1], [-6, 12, 7], [1, -14, 3], [-6, 4, -12, -3], [1, 12, 14], [-7, -4, 5], [2, -6, 13, 14], [-5, 12, 14], [1, 2, 11, -12, -9, -5], [5, 11, 13, -14, -10], [9, 10, -12, -11, -3], [3, -14, -11, -6, -5], [9, 3, -11, -2], [-5, -4, -3, -2], [-13, -2, 6, -9], [1, 12, -10], [-14, -5, 7, 11, -4, -1], [4, 13, -9], [13, -11, -10], [1, 2, -13, -3, 14], [-13, 4, 10, -3, -2], [-14, 2, 6], [2, 11, 5], [-6, 11, -13], [-12, -10, -1, -4, 13, -2], [8]]",0.5,0.4564208984375,0.4564208984375,0.5,0.0,0.0435791015625,T-,T+,1.0,0.7842967982631656,245,155,245,155
"[[6, 12, -14, -9, -2, 11, -5, 10, -13, 7], [2, 5, -11, 9, -13, 7, 6], [-3, 2, 12, -13, -5, 10], [10, 14, -7, 9, 4]]","[[2, 10, 12, -14, -13, -9, -8, -5, -4, -3], [4, 9, 10, 14, -7]]","[[10], [-10]]",0.9775390625,0.0546875,0.0546875,0.9775390625,1.0,0.0322265625,T-,T+,0.9953655903021259,0.9811631207409764,394,6,394,6
"[[-7, -13, 12, -9, -6, 3, -10, 11, 14, 8, -4, 2, -1], [10, -11, 12, -9, -5, 13]]",None,None,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,400,0,400,0
"[[-9, 13, -6, -4, -14, 7], [-6, -11, -5, -14, 1, 2, 9, 4, 3, 13, -10], [-8, -3, -12, -5, -7, -14, -6, -4, -13, -2], [13, 8, 9, 11, -2, 5, -3, 1, 14, -7, -6, -12, 4]]",None,None,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,400,0,400,0
"[[-12, -10, -1, -4, -11, -9, 6], [-5, 9, -13, 6, -3, -12, -14, -10], [4, -9, 5, -11, -7], [-9, 3, 2, 7, -1, -6, 8, 13, 5]]",[],"[[2], [-2]]",0.955078125,0.044921875,0.044921875,0.955078125,nan,0.0,T-,T+,1.0,0.983317638637263,395,5,395,5
"[[-6, 7], [-9, -6, 11, -7, -12, -2], [-9, 14, -7, 13, 3, 4], [3, 9, 14, 6, 12, -8, 7, -4, 10, -5, -11, 1]]","[[11, 13, -12, -10, -9, -2, -6, -1], [-6, 7], [3, 4, 13, -9, -6]]","[[11, 5, -10], [9, 3, -5], [-12, 13, -9], [-14, 3], [-11], [-8], [2], [6], [4], [-3]]",0.972900390625,0.27978515625,0.27978515625,0.972900390625,0.9730347349177331,0.26708984375,T-,T+,0.9949378501708893,0.8256920619052122,334,66,334,66
"[[-10, 9, 3, -1], [7, 2, 11, 12, -13, 3, 6, 4, -9, -14], [-7], [7, 9, 11, -2, 5, -1, 10, 14, -3, -13, -6], [-11, -8, -14, 13, -9, -4, -3], [9], [12, 2, -9, 1, -3, -6, 8, 13, 10, 5, 7, 11, -14], [5, 4, -1, -3, -7, 2], [-5, 12, 14, 2, -4, -10, 3, -9, -7, 13, -11, 1, -6]]","[[9], [-7]]","[[3, 12, -14, -11, -10, -6, -5, -4], [8, 14, -12, -11, -10, -9, -6, -1], [2, 10, -14, -12, -11, -8, -6, -1], [4, 6, 10, -14, -13, -3, -2], [1, 2, -12, -9, -8, -4, -3], [1, 2, 3, 6, -10, -8, -5, -4], [-13, 6, -2, -9], [4, 7, 8, 11, -3], [1, 7, 12, -14, -13, -8, -5, -2], [6, -14, -12, -10, -8, -3, -1], [5, 6, 11, -12, -10, -8, -2], [-6, -9, 7], [13, -11, 7], [12, -9], [-13, -12, 7], [11, -12, 4, -2], [1, 5, 14], [-8, -13, -11, 14], [1, -3, -10, 14], [2, 11, 12, 4], [10, 3, -12, -9], [3, 6, -10, -13], [7, -10, -8, -3, -1], [-14, 10, 4, 13], [8, 1, -14, -5], [8, 10, 12, 7], [12, 14, 7], [14, -2, -5, -3, -1], [3, 4, -8, -5, -1], [1, 12, -11, -5, -2], [4, 6, 13, -9, -3], [13, -14, -10, -8, -5], [1, 2, 11, -6, -5], [1, 3, -10, -13], [-8, 11, -10, -9], [-8, 10, -4, 14], [4, 5, 14, 6], [-5, 13, -1], [-12, 5, -10, -9, -6, 11, -2]]",0.9949951171875,0.630615234375,0.9949951171875,0.9949951171875,1.0,0.6256103515625,T+,T+,0.9984387542382642,0.7587052145315044,178,222,178,222
"[[-13, -3], [-4, 7, 12, -13, 1, 9, -3, 14], [2, 12, -14, -1, 11, -3, -13], [2, -4, -6, -14, 3, 10, 1, 9, 12, -5], [3, -10], [-13, -6, -1, -12, 14, 11, -7, 10, 2], [1, 2, 11, 4, -5, 14, -3, 9, -8], [-9, -10, 13, -7, -3, 6, 4, -8, -11, 5, 1]]","[[-13, -3], [3, -10]]","[[4, 8, 11, -13, -7, -6], [-13, 6, -2, -9], [1, 3, 6, 8, 9, -14, -2], [5, 6, 11, -12, -10, -8, -2], [10, 3], [-3, -10], [4, 13], [9, -11], [5, 14, -9], [2, 11, -1], [-8, 13, 7], [-7, -14, 10, 6], [12, 5, 7], [-7, 2, 12], [1, 2, -12, -9], [-8, -13, 4, -11], [1, -14, -5, -2], [3, -14, 2, -5], [8, 11, 4, -3], [8, -14, 10, 12], [1, 2, 11, -3], [3, -8, -6, -5, -4], [-14, 13, -9], [9, 5, -7, 1], [10, 14], [-6, -9], [-6, -12, -1], [-11, -10, 6, -7, -4, 13, 14]]",0.99658203125,0.488037109375,0.488037109375,0.99658203125,1.0,0.484619140625,T-,T+,0.9979136423815225,0.7193338737598312,284,116,284,116
"[[-2, 1, -10, 3, -5, -11, -6], [13, 14, -6, 8]]",[],"[[2], [-2]]",0.9306640625,0.0693359375,0.0693359375,0.9306640625,nan,0.0,T-,T+,1.0,0.9811811029160261,394,6,394,6
"[[-13, 8], [3, -12, 1, -7, 4, 2, 6, -5, 9], [-5, -6, 4, 1], [-4, 8, 3, 2, -14, 7, -13, 6, 12, -11, 9, -10, 1], [-4, 8, 5], [12, 11, -3, 10], [10, 1, -8, -9, -3], [-9, 4, 3, -7, -1, -5, 12, -14, 8, 6]]","[[1, 5, 6, 10, 13, 14, -11, -9, -8, -7, -3], [8, -13], [2, 10, 11, 12, -3], [8, -4, 5], [1, -6, -5, 4], [1, 10, 12, -13, -3]]","[[-13, 6, -2, -9], [8, 12, 6], [-7, 2], [1, -14, 3], [-8], [-5], [-6], [-11], [-10], [-3]]",0.96142578125,0.42041015625,0.42041015625,0.96142578125,0.9912060301507538,0.388671875,T-,T+,0.9905246398265071,0.8212135891064709,331,69,331,69
"[[4, -12, 10, 9, 1, -14, -11, -7, -13], [-10, -12, -5, 9, 7, -11, -13, 1, 6], [-5, 6, -1, -13, -9], [3], [-4, -5, -3, 6, -9, -2], [-4, -1]]","[[3], [-13, 4, 6, -10, -5], [-4, -1]]","[[4, 8, 11, -13, -7, -6], [2, 7, 10, 12, 14, -5], [6, 7, 8, 10, 12, -4, -2], [-11, 14, -10], [-6, -12, 4], [-11, 6], [2, 9, -13, -12, -10], [-8, 1], [-7, 2, -13, 12], [-8, 14, 7], [9, 2, -14, -12], [-7, -14, -11], [13, -10, -1], [1, 2, -12, -9, -7], [5, 11, -12, -10, -8], [1, 11, -4, 5], [2, -6, -11], [-11, 7, 9, -5, -4, 13, -2], [8, 10, -12, -9], [-13, -2, 6, -9], [4, 12, 5], [-13, 5, -10, 7, 8, -4, -2], [9, -6, 2], [2, -6, -13, 8, 10, 12], [-14, 13, 7], [-3]]",0.9755859375,0.5924072265625,0.5924072265625,0.9755859375,0.9809799462476742,0.5904541015625,T-,T+,0.9933602838534052,0.7059257445471151,231,169,231,169
"[[10, 11, -6, 9], [-5, -13, 14, -3, -9, 12, -11], [7, -2, 3, 13, 4, 10, 8, -14, -11, -9, 1, -12], [3, -1, 2, -10, -14, -4, -6, -12], [10, -3], [-4, 13, -14, -10, 8, -2, 11, -7, -1, 12, 9, 5]]","[[10, -3], [11, 9, 10, -6]]","[[9, 2, 5], [8, 6], [-14, 12, 7], [-11, 10, 13], [-12, -1], [-8, 1, -4], [10, 6, 14], [8, 11, 4], [-7, 2, 12], [-13, 14, 7], [-8, -7, 4], [-5, 7], [1, -14, -11, -7, 10, 9], [-3, 4, -12, 9, 13], [-10], [-9], [3]]",0.99169921875,0.2847900390625,0.2847900390625,0.99169921875,1.0,0.2764892578125,T-,T+,0.9974084429880712,0.8827258849180444,353,47,353,47
"[[2, -6, 10, 8, -14, -5, 7, -12, 3, 1], [-4, 10, 8, 7, 5, -1, -11, -14, 13, 12, -6], [13, -4, 8, -14, 9, -1, -2], [3, 12, 9, -14, -7, 8, 10], [3, -8, 10, -2, 1, 13, -4, -5, 6, -11, 7, -12], [-2, 11, -14, -8, -1], [-6, 11, 1], [-4, -7, -2, 13, 11]]","[[1, -6, 11], [5, 11, 13, -12, -10, -1, -7, -4, -3, -2], [3, 4, 10, 11, -14, -1, -8, -5, -2]]","[[-10], [10]]",0.93896484375,0.18896484375,0.18896484375,0.93896484375,1.0,0.1279296875,T-,T+,0.9934266696023529,0.9224452947876676,372,28,372,28
"[[-8, -11, -4, 9, 14, -10, 5, -2, 1, -12, -13, 6, -7], [7, -1, 6, -13, 10, -4, 12, -9], [2, 8, -5]]",[],"[[-10], [10]]",0.8714599609375,0.1285400390625,0.1285400390625,0.8714599609375,nan,0.0,T-,T+,1.0,0.9558889550989355,384,16,384,16
"[[-12, 1, -10, 13, -14, -11, 2, 9, -5, 6, 3], [6, 8, -9, 3, -12], [4, 9, 3, 1, 6, 10, 11, -14, -5, 12, 2], [-10], [7, -2, 5, 3], [-1, -5, -8, 12]]","[[1, 3, 5, 6, 7, 10, 14, -9, -8, -2], [-8, -14, 12, -1], [3, 5, 10, 11, -14, -12, -9, -4], [-10]]","[[4, 8, 11, -13, -7, -6], [2, 7, 13, 14, -11, -8, -4], [1, 2, -12, -9, -8, -4, -3], [1, 2, 13, 14, -12, -9, -7, -6, -4], [-14, 3, -5], [9, 3, -11], [-8, 1, 13, 5], [-13, 4, 14, 7], [3, 12, -9, -6, -4], [5, 7, -11, -9, -8], [13, 5, 6], [-7, 2, -4, -3], [7, 9, -14, -13, -6], [2, 4, 6, 8, 12], [1, -13, 12, -5], [-8, 3, -11, -5], [3, 4, 5, 7, -6, 11], [-5, 13, -1, -9], [-14, 6, 8, 9, -4], [1, 3, 4, -2], [-13, -9, 6, -2], [5, -13, -12, -11, -6, -4, -3, -2], [-8, -7, 4, 1], [-14, 2, 11, -1], [3, -12, 5, 8, -7, 14], [8, 4, -3], [1, 4, 7, -8, 12, -3, 14], [-13, -12, -11, -1, -2, -3, 14], [-9, 5, 6, -11, -1, 14], [9, 4, -12], [11, -4, -5], [1, 2, 5, -3, 14], [10]]",0.927734375,0.51007080078125,0.51007080078125,0.927734375,0.9662030417262446,0.46954345703125,T-,T+,0.9869978893898154,0.7814594215107685,219,181,219,181
"[[10, 7, 3, 14, 4, -2, 9], [5, 9, -1, -7, 4, -10, 11, 3, -13, -12, 2, -8, 14], [14, -8, 13, -6, -4, -5], [-6, 12], [11, -1, -13, 3, -14, 5, -12, -7, -4, 8], [-11, 5, 1, -3, 9], [-10, 3, 5, 4, 12], [-13, -8, -12, -3, 1, -9, 7, 5, 11, 14], [14, -2, -9, 4, 7, 5, 6, -10, 3]]","[[-6, 12], [1, 3, 4, 5, 12, -11, -10], [1, 5, 9, -11, -3]]","[[8, -11], [-7], [6], [-3], [4], [-12], [-8], [9], [-5]]",0.9715576171875,0.3038330078125,0.3038330078125,0.9715576171875,1.0,0.275390625,T-,T+,0.9951505204030677,0.8422530439335708,340,60,340,60
"[[6, 9, -8, 13, -7, -12, 10, 11, 4, -3, 5, 2], [-5, 8, 12, 10, 14, -6, 3, -13, 1], [-1, -4, 9], [7, -9, -1, -5, 6, -14, 11]]",[],"[[2], [-2]]",0.864990234375,0.135009765625,0.135009765625,0.864990234375,nan,0.0,T-,T+,1.0,0.9586626483728172,386,14,386,14
"[[-11, -1, 3], [-8, 2, -3, -14, 1, 11, -5, -7, 10, 6, -9, -12], [14, 3], [8, -2, 10, -5, 4, 3, 12, -9, -14, 1, -13], [-5, 6, -4], [-7], [1, -3, -6, -10, 12, -9, 13, 7, 2, -5], [14, -7, 12, -3, 13, 8, 10, -1, -11]]","[[3, 14], [-5, -4, 6], [3, -11, -1], [-7]]","[[8, 9, 14, -11, -10, -6, -5, -2], [1, 12, 14, -10, -3, -2], [4, 5, 6, 14, -12, -11, -9, -1], [8, 14, -12, -11, -10, -9, -6, -1], [14, -13, -12, -2, -5, -4, -3, -1], [2, 5, 6, 9, 13, -11, -1], [2, 10, -14, -12, -11, -8, -6, -1], [-13, 6, -2, -9], [3, 5, 6, 10, -12, -9, -8, -4, -1], [4, 5, 6, 8, 11, 14, -3], [-14, 11, 4, -1], [-8, 6, -10], [12, -11, -10, -6, -4], [8, -14, 3, -5], [-8, -3], [2, 10, 11, 12, -1], [-8, 9, 11], [10, -5, 13, -1], [6, 8, 9, 10, -11], [1, 3, -14, -13, -6], [-5, 4, 13, -9], [9, 2, 5, -10], [10, 4, -3, -2], [-6, -1, -10, -2], [-8, 10, -4, -2], [-11, 6, -9, 8, -7, -3], [3, 5, -11, 9, 10, -1], [1, -14, -2], [-14, 4, -11, 8, -7, 10, 13], [-10, -9, -8, -6, -2], [1, 2, 11], [7]]",0.998779296875,0.6153564453125,0.6153564453125,0.998779296875,1.0,0.6141357421875,T-,T+,0.9960647633095228,0.753919052904502,226,174,226,174
"[[-1, -13, -9, -7, -8], [-12, 10, -2, 1, -8, 6, 7], [-4, 9, -14, 3, 5, -13, -6, -8], [-1, 5, 13, -2, 14, 7, -6, -10, -12, -9], [13, -14, 5, -2, -9, -1], [14, 9, 3, 1, -6], [-6, -1, -3, 5, 8, -4], [8, -3, -1], [-5, -14, 8]]","[[1, 3, 7, 8, 9, 14, -12, -11, -10, -6], [8, -14, -5], [8, -3, -1], [1, 3, 9, 11, 12, -6], [5, 14, -13, -10, -9, -8, -7, -1]]","[[2], [-2]]",0.921142578125,0.305419921875,0.305419921875,0.921142578125,0.977366255144033,0.2373046875,T-,T+,0.9908161176456913,0.8845916850578078,357,43,357,43
"[[5, 10, 11, 9, -6], [-1, 4, -12, -10, -13, -2, 6, -3, 14], [-1], [11, 4, 6, -10, -2, 13, -5, 8, 12, 3], [-14, -12, 5, 11], [-10, 14, 7, 2, -5, 13, -1, 12, -3, -8, -9, 11, -4], [-6, 1], [-13, 9, 10, 11]]","[[9, 10, 11], [-14, 11, -12, 5], [-6], [-1]]","[[1, 12, 14, -10, -3, -2], [2, 8, 12, -13, -7, -3], [3, 8, 9, 10, 11, 13, 14, -5], [4, 6, 10, -14, -13, -3, -2], [3, 5, 6, 11, 12, -13, -10, -8], [-13, 6, -2, -9], [4, 7, 8, 11, -3], [4, 5, 6, 8, 11, 14, -3], [-8, 1, 6], [-3, -11, -10], [1, -14, 3], [5, 14, 7], [2, 10, 6], [4, 14, -12, -8, -2], [1, 5, 9, 14, -10, -7], [1, 6, 8, -7, -2], [3, 9, 14, -11, -4], [2, -5, 12, 14], [-13, -12, 6, -5], [8, -12, -11, -10, -7], [5, 11, -12, -10, -8], [1, 10, -8, -4, -2], [2, 4, 6, 7, 8], [2, 10, 12, -8, -3], [-8, 1, -5, 7], [8, 10, 12, -2], [11, -9, 14, -10], [-8, 2, -11, 7], [3, 4, 5, -12, 8, -7, 10], [11, 1, -13, -4], [8, 10, -11], [-3, -12, 5, 6, 7, -8, 13], [-14, 3, 5, -8, 9, -2], [3, 4, 6, 11, 12, -14, -10, -5], [4, 10, 11, 12, -14, -7, -5, -3, -2], [-11, 13, -9], [-13, -12, 5, -10, 3, -8, 9], [2, -4, -3]]",0.98583984375,0.642578125,0.98583984375,0.98583984375,0.9792403649227331,0.6556396484375,T+,T+,0.9825433994489579,0.7437678611540057,157,243,157,243
"[[-8, -13, -11, 3], [5, 3, -12, -6, 14, 9, 4, 13, 7, 1], [10, 8, 1, -14, -13, -4, -7, 11, -5, -9, 12]]",[],"[[5], [-5]]",0.93603515625,0.06396484375,0.06396484375,0.93603515625,nan,0.0,T-,T+,1.0,0.974399655115518,391,9,391,9
"[[14, 6, 3], [2, 11, 6, 13], [7, -4, 13]]","[[-4, 13, 7], [3, 6, 14], [2, 11, 13, 6]]","[[-10], [10]]",1.0,0.26953125,0.26953125,1.0,1.0,0.26953125,T-,T+,0.996082688309804,0.9137998164381497,368,32,368,32
"[[7, 8, -5, 4, 14, 3, 12], [3, -11, -13], [3, 10, 13, 6, 9, -7, -4, -5]]","[[2, 3, 4, 6, 7, 8, 11, 12, 14, -10, -9, -5], [3, -11, -13]]","[[-8, 1], [-1, 7], [-4, 14], [4, -3], [12], [9], [-5], [6], [3], [-10], [-7]]",0.990478515625,0.13525390625,0.13525390625,0.990478515625,1.0,0.125732421875,T-,T+,0.9955441338188975,0.9394433773874742,380,20,380,20
"[[5, -6, 1, 9, 13, -11, 8, 7, -10], [6, -2, 5, -3, -12, -14], [-12, 4, -7], [-6, -7, -4, -2, -11, 8, 9], [3, -6, 14, 8, 9, 12], [11, 9, -10, -4, -13, 6, -14, -3, 8, 7]]","[[-7, 4, -12], [3, 8, 9, 11, 14, -6]]","[[-10], [10]]",0.9652099609375,0.1617431640625,0.1617431640625,0.9652099609375,0.9577464788732394,0.138671875,T-,T+,0.9966780016538346,0.9277126176368318,374,26,374,26
