Used Theory,T+,T-,Similarity of T+,Similarity of T-,Similarity of T_MF,Similarity of T_Comp,Similarity - Common,Overlap Size,MF Theory,Comp Theory,Compression of T+,Compression of T-,# Sampled Positives,# Sampled Negatives,# Unique Sampled Positives,# Unique Sampled Negatives
"[[-12, 11, -8, -14, 13, 1, 2], [-5, -13, -3, 14, 8, -6, -4, 11, 2, -7, -1, -10], [-14, 4, -3, -7, -10, -11, -1, 2, 13, -8, -9, 5, -6], [11, -13, -8, 6, -14, -2, -12, -10, 9, -7, -3, -4, 5], [13, 14, -4, -8, 9, 2, -1], [-13, 2, -6, 8, 3, -7, 11, 9, -12, -1, 5, 10]]",None,None,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,400,0,399,0
"[[-3, 10, 13, 5, 14, 4, 1, 6, -12, 11], [-8, 9, 1, 11, -12, 2, 4, -10, 14, -7, -13, -6], [-4, 14, 2, -10, -11, 9, -3, -8, -5], [13, 10, -1, -3, -7, 8, 6], [-10, -11, 12, -1, 6, -7, 14, 2, -8, -9, 13, 3], [-11, 7, -3, 9, -13, -2, 1, -8, 10, 14], [-13, -12, 6, 4, 5, -14, -2, -1, -11, -10, -9, -8], [-5, 1, -2, -6, -3, -9, 10, 13, 7], [-8, 2, -13, -12]]",[],"[[10], [-10]]",0.923828125,0.076171875,0.076171875,0.923828125,nan,0.0,T-,T+,1.0,0.988842911134859,397,3,396,3
"[[2, 13, 8, -3, -10, 9, -5, -12, -14, 7, -6, -11, 1], [4, 11, -7, -5, -14, -13, -3, 2, -8, 6], [7, 3, -13, 14, 5, -12], [3, 12, -10, -4, 2, 1, -11, -9, 8, 5, 14, 13, -6], [7], [6, 7, -2, 14, 13, 1, 10, -4, -3]]",[],"[[-5, -11], [9, 2], [-12, -1], [5], [-6], [10], [-9], [-7], [1], [3], [13], [-14], [8], [-4]]",0.49896240234375,0.5009765625,0.5009765625,0.49896240234375,0.0,6.103515625e-05,T-,T+,1.0,0.7133282277614602,291,109,290,109
"[[12, 9, 7, -11, -2, 4, 10, -3, -1, 14], [-5, -2, -4, 14, 12, -6, 11, 9, 13, -8, -1], [14, -9, 5, 7, 8, 1]]","[[1, 5, 7, 8, 14, -13, -9, -4, -3]]","[[2, 7], [10], [-10]]",0.98486328125,0.01708984375,0.01708984375,0.98486328125,1.0,0.001953125,T-,T+,0.9962757284128403,0.9932287124012572,399,1,398,1
"[[12, -1, 9, 5, -13, -10, 11, 8], [-2, 11, -5, 7, -3], [12, 6, 7, 5, -3], [11, -5, 2, -14], [-3], [12, 11, -6, -13, 9, -8, -4, -3], [3, -8, -13, 4, -14, -11, 10, 9], [-13, -14, 10, 11, 8, 2], [8, -4, -2]]","[[8, -4, -2], [11, 2, -14, -5], [-3]]","[[-14], [14]]",0.99072265625,0.60302734375,0.60302734375,0.99072265625,1.0,0.59375,T-,T+,0.995639300755842,0.7030924541719589,289,111,288,111
"[[-7, -6, 13], [-13]]","[[-7, -6], [-13]]","[[-9], [9]]",1.0,0.625,0.625,1.0,1.0,0.625,T-,T+,0.9975013116501359,0.6658739216352019,279,121,279,121
"[[-5, 3, 14, 13, 12, -10, -8, 9, -1, 6, -11, 2], [3, 1, 5, -10, 6, -11, 14, -7, 13, 8], [-10, 12, -3, 2, 13, -5, 9, -7, -1, 14], [-7, 9], [-2, -7, 8, -4, 1, 13, -3, 9]]",[],"[[-1], [1]]",0.7493896484375,0.2506103515625,0.2506103515625,0.7493896484375,nan,0.0,T-,T+,1.0,0.9195214262307518,372,28,371,28
"[[13, 11, 10, -14, 2, 6, 8, -1, 12, -3, -7, 9, -5], [2, 1, -10, -4, -12, -3, 6, -14, -8, -7]]",None,None,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,400,0,399,0
"[[-14, -8, 13, 10, -12, -7, 3], [10], [-10, 6, 4, 12, 3, -5]]","[[3, 7, -14, -9, -5], [10]]","[[1], [-1]]",0.97265625,0.515625,0.515625,0.97265625,0.9734848484848485,0.515625,T-,T+,0.9967019837667739,0.7542380918352408,306,94,306,93
"[[6, -1, 8, -13, 11, 14, -9, 10, 3], [3, -11, -10, 9]]",None,None,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,400,0,399,0
"[[-1, 6, 4, -8, -2, 11, 10, -5, 3, -7, 9, 14], [-10], [9], [-13, 8, -2, -7, -4, -14, -1, -6], [-8, 14, 4, -10, 12, -2, 5, -3, 1, -7], [-6, 9, -4, -12, -13]]","[[-10], [9]]","[[-8, 11, 5], [5, 12, 14, -7, -6, -3, -2], [6, -13, -7, -4, -1], [-6, 5, -1, -2], [-7, -13, 14], [-4, -5, -12, 13], [4, 6, 12, 13, 14, -11, -2, -5, -1], [-8, 1, 5, -11], [5, 12, -14, -11, -7, -4, -1], [2, 7], [4, 5, -14, -2, -1], [5, 6, 12, 14, -3, -1], [-7, -5], [-14, 11], [1, 3], [-6, -13], [-12, -3], [11, -13, -1], [-4, 13, -1, -2], [3, -13, 14], [-14, 3], [1, -5], [-6, 11, 5], [2, -3, 6], [3, 4, 6, -5, 13], [-12, 5, -2], [1, -11, -2, -4, -3, 14], [1, 2, -11, -6, -4], [8, 4], [2, 3, 5, 12, -4], [10], [-9]]",0.9990234375,0.74847412109375,0.74847412109375,0.9990234375,1.0,0.74749755859375,T-,T+,0.994272543926763,0.5841593423299257,214,186,213,186
"[[-3, 14, 9], [-4, 1, -8, -3, -6], [6, 12, -4, 9, 13, 2, 1, -8, -14, 3], [2, 13]]","[[2, 13], [9, -3, 14]]","[[14], [-14]]",0.982421875,0.361328125,0.361328125,0.982421875,1.0,0.34375,T-,T+,0.9969944603482096,0.9166712580212832,372,28,371,28
"[[-11, -9, 3, -2, 5, 1, 14], [1, 7, -2, -5, 9, 13]]",None,None,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,400,0,399,0
"[[-3, -11, 12, -7, -8, -10, 9, 13, 4, -5, 14, -6], [5, -11, -3, 8, 9, -14], [3, 11, 1, -12, 14, -13, 2, -9, 4], [2, 8, -3, 4, 13], [10, 12, -7, 4, 6, -14]]",None,None,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,400,0,399,0
"[[-14, 5], [13, 2, -9, 12, 1, -10, 8], [8, -4, 7, 6, -5, 10, -1, -13, 2, 3, -14, 9], [10, -1, 12, 7, -9, -2, -6, 8, -14], [-12, 11, 3, -14, 13], [-8, 9, 11, -2, 10, -12, 7, -4]]",[],"[[9], [-9]]",0.724609375,0.275390625,0.275390625,0.724609375,nan,0.0,T-,T+,1.0,0.9114851036219732,367,33,367,32
"[[-14, -6, 11, 10, 7, 2, 4], [11, 14], [-10, 7, 12, -4, -13, -3, 6, 9, 5, 8, 2], [2, 9, 5, -12, 1, -3, 8, 13, 6], [8, 13], [-3, 6, 12], [8, 13, -9, 14, -5, 4, 2, -11, -6], [-9, -14, -2, 4, -8, 7, -13, 5, -10, 3, -6], [9, -5, 1, 2, -14, -12, -4]]","[[11, 14], [12, -3, 6], [8, 13]]","[[2], [-2]]",0.98779296875,0.52001953125,0.52001953125,0.98779296875,1.0,0.5078125,T-,T+,0.9959506288227037,0.8640696852302844,351,49,350,49
"[[14, -9, -7, -11, -8], [-10, -6, 1, -8, -7, 5], [-6, 9, -3, 2, 14, -13, 10, -4, -7, 5], [-9, 8, -14, -11, 5, -12, -4, 13, -1, 10], [-8, 3, -2, 4]]","[[1, 3, 4, 11, 13, -9, -8, -2]]","[[2, 7], [-9], [9]]",0.900146484375,0.103759765625,0.103759765625,0.900146484375,1.0,0.00390625,T-,T+,0.9965326600797124,0.9934856440681294,399,1,398,1
"[[14, 7, -2, -4, -3, -8, 12, -9, -6], [4], [-12, 7, 11, 8, -5, 3, -10, -4, -13, 6, 2, 14, 1], [-5]]","[[-5], [4]]","[[8, -12, -9, -4, -3], [6, 13, -12, -9, -3, -1], [-6, -13, -11, 7], [9, -12], [10, -12], [-3, 10, 12, -11], [-4, -1], [-6, -10], [3, -13], [-7, -14, 3], [3, -11, 7, 8, 10, 13, 14], [11, -1, -13], [-11, 6, 9, 13, -1], [-6, 14, -9], [8, 11, 6], [-4, 12], [9, 11, 6], [-8, -1], [-14, 10], [-7, -13], [-8, 3, -12, 13], [6, 7, -8, 10, 12, -3, -2], [-13, -10, -8, 9, -3, -2], [8, 1], [-8, -14, -9], [5], [2]]",0.9990234375,0.74700927734375,0.74700927734375,0.9990234375,1.0,0.74603271484375,T-,T+,0.9979968155139227,0.6293876200396453,217,183,217,182
"[[5, 10, 11, 8, 13, -6, -9, 14, 7, 4, 12], [-1, -8, 9], [-10, 4, 12, 8, 6], [11, -14, 5, -1, 12, 13, 7, 4, -9, 6, -8, -3]]","[[3, 4, 6, 7, 8, 12, -14, -13, -10, -9, -2, -5, -1], [-8, 9, -1]]","[[2, 7], [14], [-14]]",0.9681396484375,0.156982421875,0.156982421875,0.9681396484375,1.0,0.1251220703125,T-,T+,0.9941394821129153,0.980884566004699,395,5,394,5
"[[-1, 7, -9, 11, -3, 5, 14, -10, 13, -12, 4, 8], [-6, -2, -14, 9, 4, -11, 12, 13, 10, 8, 7], [6, -10, 12, -4, -5, 1, 8, -13, 2, 3, -9, -7, 11]]",None,None,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,400,0,399,0
"[[1, 3, -13, -2, -7, -8], [-10, 8], [-11, 2, 8, -6, -7, -14, 9, -1, 12, 10, -4, -13], [13, -6, 10, -14, 11, 9, 3], [-2, 6, 5, -3, -10, -4, -7, -1, -13, 12, -9], [3, -2, -5, 10, -9, -8, 1, 12, 7, -11], [-11, -12, -13, 7, -2, 10, -14], [-4, -7, 12, -10, -5, 9]]",[],"[[-14], [14]]",0.7099609375,0.2900390625,0.2900390625,0.7099609375,nan,0.0,T-,T+,1.0,0.918382558663913,372,28,371,28
"[[-11, 10, 6, 5, 14, 1, 9, -8, -2, 13, -7], [3, 12, -5], [-12, 8], [-6, -9, -4, 8, 7, -12, -3, 11, 5]]","[[8, -12], [3, 12, -5]]","[[4], [-4]]",0.99951171875,0.37548828125,0.37548828125,0.99951171875,1.0,0.375,T-,T+,0.9969944603482096,0.9150966361065881,369,31,368,31
"[[-12, 10, -9, -2, -1, 6, 8, 5, -13, -7, 11, -3], [3, -11, -2], [-13]]","[[3, -11, -2], [-13]]","[[9, 12, -11, -2], [-7], [7]]",1.0,0.5625,0.5625,1.0,1.0,0.5625,T-,T+,0.9971523228746807,0.6932630972343661,290,110,290,110
"[[10, -5, 4, -14, -12, 2, 3, 8, -1, 13, -6, 9, -11], [-6], [5, -14, -8, 12, -11, -7, 2], [-6, -2, -14, -8, -10, 7, 11], [11, 13, -9, -8, 6, -1, -7, 2], [7, 6, 13, 8]]","[[8, 2, 13, 7], [-6]]","[[2, 7], [-4, -1], [4, -10], [-4, -9], [7, -9], [-3], [11], [-8], [-14], [-12], [6], [-13], [2, -10], [-5]]",0.9609375,0.56939697265625,0.56939697265625,0.9609375,1.0,0.53033447265625,T-,T+,0.9970117332242083,0.7179151245279572,287,113,287,112
"[[12, 9, -2], [-3, 6, 4, 8, -11], [12], [11], [1], [12, -5], [-14, 9, 1, 6, -4, -7, 3, 8, -5, -11, -12, 2]]","[[4, 6, 8, -11, -3, -1], [1], [11], [12]]","[[4, 8, 13, -14, -9, -3], [-8, 10, -5, 14], [5, 6, 7, 8, -10, -4], [-6, -13, -11, 7], [5, 10, 14, -9, -4], [-14, 5, -10, 7], [3, 5, -14, -7, -4], [2, 7], [10, -14, 13, -1], [8, -5, 4, 13], [3, -5, -11, 6], [-12, 13], [-14, -11], [-5, -3], [-8, 7], [10, -12], [4, -10], [8, -6, -13, -5], [2, -10], [-4, -1], [-8, 9, 4], [10, 3, -11], [-13, 5, 14], [8, -12], [-14, 4, 5, -1], [-11, 6, 9, 13, -1], [9, -6, -14], [-11, 14, -7, 10, 13, -2], [-14, 5, 6, -9], [-2, -1], [-12, -3], [-7, -13, 14], [9, 10, -5, 13], [2, -4, -9], [-6, 14, -9], [-8, -14, 10, -2]]",1.0,0.8702392578125,1.0,1.0,1.0,0.8702392578125,T+,T+,0.9950249696742621,0.5514351683737685,159,241,158,241
"[[10, 8, 6, 11, -13, -9, 4, -5, 1, 14, 3, -2, -7], [1, 12, -5, -9, -11, 4, 14, 8], [-9, -1, 3, -8, 13, 14, 10, 2, -6, -11], [-10, 7, -11, 9, -4, -1, 3], [-10, 14, -4, -6, 8, 3, -2, 5, -1], [-5, 3, 2, 7, -8, 11, -12, 9, 1, -13, -10, 6], [-12]]",[],"[[11], [-11]]",0.49078369140625,0.50921630859375,0.50921630859375,0.49078369140625,nan,0.0,T-,T+,1.0,0.7190444003571488,293,107,292,107
"[[9], [12, 8, -5, -7], [12, -14, 1, -10, 8], [5, 8, 12, -4, 10, 2], [5], [12, -11, 10, -13, 2, -14], [-4, -11, 14, -7, -3, -1, 5, 9, 12, -13, 6]]","[[8, -7, 12], [9], [5]]","[[3, 4, 6, 13, -12, -2], [-4, 13, -1, -2], [1, 6, 8, -13, -12, -10], [1, 8, 10, 13, -11, -6], [7, 11, 12, -13, -1], [10, -14, 13, -1], [-6, -13], [1, 3], [-6, -10], [1, -3, 14], [2, -3, 6], [-8, -14, -12, -3], [-8, -4, 12], [10, -13, 4], [4, -10], [8, 4], [10, 6, 7], [4, -10], [10, -12], [-11, -3, 7], [-1, -10], [2, 7], [-14, -4, 6, -1], [-7, -13, 14], [-5], [-9]]",0.9931640625,0.7852783203125,0.7852783203125,0.9931640625,1.0,0.7784423828125,T-,T+,0.9966243830455563,0.6067957876529696,221,179,221,178
"[[1, -3, 4, 5, 9, 10], [5, -11, -2, -14, 12, -6, -8, -1, -7, 4, 10, 9, -13], [-11, -14, 2], [-3, 8, 10, -12, -14, -5, -13, 11, -9, -4], [1, -7, 5, -4, 6, -8, -3, -14, 9, 10, -2], [-12, -5, -1, -2, -8, -14, -3, 9], [-7, 8, -4, -13, 12], [2, -14, -11], [-10, 9, -5, 2]]","[[2, -14, -11], [9, 2, -5, -10]]","[[5], [-5]]",0.9549560546875,0.2169189453125,0.2169189453125,0.9549560546875,1.0,0.171875,T-,T+,0.9963462551699214,0.9717908361034222,391,9,390,9
"[[-4, -2, 13, -7, 9, -1, 3, 14, -8, -5, 6, 12, 11], [-14, 12, 9, -3, 1, -11], [13, -5, 12, 8, 3, -11, 6, 7, 4, -2, -14, -10], [-12, -2, 7, -4, 3, 5, -14, 11], [9, 11, -14, 8, 6, 12, -10, 3, -1, 13], [-7, -10, 4, -9, 3, 11, 5, -14, 6, 2, -12, 1]]",None,None,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,400,0,399,0
"[[4, 5, -8, 14, 2, 3, 10, 11], [10, 13, -14, 12, -6, -8, -5, 4, -1, 7, 3, -11, 2]]",None,None,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,400,0,399,0
"[[1, -2, 12, -13, -6, -9, -14, 10, -8, -4, -3, 11, -7], [-8, 14, -4], [-5, 7, 9, -10, 8, -6], [6, 8, 2, -9, 3, -7, -12, 13, -5], [5, 3, -2, 10], [6, -7, -12, 11, 4, -13, -1, 8, 9, 3, 14], [7, -3], [6, -14, -5, -4, -10, 11, 7]]","[[-3, 7], [1, 4, 5, 6, 7, 10, -12, -9, -2], [-8, -4, 14]]","[[-5], [5]]",0.93206787109375,0.41265869140625,0.41265869140625,0.93206787109375,1.0,0.3447265625,T-,T+,0.9938773395396813,0.9018001112906823,365,35,364,35
"[[6, 4, -10, 14, 13, -1, 12, -9], [-4, 6, 3, 10, -2, 13, -9, 7, -11], [3, -1, -12, 4, -13, 11, -8]]",None,None,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,400,0,399,0
"[[-8], [-4, 13, -11, 6, 1, 9], [5, 3, -13, -7, 10], [-13, -4, 6, -7, 9, -14, 1, -10, -3], [14, 5, -8, -9, 6, -11, 13, -7, -3, -10, 2], [-1, -14, 4, 8]]","[[-14, 4, -1], [-8]]","[[-7, 14], [6, 7], [-6], [-14]]",0.9775390625,0.5849609375,0.5849609375,0.9775390625,1.0,0.5625,T-,T+,0.9973313374596358,0.712893199891193,293,107,293,106
"[[5, -2, 3, 13, -10, -1], [1, -4], [-10, 13], [-4, 14, -8, 9, -6, -1, -3]]","[[13, -10], [1, -4]]","[[-6], [6]]",0.994140625,0.443359375,0.443359375,0.994140625,1.0,0.4375,T-,T+,0.9973230612910702,0.84203280951842,344,56,343,56
"[[-14, -9, 5, -1, -10, 12, 8, -3], [11, 3, -1, -2, 14, 9, 4, -6, 5], [6, -1, -13, 12, 11], [-9, 12, 8], [-2, -13, 14, -9, -12, -3, -10, 5, 4, -7, -11, -8, -1], [-7, 8, -11, 3, -13, -6, 4, -5, -9, 2, -1], [3, 7, -13, 14, 8, -4, 11, -6, 5, 1]]",[],"[[10], [-10]]",0.8485107421875,0.1514892578125,0.1514892578125,0.8485107421875,nan,0.0,T-,T+,1.0,0.9786342025119847,394,6,393,6
"[[3, -13, -4], [3, 10, -13, 7], [9, -13, -3, 14], [14, -8, 5, 4, -3, 12, -7, -1, 9, -10, -11, -2, -13], [1, 7, -11, -10], [2, -6, -4, -7, -5, -9, -14, 1, 11, 13, 10], [-14, 6, 5, -12], [-6, 12]]","[[1, 7, 9, -11, -10, -8, -6, -5, -4], [-6, 12], [9, -13, -3, 14], [3, 10, -13, 7], [3, -13, -4]]","[[2], [-2]]",0.9129638671875,0.501708984375,0.501708984375,0.9129638671875,1.0,0.4146728515625,T-,T+,0.9905598929075191,0.8870868906597985,360,40,359,40
"[[5, -14, -12, -3], [-9, -5, -10, 11, -2, -8, 1, 12, 6, -4], [9, -3, -12, -5, 13], [-11, -4]]","[[1, 9, 13, -14, -12, -6, -5, -3, -2], [-4, -11], [5, -14, -12, -11, -3]]","[[2, 7], [-14], [14]]",0.94580078125,0.3212890625,0.3212890625,0.94580078125,1.0,0.26708984375,T-,T+,0.9932479858468193,0.9117596927862863,370,30,369,30
"[[-9, -1, 13, -6, -5, 7, -14, 11], [8, 2, -12, 13, 5, -3, -10, 14, 1], [6, -1, 14, 8, -4, 11, 10, 12, 7, 5], [-12, -4, -6, -5, -7, -8, -1, -10, -9, 11], [14, -3, -12, 10, -2]]","[[1, 10, 13, 14, -12, -4, -3, -2]]","[[2, 7], [-9], [9]]",0.96484375,0.0390625,0.0390625,0.96484375,1.0,0.00390625,T-,T+,0.9965326600797124,0.9934856440681294,399,1,398,1
"[[-8, -4], [10], [-2, 12, 7, 1, 13, 11, -8, -5], [14]]","[[-8, -4], [14], [10]]","[[3, 4, 6, 13, -12, -2], [-8, 11, 5], [1, 3, 13, -12, -8], [6, -13, -7, -4, -1], [3, 4, 9, 11, 13, -7, -1], [4, 7, 9, -8, -2], [4, 9, 13, -8, -6], [-6, 5, -1, -2], [6, 13, -12, -9, -3, -1], [-8, 1, 5, -11], [5, 7, -13, -9, -8, -3], [-11, -7, -5, -4, -3], [4, 6, 8, -11, -3, -1], [-4, 13, -1, -2], [3, 4, 6, 7, -2, -5, -1], [2, 7], [4, 11, -12, -5, -3], [1, 3, 5, -13, -2], [1, 11], [9, -14], [4, -10], [8, -5], [-14, 5], [1, -6], [-5, 12, -9], [3, -11, 6, -5], [-7, -6, 11, -5], [-14, -3], [2, 4, -11, 9, -6, 12], [-6, -13, 7], [-4, -5, -12, 13], [9, 2, -10], [1, -13, -10], [-4, -9], [1, -9, 7], [2, -3], [8, -4], [11, -13]]",0.99951171875,0.80340576171875,0.80340576171875,0.99951171875,1.0,0.80291748046875,T-,T+,0.9969529839884168,0.645251139873917,224,176,224,175
"[[-2, -12, 14, 10, 8, 1, -7], [10], [1], [7]]","[[7], [10], [1]]","[[8, 12, -10, -6, -4, -2], [3, 4, 6, 13, -12, -2], [3, 12, 4, -10], [-6, 14, -9], [3, 13, -14, -11, -10, -7], [3, 9, 13, -14, -12, -11], [4, 9, 13, -8, -6], [9, 4, 13, -10], [-7, -13, 14], [3, 11, -14, -13, -12], [4, 6, -10, -9, -8], [4, 9, 12, 14, -6, -2], [2, 12, 14, -13, -8, -6, -4], [8, 11, 14, -9], [8, 9, 13, 14, -12, -4], [11, 12, 14, -8, -4], [6, 12, 13, -8, -4], [2, -12, -3, 6], [4, 6, 9, -14, -13, -8], [8, -14], [-4, -9], [-7, 11], [2, -10], [-6, 4, 14, -10], [-4, 13, -1], [-3, -1, 6], [11, -13, -1], [-7, 12], [-14, 3, -11, 6], [-7, -1, 6], [-14, -3], [3, -12, 9, 11, 13], [11, 12, -9], [13, 11, -4, -12], [-3, 11, 4, -12], [-13, 4, -12, 8, -6, 11], [8, 11, 4, 13], [-5, -11], [11, 5], [-6, -11, -2, -1], [-12, -11, 6, -2, 8, 13, 14], [3, -13, -11, 8, 14], [-14, 3, -11, -7, -4], [2, -11, 8, 9, -6, 12], [-14, 4, -11, -2]]",1.0,0.85650634765625,1.0,1.0,1.0,0.85650634765625,T+,T+,0.9909961458624356,0.6227922262159402,160,240,160,239
"[[-7, 10, -6, 5, 3, 11, -9], [11, 1, -2, 6], [10], [9, -1, 10, -7, 3, 8, 6, -4, -14, 11, 13, -12, -5], [-9, 3, -1, -10, 8, 13, 14, -2, -4], [12, 3, 2, -1], [8, -14, 12, -4, -2, 1, -6, 11, -10, -7, -5, 9, -13], [14, 9, -1, -12, -7, 3, 2], [8, 14, 7, -13, 6, 5, 10, -1, -11, -2, 12, 3]]","[[1, 4, 6, 7, 8, 11, -12, -2], [2, 3, 12, -9, -7, -1], [10]]","[[14], [-14]]",0.9412841796875,0.5684814453125,0.5684814453125,0.9412841796875,1.0,0.509765625,T-,T+,0.9935429391193386,0.7492372111977473,304,96,304,95
"[[-5, 13, 12, 3, -2, -8], [5], [-2, 6, 5, 8, 7, -12, -10, 11, 14, 4, -13], [1, 7, -12, 13], [-4, 12, -11, -13, -6, -7, -8], [-5, -12, -13, 4, -1, -14, 10], [1]]","[[1], [5]]","[[-6, 14, -9], [3, 13, -14, -11, -10, -7], [3, 11, -14, -13, -12], [8, 11, 14, -9], [4, 13], [9, 3, -12], [-6, -13], [9, -3, 7], [-7, -13, 14], [-8, -14, -3], [4, 12], [10, -12], [-7, -6, 11], [8, 9, 5, 14], [-8, 4], [9, 10], [-14, 6, 7], [1, -10, 8, -6, 12, -2], [1, -12, -9, 8, -3], [1, -8, 11, 12, 14], [1, 6, -8, 12, 13], [2], [-5], [-1]]",0.982421875,0.76171875,0.76171875,0.982421875,1.0,0.744140625,T-,T+,0.9979968155139227,0.6502101126676854,218,182,218,181
"[[5, -3, -4], [-14, -2, 5, -12, -10, 11, 4, 1, 9, 6, -7, -13, 3], [-11, 1, -9, -3, 8, 5, 12, -6, -14, 13, 4, 7, -2], [8, 1, 4], [-2, 6], [-14, -8, -5, -9, 4], [-1, 4, -11, -14, -2, -9], [-7, 12, 3, 4, 11, -5, 9, -1, -10, 2, 13, -8], [-9, -11, 5, 14, -3, -6, 8, 13, 2]]","[[6, -2], [-3, -4, 5], [8, 1, 4]]","[[-4], [4]]",0.969970703125,0.467529296875,0.467529296875,0.969970703125,1.0,0.4375,T-,T+,0.9956220278798431,0.9003320065880678,366,34,365,34
"[[9, 4, -12, -1, -13, -14], [8, 2, -10, -1, 12, -3, -14, -6, -5], [1, 5, -8, 7, 13, 11, -2, 9, 3, -10, -6, -14]]",None,None,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,400,0,399,0
"[[3, 6, -13, -1, -2, 9, 10, -5, 11, 8, 7], [-2, 6]]",[],"[[9], [-9]]",0.75,0.25,0.25,0.75,nan,0.0,T-,T+,1.0,0.9386258039131422,379,21,379,21
"[[-13, 3, 12, -4, -6, -8, -2], [-2], [8, 2, -14, -1, -10, 12, -6, -11, -13], [13, 6, -3, 14, 8, -10, 5, -9, -1, 11, -2]]",[],"[[3], [-3]]",0.498046875,0.501953125,0.501953125,0.498046875,nan,0.0,T-,T+,1.0,0.7699597630799953,313,87,312,87
"[[6, -4, -13, -5, -11, 9], [8, 12, -9, 11, 3, 6, -13, -5, -14], [-14, 8, -2, 12, 5, 10, -9], [2, 5, -8, -6, -9, -4, -3, -12, -14, 11, -13, -1, -7], [13, -12, 9, -7, -3, 4, 8, 5, -2, -11, 14, -10], [13, -2, -1, 14, -4, 11, 9, 3, -5, -6, -10, 8], [-10, -1, 12, 14]]",None,None,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,400,0,399,0
"[[-9, -11, 12, 10], [13, -11, 9, 5, -3, -7, 4, -12, -10], [11, 14, -1, 12, 8, -13], [-7, -2, -4, -5, 9, 11, 12], [2, -11, -1, 12, 4, 6, 3], [-1, 8, 14, 4, 10, -7, 9, -12, -13, 5], [-1, 2, 3, -11, 9, 6, -12], [12, 8, 4, 11, 7, -14, 3, 1], [10, 13, -9, -5, 7, -8, -11, 12, 2, 4, -1, -3, -6]]",None,None,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,400,0,399,0
"[[-3], [-9, 7, -4], [-11, 8, 2, 13, 14, 5, 4, 1, 10]]","[[-4, 7, -9], [-3]]","[[8], [-8]]",0.9990234375,0.5634765625,0.5634765625,0.9990234375,1.0,0.5625,T-,T+,0.9973313374596358,0.7071606252699314,291,109,290,109
"[[-1, 2, -9, 3], [6, -2], [7, -12, 5, 3, 2, 8, -14, 11, -6, -13, 1, -4], [-1, 3], [-12, -2, 13, -14, 9, -5, 7, 6, -11, 1], [-8, 14, 2], [4, -11, 13, 12, -5, -10, -2, 8, 1, 3, -6, 9, 7], [-7, -12]]","[[3, -1], [-7, -12], [-8, 2, 14], [6, -2]]","[[10, -12], [-2], [2]]",0.9996337890625,0.6488037109375,0.6488037109375,0.9996337890625,1.0,0.6484375,T-,T+,0.9949425475386245,0.8064758212795654,333,67,332,67
"[[-4, 11, 6, 14, -1, 8], [5, -12, 14, -6]]",[],"[[2, 7], [-9], [9]]",0.921875,0.078125,0.078125,0.921875,nan,0.0,T-,T+,1.0,0.9901294667134423,398,2,397,2
"[[4, -12, 10, 1, 6, -11], [5, 11, 3, 9, 4, 7, 12, -1, -10, 8, 6, 13]]",None,None,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,400,0,400,0
"[[-1, -7, 11], [-5, -9, -11, -2, -14, 13, 12, -3, 1, -4, -10], [1, 12, -14, -6, 11], [12, -6, 11, 7, -14, -5, -3, -9], [-2, 12], [11, 2, -9, -3, 5, -13], [-4, -11, -2, 8, -13, -3, -12, 6, -10]]","[[-7, 11, -1], [1, 2, -14, -10, 9, -6, 11], [12, -2]]","[[-9], [9]]",0.970703125,0.373046875,0.373046875,0.970703125,0.9888888888888889,0.3515625,T-,T+,0.9944071415772482,0.9257969929176051,374,26,373,26
"[[12, -2, 4, -13, 11, -9, -1, 3, 14, -5, 10, -8], [14, -8, -9, -6, 4, -7, 11, 12, 3, -1, -13, -5, -10], [6, -13, -5, -8, 4, 11, -2, -10, 12, 3, -14, -1, -7], [-8, -6, 4, 10, -2, -13], [-8, -10, 14, 7, 6, -11, -3, 13, -2, -12, -4, -1], [-4, 10, 11, -13], [-12, -1, 11, -2, -6, -3, -5, -9], [6, -11]]","[[-11, 6], [11, 10, -13, -4]]","[[1], [-1]]",0.9808349609375,0.3316650390625,0.3316650390625,0.9808349609375,1.0,0.3125,T-,T+,0.9966748561127821,0.9085834257083936,368,32,367,32
