Used Theory,T+,T-,Similarity of T+,Similarity of T-,Similarity of T_MF,Similarity of T_Comp,Similarity - Common,Overlap Size,MF Theory,Comp Theory,Compression of T+,Compression of T-,# Sampled Positives,# Sampled Negatives,# Unique Sampled Positives,# Unique Sampled Negatives
"[[-2, -13, 7, -5, -10, -6, 14, 1, 4], [7, -14, -8, -2, -3, -5, 11, -13, 1, 4, -9, -10, 12]]",None,None,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,400,0,400,0
"[[8, 9, -11, -12, -6, 10, -14, 7], [-3, 10, 9, -7, 8, 2]]",[],"[[-6], [6]]",0.98046875,0.01953125,0.01953125,0.98046875,nan,0.0,T-,T+,1.0,0.9827340651378035,394,6,394,6
"[[-7, 1, 9, -5, 10, -11, 13, 12, 2], [1, 13], [-12, 4, -2, -9, -13, -5, 10], [7, -10, 4, 5, 13, 1, 2, 14, 12, -11], [5, -3, -2, -13], [10, -2, 5, -12, -7, -8, 6, 13, -3, 1, -14], [3, -7, 12, 11, -5, -10, -4, 1, -2, 6, -9, 14]]","[[4, 6, 10, 14, -13, -12, -11, -2, -9, -8, -3, -1], [-3, -13, 5, -2], [1, 13]]","[[3, -4, -1], [2, -13, 5], [-8, 4, -12], [13, -3, -1], [-7, 6, 14], [-8, 10, 7], [8, -12, 13, -10], [7, -10, -9], [3, 6, 12, -10, -2], [-7, 2, -14, -3], [7, 10, -11, -9, -5], [5, 9, -13, -11, -7], [8, 9, -12, -7], [4, 10, -7, -6, -2], [2, 3, 4, 13, -14], [3, 10, 11, -12, -4], [-5, -12, -3, 7], [-6, 11, 12], [1, 5, 6, -10, -9, -7, -4, -3, -2], [8, -13, -5]]",0.9921875,0.28216552734375,0.28216552734375,0.9921875,1.0,0.27435302734375,T-,T+,0.9922026317620772,0.8475695818714176,306,94,306,94
"[[12, 5, -9, 1, 10, -6, 7, 13], [3, -7, 4, -12], [2, -12, -6, -1, 5, -4, -9, 7], [-12, -2, 7, -4, -8, 1, 3], [6, 8, 1, -2, 12, -14, 11, -7, -5], [-14, 5, 9, 13, -10, -3, -7, 11, -6, 1, 8], [-8, -4, 2, 11, 3, -13, -7, -6], [-9]]","[[1, 3, 6, 7, 13, -14, -12, -11, -8, -4, -2], [1, 8, 11, 12, -3], [-7, 3, 4, -12], [-9]]","[[4, 7, 14, -13, -12, -10, -8, -6, -1], [1, 3, 4, 6, 7, 11, 14, -12, -8, -5, -2], [1, 2, 10, -14, -7, -4, -3], [5, 12, 14, -13, -1], [-14, -5, -12, 7], [-8, 1, 12, -2], [5, -13, -12, -11, -6], [8, 2, 13, -10], [2, 6, 10, 12, -13, -11, -1], [4, 5, 7, 10, -12, -8, -1], [5, 6, -12, -10, -4, -1], [1, 5, 8, 10, 11, -14, -6], [7, 11, 12, -8, -4, -1], [4, 8, 10, -14, -12, -1, -5, -3, -2], [-11, 13, 6, 14], [9]]",0.978759765625,0.2149658203125,0.978759765625,0.978759765625,0.9333697433096668,0.2235107421875,T+,T+,0.9885709720188769,0.8672658596613093,197,203,197,203
"[[8, 5, 13, 9, -11, -14, -2, -6, 12], [12, -9], [11, 6, -13, -14, -5, -12, -8, -10, 2, 4, -1, -9], [-13, -9, -6, -14, 3]]","[[3, -14, -13, -12, -9, -8, -6], [12, -9]]","[[-4, -10, 7], [3, 5, 14], [-7, -13, -2], [2, -13, -11, 6], [1, 13, -14, -8, -2], [8, 10, 4, -1], [-7, -14, 2, -3], [1, 4, 6, -10, -8], [4, 6, 7, -14, -2], [11, -4, -3, -1], [2, 5, 7, 13, -11, -9, -8, -1], [1, 10, -6, 14], [-12], [9]]",0.989990234375,0.1748046875,0.1748046875,0.989990234375,1.0,0.164794921875,T-,T+,0.9971597980005,0.8922846031565397,325,75,325,75
"[[14, 8], [2, -4, 14, 9, 3, -12, 5, 13, 6], [-3, 4, 10, -12, -1], [13, -9, -3, -11, -10, 6, 5, 2, -4, -14, 1, -8], [10, -4], [2, 6, -3, -10, 11], [-4, -7, -14, 9, 6, -2, -11, 5, -13, -3]]","[[-8, 10, -12, -3], [2, 11, -4, -3], [2, 6, 11, -12, -10, -3], [10, -4], [4, 10, -14, -12, -11, -5, -3, -1], [8, 14]]","[[2, 3, 5, -13, -12, -11, -9, -4, -1], [7, 11, 12, -13, -8, -6, -4, -3, -1], [-14, -12, -10], [-8, 4, 5], [-8, -2, 6], [2, 5, 11, 14, -13, -12, -3], [2, 4, -11, -9, -6], [-12, -4, -10, 6], [5, 6, 12, -13, -7, -1], [8, 11, 12, 13, -10, -6], [2, 5, 7, 13, 14, -8], [1, 8, 11, -13, -7, -2], [3, 6, 11, -12, -10, -1], [3, 4, 11, 13, -14], [-6, 13, -10, -9], [-8, -6, -14, -2], [-7, -14, -5], [-8, -10], [-14, 12], [2, 3, 7, 11, 14, -13, -6, -4, -1], [10, -5, 4]]",0.959716796875,0.2532958984375,0.2532958984375,0.959716796875,0.8872614292055038,0.2750244140625,T-,T+,0.9560937456315224,0.8315273706065741,232,168,232,168
"[[-5, 2, 11, 13, -3, -4, 9, -14, -1, 8, 6], [-11, 12], [-14, 3, 13, 12, 5, 10]]","[[1, 4, 5, 6, 11, -2, 15], [12, -11], [3, 8, 9, 10, 13, -15, -14]]","[[-6, 5, 14], [-14, 2, -3], [3, -10, -9], [3, 9, 10, -5], [-7, -13, -3, -9], [2, -4, 14, 7], [10, -1, -9], [5, 6, -13, -7, -1], [9, -13, -4, 14], [3, 13, 6, -10], [-12], [11]]",0.96923828125,0.16943359375,0.16943359375,0.96923828125,0.8683527885862516,0.188232421875,T-,T+,0.9952988545125766,0.8937251037612863,332,68,332,68
"[[-8, 11, 13], [-2, 5, 4, -3], [5, -1, -7, 6, -13, -14, 4, -2, 11, -10, -12], [-10, 9, -8, 7, 12, -3, 4, -14, -1, 6, -13], [-10, -7], [6, 5, -14], [14, 10, -13, -7, -2, 4, -3, -12, -5], [-1, 2, -11, -9, -10, -12, 7, -14, 3], [12, 10, -6, 3, -7, -5, 14]]","[[-3, 4, 5, -2], [2, 5, 8, -14, -10, -1], [-14, 5, 6], [-8, 11, 13], [-7, -10], [2, 3, 4, 9, 10, 12, 14, -13, -6, -5, -1]]","[[2, 3, 6, 8, 11, 13, -12, -10, -1], [-4, 14, 7], [8, 10, -5], [-8, -14, -12, 7], [10, 3, 5, 14], [-6, 12, -3, 7], [-5, 7, -10, 6], [2, 10, -7, -4, -3], [8, -6, -12, -4], [8, -13, 12, -1], [4, 10, -7, -6, -2], [3, -9, -12, -13], [6, 8, -14, -7, -5, -3], [1, 2, 4, 9, -11, -10], [8, -6, 11, 12], [3, 12, -11, -8, -4], [3, 8, 13, 14, -12, -2], [2, 9, -13, -6, -1], [2, 10, 13, -9, -6], [-4, -1, 7], [-8, -5, 6, 14], [8, 13, -14, -11, -10, -9, -6, -2], [-8, 4, -12, -1], [-14, -13, -1, -8, -7, -6, -4, -3, -2], [1, 5, -9]]",0.986083984375,0.350341796875,0.350341796875,0.986083984375,0.9877876106194691,0.3448486328125,T-,T+,0.992040811999641,0.7913814921832663,248,152,248,152
"[[-2], [13, -3, 7, -14], [-7, -3, 1, -14], [-12, -3, 10, -14, 8, -1, -13, 11], [-10, -9, -2, -7, -6, -13, -4, 1, 11, -8, 5, 12], [-7, -13, 14, -3, -1, -11, -12, -10, 5, -9], [-4, 13, 1], [10, -9, -5, 14, 4, -2, 11, -3, 13]]","[[1, 2, 10, -14, -7, -4, -3], [1, -4, 13], [1, -14, 12, -7], [12, 13, -14, -9, -6, -1], [5, 6, 9, -14, -12, -10, -3], [2, 7, 8, 10, 13, -12, -11, -5, -3], [-2]]","[[1, 8, 10, 11, 12, -14, -13, -9, -6, -3], [6, 7, 8, 9, 11, 13, -12, -10, -5, -4, -3], [2, -13, 5], [2, -14, -1], [2, -12, 6, 14], [9, 2, -5], [5, 14, -6, -4, -1], [7, 8, 10, -11, -5], [1, 3, 7, -12, -8], [10, 2, -6, -3], [4, 6, 8, 12, -13, -7, -1], [5, -12, -11, -10, -9, -6], [10, -5, -1, -9], [-3, 2, -11, -10], [9, 11, -14, -6, -4], [3, 9, 14, -5, -4, -1], [8, 11, -14, -12, -7, -5], [5, 7, 10, -11, -8, -6], [2, 3, 6, 13, -10], [-13, 4, -12, -10, -8, 14], [-6, 12, -1, 7], [1, 6, 10, 12, -13, -11, -8, -7, -4], [3, 4, 14, -9]]",0.9482421875,0.2845458984375,0.9482421875,0.9482421875,0.9252899197145406,0.273681640625,T+,T+,0.9819084876332913,0.8428335596836858,186,214,186,214
"[[13, -14, -12, 5, 11, 2, 10, -6, -4], [6, -4, 11, 5, 12, -14]]","[[1, 2, 5, 8, 10, 11, 13, -14, -12, -6, -4, -3]]","[[-6], [6]]",0.982666015625,0.017578125,0.017578125,0.982666015625,1.0,0.000244140625,T-,T+,0.9970641049444412,0.9957160304504881,399,1,399,1
"[[-3, 6, -11, 10, 4, -7], [-1, 13, -6, 11, 2, -5, -14, -7, 9], [-13, -11, 2, -4, 3, 9, 7], [12, 3, -1, 2, 7]]","[[4, 6, 10, -11, -7, -5, -3, -1], [2, 3, 7, 12, -1]]","[[5], [-5]]",0.98046875,0.0546875,0.0546875,0.98046875,1.0,0.03515625,T-,T+,0.9963314949614124,0.9724389518066113,390,10,390,10
"[[-4, 2, 10, 13, -12], [-1, -7, 14, 13, -9, 10], [5], [-4, -7, 10, -14, -5, 9, -6, 11, 13, -12, -3], [1, 5, 12, -6, 3], [13, -8, 6, -5, 3, -4, -14, 2, 9, 1, -11, 7], [-6, 4, -12, 2, -8, -1, 11], [-2, -7, 9, 13, 14, 11, -12, 10, 4, 1, -6, -8]]","[[2, 3, 6, 11, 13, -12, -8], [2, 10, 13, -12, -6, -4], [6, 10, 13, 14, -12, -11, -9, -7, -5, -3, -1], [5]]","[[2, 4, 7, 10, 12, -11, -9, -8, -6, -3], [2, 3, 6, 8, 11, 13, -12, -10, -1], [7, 11, 12, -13, -8, -6, -4, -3, -1], [1, 3, 4, 6, 8, 11, 13, 14, -12, -7, -2], [1, 2, 10, -14, -7, -4, -3], [-8, -14, -4, 13], [1, 8, 9, 14, -11, -7], [3, 7, -10, -9, -4], [4, -10, -9, -6, -1], [1, 3, 6, -13, -11, -9], [3, 8, 12, 14, -11, -9, -6], [9, 10, 11, 12, -4, -3, -1], [11, -10, -7, -4, -2], [4, 6, 10, -12, -11, -3, -1], [7, 14, -12, -10, -8, -6], [2, 4, 10, 11, -6, -1], [8, 9, 11, 13, -10, -3], [1, 5, 11, 12, -14, -13, -9, -6, -3], [-5]]",0.97967529296875,0.15338134765625,0.97967529296875,0.97967529296875,0.9793315743183817,0.1387939453125,T+,T+,0.9934596823007457,0.9193187299169517,193,207,193,207
"[[-3, -8, 6, 5, 14, 9, -4], [11, 7, -3, 12, -1, -14, -4, -10, 13, 9, 5, 2], [-7, -12, 9], [-9, 13, 11, 5, 8, -14, 7, -12, 3], [-12], [-9, 2, -10, 12, -11, -6, 1, -7, 5, 14, 13, 8, -3], [6, -13, 12, 2, 9, 14, -1, 5, 7, -3, 4, -11], [9, 1, -6, -10, 14, 11, -7, -2, -4, 13, -8, -3], [-13, 8, -6, 3, 7, -10]]","[[1, 3, 5, 7, 8, 14, -13, -11, -10, -9, -6, -2], [-12]]","[[4, 6, 8, 10, 11, -13, -9, -5, -1], [1, 2, 6, 8, 9, 14, -13, -11, -10, -7, -4, -3], [1, 2, 10, -14, -7, -4, -3], [2, 4, 13], [3, -4, 14, 7], [-13, -3, -2, -9], [2, -14, -10, -9, -8, -5, -1], [3, 7, 8, 9, 10, -5, -4], [3, 4, 6, 14, -9, -8], [11, 14, -10, -4, -3, -2], [1, 3, 13, -14, -10, -7, -5, -2], [2, 5, 7, 13, 14, -6], [4, 5, 9, 10, -14, -13, -12, -11, -8, -7, -1], [12]]",0.9876708984375,0.1632080078125,0.9876708984375,0.9876708984375,1.0,0.15087890625,T+,T+,0.9966003782002723,0.9051878385788162,195,205,195,205
"[[9, 8, -3, -2, -12, -7, 11, -14, -10, -5, 13], [-10, 7, 2, 12, -3, 6], [-5, 13, -11, 12, 3, 9, -7, -2, 4, 8, -10, 1, 6], [13, 9, 8, -5, -12, 11], [-11, -6], [5, 7, 6, 10, -12, -1, -8], [-14, -5, 8, -9, -12], [12, 1, 13, 5, -4, 10, 3, 7, 2, -14, -9, -8, -6], [14, -3, 7, -11, -5, -13, 9]]","[[8, -14, -12, -9, -5], [5, 6, 7, 10, -12, -8, -1], [7, 8, 9, 11, 13, -12, -10, -5], [2, 6, 7, 12, -10, -9, -3], [1, 8, 9, 10, 14, -12, -6, -4], [6, 7, 8, 9, 10, 12, 14, -13, -5, -4, -3], [-6, -11]]","[[-4, 14, 7], [-7, -4, -3], [-14, 4, -3, -9], [-8, 13, -10, -9], [2, -13, -12, -11, -9, -4], [8, 9, 10, -7, -1], [1, -14, -10], [3, -14, -9, -8, -5, -4], [4, 6, 8, -13, -1], [-13, 4, -12, 7], [3, 8, 13, 14, -12, -11, -10, -4, -2], [9, -14, -5], [-11, 6], [3, 6], [-3, 5, 6], [-6, 11], [-9, -12, 6, -10, -7]]",0.97589111328125,0.22442626953125,0.22442626953125,0.97589111328125,0.9866548042704626,0.205810546875,T-,T+,0.987933834960774,0.8534937663893316,307,93,307,93
"[[8, -7, -11, 5, 4], [5, -13, -2, -1, 6, -12, 11, 10, -8, 9, 14, 7], [7, 6, 11, 12, -8, 13, 9, 10, 5, 1, 2]]",[],"[[14], [-14]]",0.968017578125,0.031982421875,0.031982421875,0.968017578125,nan,0.0,T-,T+,1.0,0.990556973415423,397,3,397,3
"[[1, 8, 4, -3, 2, -10, -9, -11, 14, -6, -5, 7], [-7, -4], [-8, -7, 4, 14, -10], [9, -10, 5, 2, -4, -1], [-14, -12], [-9, -12, -1, 13, -2, 14, -11, 10], [-13, 3, 11, -9, -12, -6, 4, 1, -10], [2, -4, -9]]","[[2, 5, 7, 8, 13, 14, -10, -6, -4, -3, -1], [-8, -7, 6, 14], [2, 3, -11, -4, -1], [4, -12, -10, -5, -2], [4, 5, 11, -13, -10, -8, -7], [-7, -4], [2, -4, -9], [-14, -12]]","[[2, 3, 6, 8, 11, 13, -12, -10, -1], [4, 6, 14], [12, -4, 7], [-14, 12, 6], [8, 3, -2, -5], [5, 6, 9, -13, -1], [7, 10, 14, -11, -8], [2, 4, 13], [5, 8, 14, -13, -10, -6], [2, 3, 7, 9, 10, -5], [4, -12, -11, -3, -1], [3, 10, 11, 12, 13, -8, -4], [8, 13, 14, -12, -11, -10], [8, 9, 11, 13, -10, -3], [3, 4, 6, -5, 8, 11, -1], [2, 6, 11, 14, -12, -10, -7, -5], [10, -13, -3, -9], [-6, -12, 14], [5, 8, 13, -14, -11, -10, -9, -4, -3], [11, -2, 7], [3, 5, 10, 13, -14, -9, -8, -7, -4, -1], [4, 12]]",0.9473876953125,0.29315185546875,0.29315185546875,0.9473876953125,0.8913604766633565,0.30731201171875,T-,T+,0.9656457504796142,0.8036272048310866,202,198,202,198
"[[8, -3], [14, -5, 12, 13], [7, -13]]","[[-5, 12, 14, 7], [8, 10, 13, -11, -9, -5], [8, -3], [-13, 7]]","[[4, 6, 8, 10, 11, -13, -9, -5, -1], [1, 2, 10, -14, -7, -4, -3], [-8, 5, -2], [2, -12, -10], [8, -7, 3], [3, 4, -10, -9], [6, 13, -14, -10, -5], [3, -13, -11, -9, -4], [1, 2, 9, 13, -8], [2, 3, 5, 10, -12], [2, 5, -13, -7, -3], [4, 13, -9, -6, -1], [5, 13, 14, -12, -10, -2], [6, 10, -11, -8, -1], [3, 6, 7, 9, 12], [2, 7, 10, -11, -9, -6], [-10, -9, -8, -4, -1], [-14, -6, 10, -2], [3, -4, 13], [-7, 12, 9], [4, 5, 6, 8, 14, -13, -9, -1], [2, 5, 9, 11, -3, -1], [-8, -5, -12]]",0.9716796875,0.3128662109375,0.3128662109375,0.9716796875,0.9722447325769854,0.30126953125,T-,T+,0.9924550470598329,0.8295184894571449,248,152,248,152
"[[13, -1, -14, -11], [-10, 8, 6, 12, -4, -1, 9, 2, -3, -11, -7], [-12, -6, -13, -1, 11, 10, 7, -8, -5, -14, 4], [-5, 7, 14, -13, -11, 10, -6, 1, 12, 9, -3, -2, 8], [-3, -6, -5], [10, 4, -13, -14, -7, -3, 12, 1, -6, -11, -5, 9, -8], [14, 11, -13, 12, 4, -2, -9, -6], [-10, 4, 9, -11, -2, -7, -12, -8, 1, -3], [-7, -13, 9, -6, -10, 3, 4, -1, -5, -8, -11, 12]]","[[-6, -5, -3], [-11, -14, 13, -1]]","[[8, -13, 12], [-8, 2, -3], [8, 11, 14, -12, -7], [1, 2, 8, 14, -11], [-6, -1, 7], [10, -14, -4, -3], [-14, -12, 13, 7], [-5, 6], [11, -10], [5], [3]]",0.9954833984375,0.1539306640625,0.1539306640625,0.9954833984375,1.0,0.1494140625,T-,T+,0.9975411549724574,0.906440977034949,355,45,355,45
"[[-12, -8], [1, 9, 4, 5], [3, 9, 13, 10], [-9, 2, 11], [14, 13, -1, -4, 10]]","[[9, 10, 3, 13], [6, 8, 10, 13, 14, -3], [2, 4, 5, 9, -11, -10, -3], [1, 3, 4, 5, 11, -12, -10, -2], [1, 2, 4, 5, 9, 13, -8], [2, 11, -9], [-8, -12]]","[[8, -11, -9], [11, 12, -2], [-8, 12, -11], [8, 9, -4], [-7, 5, -1, 6], [2, -14, -3], [1, 3, 14], [5, 11, 14, -6, -3], [-14, -13, -3, -9], [13, 14, -10, -4, -3], [3, 5, 10, 14, -13, -1], [-14, 3, 12, -10], [-8, -4, 12, -3], [8, 11, 13, -10], [-12, 6, 7, -10, -2], [-11, 2, 5, -9], [-5, 3, -9], [8, 9, -5], [10, -5, -1], [1, -13, 4, 9, -3, 14]]",0.94189453125,0.3482666015625,0.3482666015625,0.94189453125,0.9449644327967054,0.3260498046875,T-,T+,0.986917282192422,0.8055569451813132,259,141,259,141
"[[-7, -11, -5, 14, 10, 6, -4], [-4, -7, -2, 1, 13, -10, 8, -12, -5], [5], [12, 5, 14, -11, -1, 13, -3, 7, 6, 8, -4, -9, -2], [-2, 4, -8]]","[[-8, -5, 4, -2], [6, 10, 14, -13, -9, -8], [5]]","[[4, 7, 14, -13, -12, -10, -8, -6, -1], [2, 3, 6, 8, 11, 13, -12, -10, -1], [3, 6, 9, 11, 12, 14, -13, -10, -8, -7, -4, -2], [7, 11, 12, -13, -8, -6, -4, -3, -1], [1, 3, 4, 6, 8, 11, 13, 14, -12, -7, -2], [1, 2, 10, -14, -7, -4, -3], [8, 9, 11, 12, 13, -10, -6, -3, -2], [-8, -4, 13], [8, 13, -9, -6, -1], [2, 4, 7, 12, -9, -6, -3], [1, 2, 8, 9, 14, -11, -7], [1, 12, -13, -7, -4, -2], [8, 10, 11, 12, -14, -3], [1, 3, 7, 14, -10, -6, -4], [4, 6, 7, -14, -12, -11, -8], [-5]]",0.986328125,0.1859130859375,0.986328125,0.986328125,0.9731723675385647,0.1820068359375,T+,T+,0.9934083889235714,0.874817194851249,178,222,178,222
"[[9, 10, 7, -1, 3], [-5, 1, 10, -14, -4, -6, -3, -7, 11], [-6, -10, -14, 11, 12, -3, -2, 5, 1, 4, 13, -8], [-12, -10, 6, -5, -1, 7, -2]]","[[3, 7, 9, 10, -1], [6, 7, -12, -2, -10, -5, -1]]","[[2, -12, -10], [-7, 9], [-8, -14], [-6, 14], [4, 6], [-4], [12], [-9]]",0.997802734375,0.045166015625,0.045166015625,0.997802734375,1.0,0.04296875,T-,T+,0.996515127367437,0.9686557211536967,389,11,389,11
"[[10, -2, -12, 9, 8], [1]]","[[8, 9, 10, -12, -1, -2], [1]]","[[4, 7, 8, 10, -12, -11, -9, -5, -3], [3, 7, 8, 11, 12, -9, -4, -2], [2, 3, 4, 12, -10, -9, -8, -7, -6, -5], [9, 10, -12, -7, -6, -5, -3], [5, 7, 10, -12, -11, -8, -6, -4, -3], [-6, -12, -9], [9, 11, 6], [-7, -3, 12, 5], [2, 5, 6, -12, -10], [12, -11, -9, -8, -7, -5], [3, 5, 8, 9, -10, -4, -2], [10, -6, -11, -9], [3, 4, 5, 7], [8, 2, 11, -4], [2, 4, 7, -8, -6], [-1]]",1.0,0.255126953125,0.255126953125,1.0,1.0,0.255126953125,T-,T+,0.9972147977628146,0.8424857308522515,216,184,216,182
"[[7, 14, -13, 9, -4, 5, -1, 2, 12, -10, 3, 6, -8], [-6, -13, 1, -2, 4, 8, -7, -14, -10], [-13, 3, -14], [-14, -11, 13, 4, -2, -7, 5, 6, -12, 10, 1, -9], [-1, -4, -5, -14, -12, -10, -2, -9, -11, -13, 7], [-13, -11, -9, 4, 7, -3, -10]]","[[1, 4, 5, 6, 7, 12, 14, -13, -11, -10, -9, -8, -3, -2], [-14, 3, -13]]","[[10, -11, 6, -1], [-6, 11, -4], [10, -5, 12, 7], [11, -13, 6, -9], [2, 3, -11, -9, -4], [-6, -5, 4, -2], [-14, -3], [8, -6, -11, -9], [8, 9, -5, -11], [-7, 5], [14], [13]]",0.99066162109375,0.0948486328125,0.0948486328125,0.99066162109375,1.0,0.08551025390625,T-,T+,0.9960078413828201,0.9286558776314298,364,36,364,36
"[[11, -1, -12], [13, 6, -12, -5, -8, 14, -2], [6, -9, -4, 10, 12, -14], [-14, -8, -7, 10, -5, -1, -3], [-7, -6, 8], [-6, -2, -14, 4, -1, -5, -10, 11, 3]]","[[6, 10, 12, -14, -13, -9, -5, -4, -3, -1], [8, -7, -6], [1, 4, 6, 13, 14, -10, -9, -8, -7, -5, -2], [11, -12, -1]]","[[-8, -13, 5], [-12, -11, 6], [-4, 13, 7], [1, 3, -2], [8, -13, 12, -3], [-6, 4, -3], [-7, 2, -4, -3], [9, 3, -1, -5], [6, -10, -9], [11, 10, 2, 3], [9, 12, 6], [-12, -11, -9], [3, -14, -9, -5, -4], [14, -4, -10, -2], [1, 2, 4, -10], [-8, 4, -2], [-7, -13, 12, 14], [-6, 11, 12, -10], [4, 6, 10, -13, -5], [-8, -6, 7], [6, 8, 9, 11, -7, -5, -3, -1], [1, -14, -12]]",0.973388671875,0.25567626953125,0.25567626953125,0.973388671875,0.9855109961190168,0.23590087890625,T-,T+,0.9931197329430739,0.8509395082550352,327,73,327,73
"[[-12, -4, -11, 6, 1, 9, 7, -5, 14], [7, -2, -14, 8, -5, -11, 4], [7, -8, -9, 1, 14, -13, -4, 10, 11, 2, -5, -3, -6], [-11, 3, 2, -5, 9, -14, -10, -4, 1, 7, -8], [-12, 13, 11, 9, 2], [-6, -13, 3, 8, -12], [1, 9, 7], [7, 14, 6, -5, 4, -8], [-5, 3, 1, -2, 7, 13, -9, 14, 4, -12, -8, 10, 11]]","[[9, 1, 7], [4, 6, 7, 14, -8, -5], [1, 3, 8, 11, -13, -12, -6], [4, 7, 8, 10, -14, -13, -11, -1, -5, -2], [2, 9, 11, 13, -12]]","[[2, 5, -10], [8, -12, 13], [9, -14, -5], [-7, -4, 9], [-7, 10, 4], [-8, 13, -11, 6], [-8, 5, -2], [-3], [-9], [-1]]",0.97381591796875,0.17144775390625,0.17144775390625,0.97381591796875,0.998324958123953,0.145751953125,T-,T+,0.9918301766593876,0.9220696656767576,364,36,364,36
"[[-9, 2, -5, -10, -13, 12, -1, 6], [8, 9, -12, 6, -14, -5], [10, -14, -4, -5, 9, 11, -12, 8], [-12, 9, -7, -8, 2, 4, -5, -11, 13, -10, 1, -14], [4], [12, 13, 2, -6], [-2, -1, -12, 5, -7, 8, -10, -9, 11, 4, -14, 13], [-5, -4, 6, 13, -8, 12, -10, -1], [-9, 12, 2, 13, -14, -3, 5, -8, -6]]","[[6, 8, 9, 11, -14, -12, -7, -5, -3], [2, 12, 13, -6, -4], [2, 12, -14, -10, -9, -3, -1], [7, 11, 12, -10, -8, -5, -4, -1], [4]]","[[2, 5, 7, 10, 13, 14, -11, -9, -8, -6], [-4, -12, 5], [10, 3, -4], [-4, -10, 7], [-7, -13, -4], [9, 10, -4, -3], [3, 13, -14, -7, -5, -2], [8, -12, 13, -10], [7, 11, -13, -8, -6, -3, -1], [5, 6, 8, 12, 14, -3, -1], [2, 11, 14, -13, -3], [2, 3, 5, 6, 7, -8], [1, 3, 5, 14, -6, -2], [6, -14, -13, -11, -7, -3], [2, 9, 12, -13, -1], [1, 9, 11, 13, -14, -8, -3], [1, 7, 8, 10, 14, -12, -9], [8, -4, 12, -1], [6, 7, 13, -11, -8, -2], [2, -14, -7, -4, -3], [1, 11, 12, -14, -6], [11, -3, -10, -2], [1, 7, -14, -12, -11, -8, -6, -5]]",0.98284912109375,0.22479248046875,0.22479248046875,0.98284912109375,0.974609375,0.21875,T-,T+,0.9920616841095934,0.8774063226889087,218,182,218,182
"[[9, -2, 12, -5], [3, 14, 11, -9, 8, 4], [7, 1, 13, 12, 3], [11, -2, 12, 10, 6, 4, -3, 5, 13], [-8, -9, -5, -11, -13, 14, -1, -4, 12, 7, 3, 2], [-1, 10, 4], [-13], [-5, 8, 4, -9, 6, -7, 10, 12, -1, -2, -13, -14, -11]]","[[1, 3, 7, 12, 13], [9, -5, 12, -2], [1, 4, 5, 11, 12, -2], [10, 4, -1], [-13]]","[[6, 8, 9, 11, -14, -12, -7, -5, -3], [1, 2, 5, 6, 7, 11, 14, -12, -10, -9, -8, -4, -3], [1, 3, 5, 9, 11, 12, -14, -10, -7, -6, -4], [2, 3, 7, -14, -10, -9, -8, -5, -4, -1], [10, -4, 13], [1, 13, -7, -2], [-8, 1, 3, 7], [5, 9, 11, -8, -2], [8, 2, -4, -3], [4, 9, -12, -11, -8, -6, -1], [1, 7, -6, -3, -2], [3, 8, 10, -12, -5, -4], [9, 12, -5, -4, -1], [5, 6, 8, 12, -14, -10, -9, -2], [-8, 2, 10, 13], [1, 2, -14, -7, -3], [-5, -12, -1, -9, -7, 11, 14], [3, 4, 5, 6, -10], [13, -10], [-3, -14, 4, 6, -5, 13], [-6, -11, -9]]",0.99072265625,0.29150390625,0.99072265625,0.99072265625,0.980865224625624,0.29345703125,T+,T+,0.9912789549155008,0.8381573312003241,180,220,180,220
"[[14, 4, 11, 8, -1, -7, 13, -2, 6, -3, -5], [10, 8, -2, 9, 13, 5, -6, 3, -11, -14, -12], [12, -10, 7, 6, 9, 13]]",[],"[[8, -14, -9], [8, 9, -5], [2, -13, 5], [4, 5, -2], [-8, 13], [4, 6, 14], [-12], [-4], [-6]]",0.9833984375,0.025390625,0.025390625,0.9833984375,0.95,0.009765625,T-,T+,1.0,0.9876341854651113,397,3,397,3
"[[14, -5, -2, 3, -6, -12, -13, -7, -8, -1, 10], [-11, 2, -14, -9], [9, 3, -12, 11, 7, 1, -8, 14, -5, 4, 13, -10], [-2, 10, -7, 6, 8, 9, 11, -1, -3, 12, -4]]",[],"[[1, 3, -2], [8, 13, -9, -6, -1], [-12], [-10], [14], [-13], [-3], [-5]]",0.936279296875,0.071044921875,0.071044921875,0.936279296875,0.8409090909090909,0.0107421875,T-,T+,1.0,0.9554312852598713,383,17,383,17
