Used Theory,T+,T-,Similarity of T+,Similarity of T-,Similarity of T_MF,Similarity of T_Comp,Similarity - Common,Overlap Size,MF Theory,Comp Theory,Compression of T+,Compression of T-,# Sampled Positives,# Sampled Negatives,# Unique Sampled Positives,# Unique Sampled Negatives
"[[4, -9, -10, -1, 7, -12], [-9, 7, 8, 13], [10, -11, -9, 3, -4, 6]]","[[1, 3, 6, 10, -11, -9, -4], [4, -12, -11, -10, -1, -8, -6, -5, -3, -2], [8, -9, 13, 7]]","[[2], [-2]]",0.98095703125,0.087890625,0.087890625,0.98095703125,0.9895833333333334,0.0703125,T-,T+,0.9937321318718927,0.9603367060922352,386,14,386,14
"[[-12, -1, -9, 8, 7, 6, -13], [-13, 4, 5, -10, 1, -14, -9, -8, -3, 12, -2], [-13, 10, -12, 11, 5, -14], [10, 6, -8, -11, -14, -3, -13, 4, -5, 9, -7, 12], [8, 5, 1]]","[[3, 4, 5, 6, 7, 9, 10, 11, -14, -13, -12, -2, -8, -1], [8, 1, 5]]","[[-2], [2]]",0.98028564453125,0.144775390625,0.144775390625,0.98028564453125,1.0,0.12506103515625,T-,T+,0.9957430738302279,0.9360617827144818,376,24,376,24
"[[2, -12, -7, 3, -10], [11, 12], [-13, 12, -3, 9, 8, 1], [9, -11, 13, 4, -14, -3], [-12, 5, 10, 7, -8, 1, 14, -9, -13, -6, 4, -3], [10, -11, 5, -9, 6, -13], [-1, -9, -13, -5, -3, 11, -10, -6, 8, 7, -2, -4, -14], [-10], [-10, 1, -6, -5]]","[[-13, 12, 14], [8, 5, 6, -2], [2, 4, 9, 13, -14, -11, -3, -1], [2, 5, 6, -13, -11, -9], [11, 12], [-10]]","[[4, 8, 11, -13, -7, -6], [2, 4, 7, 12, -14, -13, -8, -5, -3, -1], [2, 5, 7, 9, 14, -11, -6, -4], [3, 4, 7, 11, -2, -9, -5, -1], [5, 7, 8, 9, 13, -11, -2, -1], [10, -1, -2], [10, -4, -11], [-7, 6, 1], [10, 3, 13], [-7, -13, -9], [11, -14, -12, -9, -6], [-12, 13, -1, 7], [7, 13, -6, -4, -2], [3, 9, 12, 14, -11], [2, 9, 10, -7, -4], [8, -12, -2, -5, -3, -1], [-8, -6, 10, -13], [3, 7, 14, -4, -1], [8, -7, -4, -9], [-8, -7, 6, -2], [5, 9, 11, -6, -3, -1], [2, 6, -14, -8, -4], [2, 3, 9, -14, -11], [3, 4, -11, -8, -2], [2, 8, 12, 14, -7, -6, -4, -3], [9, -5, 4, 1], [-14, -11, 8, -7, -4, -2], [-8, -7, 3, 1], [-7, -14, 3, 4], [2, -5, -12, -9], [1, 3, 4, -6, 12], [1, 3, 4, 6, 7, 11, -14, -13, -2], [8, -3, 5, -9], [1, 11, 12, -14, -13, -7, -4, -2], [10, -12]]",0.946533203125,0.45660400390625,0.45660400390625,0.946533203125,0.9132774371167564,0.48773193359375,T-,T+,0.9615477953357479,0.7996015164675747,204,196,204,196
"[[-12, 7, 9], [10, -12, 6, 7, 1, 11, 5, -4, -8, 2, -9, -14, -3], [-7, -3, 12, -5, -10, 6, -9, -4, -13, -1, -8, 11]]",[],"[[-2], [2]]",0.8746337890625,0.1253662109375,0.1253662109375,0.8746337890625,nan,0.0,T-,T+,1.0,0.9404294311338937,378,22,378,22
"[[1, 2, -9, -12], [-10], [1, 5, 3, -12, -14, 7, -8, -13, 2, -6, -10, 9], [-11, 1], [12, -6, -4, 3, -5, -1, -13, 8, -9, 7, -10], [14, -10, -5, -4, -9, -11, 12], [3, -12, 11, 9, -10], [8, 9], [-3, -7, -6, -1, 13, -11, -9, -10, 8, -5, 14]]","[[1, 2, 13], [8, 9], [1, -11], [-10]]","[[4, 8, 11, -13, -7, -6], [2, 13, -12, -11, -9, -7, -5], [2, 5, 7, 9, 14, -11, -6, -4], [1, 2, 3, 4, 12, -9, -6, -5], [1, 2, 3, 13, -8, -7, -5], [10, -3, -1], [-7, 10, 11], [10, 3, 7], [-14, -13, -9], [-8, 12, -3, 14], [-7, -4, 6], [11, 7, -9], [-6, 11, -2], [3, 7, 14, -4, -1], [2, 10, -13, 12], [4, 6, 8, -12, -11, -3], [-11, -9, -7, -4, -1], [-6, -12, 13, 7], [2, 6, 11, -13, -12, -3], [2, 9, 13, -14, -11, -1], [2, 4, 12, -8, -5], [3, 5, -13, -8, -6], [10, -5, 12, -3], [1, 2, 5, 6, 12, 13, 14], [8, -7, -14, 3], [1, 4, -5, 11, 12, -3, -2], [-8, 13, -2, -9]]",0.9765625,0.53448486328125,0.9765625,0.9765625,0.9724636045593048,0.54083251953125,T+,T+,0.9757985969682222,0.7986797242354738,182,218,182,218
"[[-1, 10, -13, -3, 14], [-11, 5, -1, -2, -14, 3, -7], [-11, -6, -10, 9, -13, -1, -7, 4, -14, 2, 5, -8], [-3, -6, -5, 8], [8], [11, -10, 8], [-2, 12, 4, 3, -7, 8, 14, -1], [-6, 5, 8, -10, -7, 1, -12, -3, 13, -9]]","[[10, 14, -13, -3, -1], [8]]","[[2, 13], [3, 4, 5, 7, -2], [2, -13, -12, -4], [6, -13, -11, -10, -3], [3, 11, -12, -10, -1], [1, 11, -4, -3], [10, 11, 13, -6, -5], [1, 2, 7, -12, -9], [4, 6, 10, 13, 14, -3], [9, 11, 14, -12, -3, -2], [5, -10, -7, -3, -2], [3, 4, 11, -9, -1], [10, -14, -13, -4, -1], [2, 3, -9, -6, -5], [5, 13, 14, -11, -4], [1, 4, 5, -11, -7], [-14, 3, -6, 11, -2], [4, 14, -13, -12, -11, -10, -5, -2], [-6, 2, 7], [2, 6, 8, 9, 10, -11, -5, -4], [2, -13, 6, -9, -7, 14], [-4, 12, -2], [-8]]",0.995849609375,0.3720703125,0.3720703125,0.995849609375,1.0,0.367919921875,T-,T+,0.9976333498546799,0.7984016366848637,229,171,229,171
"[[-7, -8, 5, -4, -3], [1, -11, 13, -4, -12], [6, -4, 12, 7, -10], [-8], [-11, -1, 9, -4]]","[[9, -3, -4, -11], [3, 7, 8, -11, -10, -4], [2, 11, 12, -4, -3], [-8]]","[[7, 12, -11, -10, -2, -4, -3, -1], [2, 3, 11, 12, -10, -9, -4, -1], [1, 3, 10, 13, -11, -9, -2], [2, 7, 9, 13, -10, -5, -4], [2, 4, -13, -11, -9, -7], [2, 9, 10, 11, 12, 13, -6, -1], [3, 4, 5, 7, 10, -9, -6], [-7, 5, -3], [10, 4, -11, -2], [10, 2, 11, 7], [1, 12, -7, -10], [1, 3, 4, 5, -11, -7], [4, -10, -9, -6, -3, -2], [-9, 13, -1, 7], [2, -5, 12, 13], [1, 4, 5, 11, 12, -6], [7, 10, -13, -3, -1], [2, 5, 7, -13, -4], [2, 13, -12, -10, -7], [2, -10, -9, -7, -5], [11, 7, -2, -5], [1, -13, 4, 9, -6, -2], [-12, -11, 6, -10, -5], [1, 5, -9, -7, 12, 13, -2], [10, -13, -4], [1, 3, -11, 6, 9, 12, 13], [2, 3, 5, -11, -8, -6, 13], [8]]",0.939453125,0.391357421875,0.391357421875,0.939453125,0.9205462445685909,0.393310546875,T-,T+,0.9833078179231437,0.8250013533723154,219,181,219,181
"[[-11], [12, -4, -5, -10, -2, 6, -11, 7, -9], [1, 3, 14, 11, 8, 2, -7, -5, 4, -9], [9, -14, 3, 10, 11, -6, 4, -12, 13, -1, -7, -5]]",[],"[[7, 10, -6, -3, -2], [3, 9, -5], [-8, -5, -3, -2], [3, 5, -13, -8, -6], [9, 2, -14, 6], [8, 10, 2, -9], [5, 7, 8, -13, -10], [-6, 8, 10, 3], [8, -14, -5, -4], [-8, 9, -6, -13], [2, 5, 6, 14, -13, -3], [3, 4, 5, 7, -2], [-1, -7, -5, -4, -2], [2, -14, 6, -1], [-13, -1, -7, -6, 12, -4, 14], [8, 1, 3, -10], [12, 6, -9], [3, 5, 7, 13, -12, -9, -6, -4, -1], [2, 8, 9, 12, 14, -13, -6, -5, -3], [-7, 13, 1], [3, 6, 7, 13, 14, -10, -5, -2], [-8, 2, 4], [11]]",0.498779296875,0.37176513671875,0.37176513671875,0.498779296875,0.0,0.12945556640625,T-,T+,1.0,0.8240334554225558,234,166,234,166
"[[-12, 6, -4, -11], [-2, 8, -5, 11, 14, -6], [-13, 3, -8, -10, -11, 1, 14, 7, -2, -4, -6, -9, -5]]","[[-4, -12, -11, 6], [1, 3, 4, 8, 11, 13, 14, -12, -7, -6, -5, -2]]","[[-8], [8]]",0.9844970703125,0.0782470703125,0.0782470703125,0.9844970703125,1.0,0.062744140625,T-,T+,0.9956680156481528,0.9633625310198708,387,13,387,13
"[[2, 10, 14, 11, -1, 3, 9, 8, 12], [-1, 2, 11, 13, -3, 6, 14, 4, -8, 9, -5], [-1, -2, -11, 6, -12], [6, 8, 13, -7, 5, 1, 12], [-6, -5, -12, 9, 7, -11, -10, 3, -4], [-13], [12, 5, -6, 11, -3, 4]]","[[5, 10, -12, -8, -1], [4, 5, 7, 11, -6], [5, 6, 8, 12, -7], [5, 6, -12, -9, -3, -1], [4, 6, -11, -5, -2], [-13]]","[[6, -11, -9, -8, -7, -5, -4, -2], [4, 9, 11, 12, 14, -8, -6, -3, -1], [3, 6, 7, 9, 11, -14, -12, -10, -1], [2, 3, -10, -9], [5, -3, -2], [-7, 2, -11], [-6, -9, 7], [5, 8, -10, -7, -1], [-8, 3, 14, 7], [1, 12, 5, -2], [8, 1, -5, 12], [3, -9, 4, 7], [6, 9, -5, -4, -3], [-6, 2, -11, 14], [1, -6, 3, 4], [8, -7, 3, -5], [9, -5, -2, -1], [1, -14, -11, 8, -7], [-5, -12, 14], [1, 6, 7, 8, 11, -14, -13, -9], [13]]",0.9373779296875,0.3924560546875,0.3924560546875,0.9373779296875,0.8869951303351475,0.4261474609375,T-,T+,0.9646348083451428,0.8241945821095991,242,158,242,158
"[[-14, 1, -5, -6, 8, -12], [-10, 13, 11, 4, -14, -6, -9, -5, 12, -2, -3], [4, 3, 1, -10], [-12, -14, 2, 13, 6, 9, -7, -5, -1, -8, -3], [-5, -1, 8, -11, 14, -10, -4, -7, 9], [9, -5], [7, 8, 3, 11, -1, -12, -6, 4, 2], [4, 9, 8, -7, -3, -13, -12]]","[[1, 8, 11, -14, -13, -12, -10, -7, -6, -5, -4, -3, -2], [9, -5], [1, 3, 4, -10]]","[[3, 4, 7, 8, 10, 12, 13, -6], [2, 4, 11, 12, 13, 14, -8, -3], [3, 4, 6, 7, 13, 14, -10, -8, -5], [-7, 13, 6], [1, -6, -4], [8, 12, -2], [-14, 11, -13], [-12, -11, 7], [-8, -4, 6], [-8, 12, -3, -1], [8, 3, -4], [-7, -6, -2], [11, -12, 13, -1], [2, 4, 12, -14, -3], [3, -7, 2, -5], [-8, 1, 14, -2], [-7, 4, -11], [8, -6, 11, -13], [5], [-9]]",0.98736572265625,0.27996826171875,0.27996826171875,0.98736572265625,1.0,0.267333984375,T-,T+,0.9948161046696413,0.8319053866306215,317,83,317,83
"[[5, 12, -3, 13, -7, -2, 4, -14, 6, 1, 10, -11], [4, 2, 12, -10, -11], [11, -5, -8, 4, -14, 13, 1, -10, 2, 6, -9], [-8, 12, 13, -7, 10, 2], [-10, 2, -11, 7, -14, -12], [-7, 4, 3, -8, -14, -13, -5, -12, -6]]","[[1, 2, 3, 5, 6, 9, 10, 11, 12, 13, -14, -8, -7], [2, 4, -11, -10, -3]]","[[-12, -9], [9], [12]]",0.9427490234375,0.065185546875,0.065185546875,0.9427490234375,0.6264591439688716,0.0313720703125,T-,T+,0.9923452152964771,0.987108189324321,396,4,396,4
"[[-7, 4, -11, -9, -8, 14, -5, 1, -6, 3], [2, 3, -13, 7, -14, 9], [2, 5, 6, -1, -14, 4, 10, 8], [10, -11, -3, 13, -8, -14, -12, 4, 6, 9], [-7, 2, 12, -3]]","[[-7, 2, 12, -3], [2, 3, 7, 9, -14, -13, -11, -5]]","[[9], [-9]]",0.983154296875,0.083251953125,0.083251953125,0.983154296875,1.0,0.06640625,T-,T+,0.9963104683483601,0.9519144041807489,382,18,382,18
"[[-7], [2, 10, -4, 3, -13, 5, -6, -11, 7, -8, 14, 1], [5, 14, 11, -7, -8, 2]]",[],"[[1, 9, 14, -13, -12, -10, -8, -6, -2], [3, 8, 9, -13, -10, -6, -5, -1], [2, -12, -9], [2, -14, -1], [-6, 11, -3], [2, 4, 12, 13, -8], [3, 13, -10, -8, -5], [9, 10, -13, -8, -3], [-10, -3, 6, -2], [8, 10, 3, 14], [6, 10, 12, 13, -9], [-14, 6, -10], [10, 13, -14, -12, -9, -5], [1, 2, 3, -9, -6], [10, -13, -9, -6, -1], [2, 6, 9, 10, -5, -3, -1], [2, -14, -13, -9, 8, 10, -5], [5, -4, -11], [4, 5, 6, 8, 13, -9, -7, -3], [7]]",0.499755859375,0.33514404296875,0.33514404296875,0.499755859375,0.0,0.16510009765625,T-,T+,1.0,0.8273587080378118,232,168,232,168
"[[3, -8], [1, -8, -5, -4], [-7, -8, -2], [-11, -3, 8, -7, -10, -14, 6, -2, -9, -13, 4], [-3, 10, -14], [5, -3, 14, 1, -11, -13]]","[[1, 5, 8, 9, 12, 14, -13, -11, -6, -4, -3], [-8, -7, -2], [1, 10, -13, -12, -8, -7], [7, 11, 12, 13, -9, -6, -5, -3, -2], [-8, 1, -4, -11], [10, -14, -3], [-8, 3]]","[[-7, 2, 13], [-8, -3, 14], [9, 12, 14, -11, -4], [-6, 10, 11], [-7, -5, -1, -10], [2, 5, -11, -6, -4], [4, 6, 12, -11, -3], [2, 12, -9], [-7, -13, -12, -4], [1, -6, 5, -2], [9, -14, 11, -10], [9, 10, 2, -3], [1, 9, -13, -10, -6], [11, 4, -5], [10, 3, 4, 13], [-7, 5, 14, -10], [-6, 11, 4], [-3, -1, -2], [9, 5, 6], [2, 6, -9, -8, 11, -4, 13], [-14, 4, -1], [-12, -11, 7], [8]]",0.9730224609375,0.406494140625,0.406494140625,0.9730224609375,0.9783076923076923,0.396728515625,T-,T+,0.9860831475960522,0.7865122391303733,280,120,280,120
"[[5, 1, 7, -4, 6, -14, 13, 10, 11, -2, -9], [-4, -2, -8, -12, 14, -3, -5, 11, 6, -7, 13, -9, 1], [6, -11, -7, 14, -4, 8, -13, 3, -2, 1, 12, 9, -5], [-9, 5, 8, 3, -2, 13, 1, -14, -6, 7, -10, 11], [-13, -14], [-3], [-12, 14, 5, 8, -3, 7, -10], [13], [13, 4]]","[[-14], [13], [-3]]","[[6, -11, -9, -8, -7, -5, -4, -2], [4, 8, 11, -13, -7, -6], [2, 5, 7, 9, 14, -11, -6, -4], [1, 2, 3, 4, 12, -9, -6, -5], [3, 8, 9, -13, -10, -6, -5, -1], [2, 6, 12, 14, -13, -9, -7, -4], [3, 8, -13, -4], [1, 5, 14, -11, -2], [7, 8, -13, -12, -10], [6, 10, 11, 14, -13, -12, -8, -7, -5], [5, 9, -13, -7, -6], [1, -11, -9, -6, -4], [5, 8, -13, -9, -7], [2, 4, 7, 8, 10, 14, -9], [-1, -10, -7, -6, -5, -4, -2], [8, 10, -12, -11, -5, -4], [3, 7, 11, -1, -9, -2], [2, 7, -13, -12, -11, -4], [1, 9, -13, -10, -6], [14, -12, -11, -10, -6], [-7, -13, -11, 1], [2, 4, 5, 6, 9, 10, 12, 13, -8], [3, 14, -1], [5, 8, 9, 11, -12, -10, -7, -3], [4, 5, 6, 8, -11, -10, -7, -3, -2]]",0.9998779296875,0.31573486328125,0.9998779296875,0.9998779296875,1.0,0.31561279296875,T+,T+,0.9899677666166662,0.862827634340433,75,325,75,325
"[[10], [7, 2, 13, 10, -5, 11, -9, -3], [-6, -7], [6, -4, -3, -2, -13, 11, -8, -10, -9, 7, 14], [7, -8, -3, 11, -12, 9, -1, -14, -6], [-11, -2, -8], [-12], [3, 14, 7, 10, 2, -9]]","[[-8, -11, -2], [-7, -6], [-12], [10]]","[[3, 8, 12, -14, -9, -7, -5, -4], [2, 6, 11, 13, -14, -9, -8, -4, -1], [3, 8, 9, -13, -10, -6, -5, -1], [3, 4, 7, 11, -2, -9, -5, -1], [1, 4, 8, 11, 12, -14, -7, -5, -2], [1, 2, 3, 13, -8, -7, -5], [1, 8, 9, -14, -11, -7, -5, -2], [5, 7, 8, 9, 13, -11, -2, -1], [12, 6, -10], [11, 13, -10, -8, -4], [-7, 2, 13, 6], [2, 9, -14, -5, -4], [4, 7, 11, -14, -13, -9, -2], [11, 12, 14, -1, -2], [5, 8, 12, -11, -4], [1, 3, 5, 6, 8, -10], [2, 7, 14, -11, -6, -4], [2, 3, 13, 14, -11, -10, -5], [5, 6, 8, -11, -2, -7, -1], [1, 7, 12, -8, -6, -5, -3], [3, 6, 9, 13, -11, -1], [2, 7, 11, -9, -6, -1], [3, 5, 7, 13, -11, -4], [5, 7, 8, 9, -13, -10], [5, 9, 11, 13, -4, -3], [12, 14, -13, -9, -7], [3, 7, 14, -8, -5], [1, 5, 6, 9, -13, -11, -7, -2], [-3, 4, 12, -1], [3, 6, 8, -14, -12, -7, -5, -1], [2, 4, 12]]",0.999755859375,0.36090087890625,0.999755859375,0.999755859375,1.0,0.36065673828125,T+,T+,0.9858404103003403,0.8426740908854461,114,286,114,286
"[[7, -12], [-4, 12, -7, 5, 9, -3, -1], [-6, 12, -9, 8, -10, 14, -3, 11], [14, 4, 11, -9, -3, -7, -6], [-11, 1, 13, -4], [-11, -14, 6, 4, -12, 7, 5]]","[[5, 9, 10, 11, 12, 14, -13, -2, -7, -6, -4, -3, -1], [4, 5, 7, 8, 11, -10, -6, -3, -1], [-12, 7], [1, -11, -4, 13]]","[[9, -6, -4], [8, 3, -4], [-11, 13, 5], [11, -12, 5, -1], [-8, 10, -13], [-8, -4, -3, -10], [2, -14, -13, -11, -5], [8, 3, -10], [-5, -4, -10, -9], [-14, -3, -1, 7], [8, 1, -5, 4], [1, -6, 14, -10], [-14, 11, -9], [2, -11, 6, 10, -5, -4, -1], [9, 11, -3], [10, 3, 13], [3, 4, -12, 7, -5, 14], [12], [-7]]",0.9810791015625,0.2823486328125,0.2823486328125,0.9810791015625,0.9972350230414746,0.264892578125,T-,T+,0.9926049190402477,0.8626440059837406,328,72,328,72
"[[-4, -5, -14, 6, -8, 11], [-2, -7, -5, -9, 8, 6, 11, 13, -14], [-4, -8, -14, 12, 7, 9, 5, 11, 10], [9, 6, -14, -13, 10, 8, 11], [-10, -5, -13, -6]]","[[-6, -13, -10, -5], [6, 8, 9, 10, 11, 12, -14, -13, -1], [6, 11, -14, -12, -10, -8, -7, -5, -4]]","[[2], [-2]]",0.9765625,0.08984375,0.08984375,0.9765625,1.0,0.06640625,T-,T+,0.9938892547409871,0.9592869357292066,385,15,385,15
"[[-6, -13, 7, -4, 8, -3, 9, 10, -14], [-2, -13, 7, 4, 10, 5, 9, 11, 12, -1, 6, -8, -14]]","[[1, 5, 7, 8, 9, 10, -14, -13, -12, -6, -4, -3, -2]]","[[-9], [9]]",0.998046875,0.0020751953125,0.0020751953125,0.998046875,1.0,0.0001220703125,T-,T+,0.9967665313293437,0.9953290499709088,399,1,399,1
"[[11, -2, -14, 6, -9, -4], [-13, -9, -4, 12, 10, 1, 6, -14, 3, -7, -8, -2, -5]]",None,None,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,400,0,400,0
"[[11, 14, 2, 10, -7, 13, 9, -1], [-8, 9, 7, 10, 1, 4, 14, -6, -2], [12, 13, 1, -6, 10, 3, 9], [-3, 8, -12, 1]]","[[-11, 7, -8, 10, -5, 13, 14], [8, 1, -12, -3]]","[[11], [-11]]",0.9796142578125,0.075927734375,0.075927734375,0.9796142578125,0.8949652777777778,0.0703125,T-,T+,0.9933756704050943,0.9683579348161986,389,11,389,11
"[[1, 11, 14, -4, 13, -2, -12, 5, -8, 9, 3, -6], [9, 6, 12, 4, -3, -14, 10], [-8, 10, 6, -7, 1, 5, -9, 12, -14]]",None,None,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,400,0,400,0
"[[-5, 4, -1, -7, 8, -3], [-8, 10, -5, -4, 6, -13, -2], [-4, -8, 6, 12, 3, 11, -7, -2, -1], [12, -6, -10, -9, 2, 1, -3, -4, -5, 8], [12, 9, -10, -11, 1, 14], [-14, 10, -2, -8]]","[[4, 6, 8, 13, -14, -12, -11, -2, -7, -5, -3, -1], [1, 9, 12, 14, -11, -10], [-8, 10, -14, -2]]","[[2, -11], [11], [-2]]",0.9783935546875,0.0999755859375,0.0999755859375,0.9783935546875,1.0,0.078369140625,T-,T+,0.9940170795852252,0.9680203211923337,389,11,389,11
"[[-1], [2, 10, 9], [10, -8, 4, -14, 13, -3], [-2, 3, 4, 12, -10, -11, -5, -1, -9, 8, 7, -14], [4, -8, 6, -11], [13, -3, -2, 1, 12, -4, -8, -10], [-10, 5, 9, 11, 1, 13, 12, -3, -2, -14, -8], [7, 8, -10, 2], [-6, -9, -13]]","[[4, 6, 9, -11, -8], [8, 2, -10, 7], [9, 2, 10], [1, 4, 5, 6, 10, -12, -11, -8, -7], [-6, -13, -9], [1, 11, 12, 13, -8, -4, -3, -2], [-1]]","[[4, 8, 11, -13, -7, -6], [4, 7, 14, -13, -12, -11, -10, -6, -5], [6, 9, 11, 14, -12, -10, -8, -5, -3, -2], [2, 4, 11, 12, 13, 14, -8, -3], [1, 8, 9, -14, -11, -7, -5, -2], [1, -11, 14], [9, -6, -4], [-14, -3, 6, -10], [-11, 3, 4, 13], [-8, -5, -4, -9], [-13, -4, 6, 14], [4, 5, 6, 9, 12, -13, -7], [5, 8, 10, 12, 14, -6, -2], [5, 12, 13, -11, -4, -2], [-8, 1, -6, 14], [8, 9, 10, 13, -5], [2, -5, 13, -9], [8, -7, -12, -9], [2, 8, 9, 12, -7, -3], [5, 13, -11, -10, -4], [2, 10, -13, -11, -4], [3, 8, 12, -7, -4], [3, 4, 13, 7], [-13, 5, -8, 9, -6, -7], [1, 2, 3, -9], [2, -13, -12, 8, -6, 14], [-7, 13, 1], [2, 5, 12, -11, -10, -6, -3, -1], [1, -14, 11], [3, 5, 7, 8, 9, -13, -10, -1], [10, 6, -9], [4, 5, 8, 13, -12, -11, -10, -3]]",0.976806640625,0.51678466796875,0.976806640625,0.976806640625,0.9941341806183551,0.49945068359375,T+,T+,0.9902823255403209,0.7878714908393992,181,219,181,219
"[[11, -3, 9, -13, 14, -1, -8], [3, -8], [10, 11, -13, -3, 2, 4, -14, -7, 12], [-6, 12], [-12, 10, -14, 3, -4, 6, 9, -5]]","[[9, 11, 14, -13, -8, -3, -1], [-8, 3], [-6, 12]]","[[8, -12, -9], [-5, -12, 13], [8, 12, 6], [2, -4, -11], [-7, 5, 1], [-4, -11, 6, -2], [11, 4, -1, -9], [2, 10, -12, -6, -3], [1, -14, 11, -2], [-12, 14, -10], [10, 11, -5], [2, 4, 12, -8, -3], [-14, -12, -1], [9, 10, -3, 1], [8, 3, 14, -2], [1, -5, -11, -2], [4, 5, 10, 13, -2], [1, 5, 11, 13, -10], [7, 9, -10, -5, -4], [-7, 2, 4, 12], [-14, 3, 8, -6, -5, 12, -4], [-7, 6, -9], [4, -9, -7, -6, 11], [8, 9, -13], [2, -14, 6], [-6, 11, 4, 13], [3, 5, -11, 7, 8, 9, 13], [-3, -1, -2]]",0.9970703125,0.38543701171875,0.38543701171875,0.9970703125,1.0,0.38250732421875,T-,T+,0.9962223788942361,0.808550203820169,291,109,291,109
"[[-5, -4, 9, 11, -3], [14, 2, -5, 10, -4, -3], [8, -4, 9, -11, 5, 10], [-3, 5, -10, -1, 7, -11, 9, 13, 8, -6, 4], [10, 6, -4, -1, 14, 9, 2, 8, -7, -12]]","[[2, 10, 14, -11, -4], [9, 11, -5, -4, -3]]","[[-11], [11]]",0.964111328125,0.0595703125,0.0595703125,0.964111328125,0.689453125,0.0625,T-,T+,0.9937065158056654,0.9765202348866783,392,8,392,8
"[[5, 10, -3], [9, 1, 5, -3, -13, -6, -12, 2, 14, 8, -11, 10, -7]]",[],"[[2, -11, -10], [8, 9, -5], [-12, 14], [11], [-7], [12], [-13], [6], [-2], [3]]",0.875,0.124755859375,0.124755859375,0.875,0.42857142857142855,0.001708984375,T-,T+,1.0,0.9107983573397191,367,33,367,33
"[[-11, -3, -4, -1, -2, -13, 7, 5, 8, -10], [-7, 11, 6, 4, -3, 13, 8], [6, 1, 2, -8, -10, 4, 3, 11, -5, 13], [-3, -5, -1, 13], [-10, -8, 3, 14, -4, 2, 6], [5, 7, 10, -8, 14, 1, 9, -2, 4], [-3, 13, -2], [-3, 7, 1, -13, 5, -6, 8, -9, 14, -12, 11], [3, -10, 12, -7, -2, -14, 11, 6, 4, 1, 13, -9]]","[[1, 2, 3, 6, 12, 13, 14, -10, -8, -7, -5, -4], [1, 2, 4, 5, 6, 8, 9, 11, 13, -14, -7, -3], [-3, 13, -2], [-3, -5, 13, -1]]","[[5, -2, -1], [-12, -9], [-14, 11], [10, 11, -6, -5, -2], [1, -4, 13], [-11, 6], [2], [9], [3], [-13]]",0.985595703125,0.1640625,0.1640625,0.985595703125,1.0,0.149658203125,T-,T+,0.9920138960755049,0.8927674637356857,357,43,357,43
"[[13], [-8, 9, -14, 7, -10, 3, -11, -13, -2], [4, -13, -1, 5, -11, 9, 12, -10, -2]]",[],"[[1, 7, -11, -10, -9, -8, -6, -5, -4, -2], [2, 7, 11, 12, -14, -9, -6, -1], [8, 2, 6], [-8, 1, 2, -12], [8, -14, -5], [7, 10, 11, -6, -2], [9, -4, -11, 14], [9, 11, -12, -10], [3, 9, -10, -6, -5, -1], [3, 7, -1, -9, -2], [2, 8, 14, -12, -9], [-7, -11, 6, -2], [-7, -11, 5, 1], [-14, 3, 4, -6, 11, -2], [4, -8, 9, -6, 11, 12, -3], [3, 14, -1], [-3, -2, -1], [1, -14, 11, -9], [1, 3, 4, -9, -6, 12], [2, -5, -3], [-13]]",0.4962158203125,0.380859375,0.380859375,0.4962158203125,0.0,0.1229248046875,T-,T+,1.0,0.7933588996022144,231,169,231,169
"[[-5, -7, 4, -9, -3, -12], [-12], [10, -14, 9, -7], [-4, -2, -5, -13], [5, -8, 10, -9, 3, 1, -11, 12], [7, -6, -3, -14, 5, 11, -4, 13], [-4, -6, 9, 7, -10, 8, -11, -5, -12, 3], [10, -7, 3, -12, -2, 8, -4, 13, -11, 14], [-3, 4]]","[[2, 6, 9, -14, -7], [-13, -3, -2, -5], [1, 4, 10, -8, -7], [12, 14, -13, -5, -4, -2], [-14, 13, 11, -3], [4, -3], [-12]]","[[4, 8, 11, -13, -7, -6], [10, 11, 13, -2, -7, -6, -5, -1], [3, 4, 7, 11, -2, -9, -5, -1], [12, -4], [-6, 2, 3], [-3, 11, -4, 13], [8, -7, -13, 12], [7, 8, 10, 14, -2], [2, 11, -14, -9, -1], [1, -14, -7, -2], [1, 2, 3, 13, -7], [8, 9, -13, -10], [-6, -5, -4, -10], [3, 4, 13, 7], [2, 5, 14, -11, -6, -4], [10, 13, -9, -6, -1], [3, 12, -9, -8, -2], [3, 7, 14, -8, -1], [1, 9, 14, -7, -6], [5, -2, 7, 8, 13, -1], [-14, -13, -11, -6, -5], [8, 2, 6], [-8, 9, -11], [10, 11, 12, 14, -13, -7, -3, -1], [11, 12, 13], [2, 5, -11, -10, -7, -6, -3], [-11, -9, -8, -7, -5, -4], [5, 6, -2]]",0.95458984375,0.53253173828125,0.95458984375,0.95458984375,0.9591531469336095,0.53045654296875,T+,T+,0.9832489416748312,0.7697819894117204,192,208,192,208
